m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.03,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0069802134870582,0.036199855879153
0.03,0.06,0.5,2.2500450006750092e-10,42.82262322623226,0.0072876248581009,0.0340101697146621
0.03,0.05,0.5,2.2500450006750092e-10,42.82262322623226,0.0073211660238911,0.0317681240740545
0.03,0.04,0.5,2.2500450006750092e-10,42.82262322623226,0.0073302930202429,0.0363253971435075
0.03,0.03,0.5,2.2500450006750092e-10,42.82262322623226,0.0070551005496043,0.0349424255787156
0.04,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0071187720159347,0.0362585995526521
0.04,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0067214936640371,0.0352642053157856
0.04,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0070048769965013,0.0356036842873322
0.04,0.06,0.5,2.2500450006750092e-10,42.82262322623226,0.0073794577420899,0.0349198760372276
0.04,0.05,0.5,2.2500450006750092e-10,42.82262322623226,0.0066011972153599,0.0344908498063361
0.04,0.04,0.5,2.2500450006750092e-10,42.82262322623226,0.0067766225097656,0.0349470134813777
0.05,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0062367978683835,0.0360268785881204
0.05,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0067985979963771,0.035307415562248
0.05,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0068006931176203,0.0337966313757779
0.05,0.06,0.5,2.2500450006750092e-10,42.82262322623226,0.0066090289678179,0.0356311592373369
0.05,0.05,0.5,2.2500450006750092e-10,42.82262322623226,0.0068492910679382,0.0338174812672652
0.06,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0063237171063292,0.0341470993144302
0.06,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0070470517641202,0.0351888813005963
0.06,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0068787915139791,0.0350750407177579
0.06,0.06,0.5,2.2500450006750092e-10,42.82262322623226,0.0063812506299336,0.0356453770106486
0.07,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0067793949486767,0.0347814413831683
0.07,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0067758540288491,0.0362149798706058
0.07,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0063646899011215,0.0345796265593695
0.08,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.006514344181972,0.0348631676972869
0.08,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.006911372061934,0.0327327795651165
0.09,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0070260560857314,0.0352479929204547
