m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements,average_laplace,average_gaussian,difference_laplace_supression,difference_gaussian_supression
0.5,0.6,4.165871658716587,4.172465335199084,131199,31444,4.172281023627517,4.163272236851796,0.0064093649109295825,0.0025994218647911183
0.2,0.2,4.165871658716587,4.170800598578376,222971,53460,4.17136083567138,4.167422053101361,0.005489176954792896,0.0015503943847736679
0.4,0.7,4.165871658716587,4.153262255186001,143354,34516,4.15329289390645,4.147408902083152,0.012578764810137422,0.01846275663343544
0.1,0.1,4.165871658716587,4.17217173822426,250226,59975,4.171929877919339,4.168705068023238,0.006058219202751403,0.0028334093066506583
0.01,0.09,4.165871658716587,4.162607427631783,268330,64462,4.162566954134363,4.161358220429944,0.003304704582224538,0.004513438286642746
0.4,0.4,4.165871658716587,4.173231491188657,167188,40062,4.174231782587926,4.170521079283266,0.008360123871338665,0.004649420566678941
0.01,0.01,4.165871658716587,4.164419668555155,274910,66014,4.164733977861693,4.159830340947798,0.0011376808548941852,0.006041317768788801
0.6,0.8,4.165871658716587,4.177854579290177,94290,22569,4.177999420310076,4.179276641518705,0.012127761593489161,0.013404982802117438
0.03,0.08,4.165871658716587,4.165369039023012,265359,63706,4.166348125435417,4.168210286543152,0.0004764667188297267,0.0023386278265649096
0.08,0.09,4.165871658716587,4.163473964893913,254509,61129,4.163090266775107,4.1648846647418205,0.0027813919414798605,0.0009869939747666479
0.01,0.03,4.165871658716587,4.166054808292839,273489,65647,4.166141487149977,4.166528832989882,0.0002698284333897405,0.0006571742732948138
0.03,0.04,4.165871658716587,4.168487636572743,268213,64343,4.168203402141223,4.166762563811304,0.0023317434246354907,0.0008909050947165653
0.03,0.09,4.165871658716587,4.166060090435002,264424,63471,4.166050832522203,4.168821235224959,0.00017917380561627283,0.0029495765083717984
0.0699999999999999,0.09,4.165871658716587,4.165313366071863,257004,61701,4.1658615515389,4.167790158353658,1.0107177686791147e-05,0.001918499637071136
0.2,0.5,4.165871658716587,4.16847151838846,198240,47557,4.168286271126437,4.165575914796834,0.002414612409849859,0.0002957439197528444
0.8,0.8,4.165871658716587,4.171762255448932,56081,13443,4.16667505002947,4.159309742255727,0.0008033913128828729,0.006561916460860573
0.04,0.0699999999999999,4.165871658716587,4.165626379169031,264284,63444,4.165730166786035,4.166383671414904,0.000141491930552462,0.0005120126983166884
0.3,0.3,4.165871658716587,4.1668704025391925,194297,46629,4.166745277945599,4.164199906816059,0.0008736192290115241,0.0016717519005284842
0.1,0.9,4.165871658716587,4.164283799481726,186410,44764,4.165615798569077,4.163369894601149,0.0002558601475097788,0.002501764115438121
0.4,0.9,4.165871658716587,4.172931837564784,127216,30486,4.17252762194149,4.1777042861232365,0.0066559632249028056,0.011832627406649365
0.02,0.05,4.165871658716587,4.164137355504729,269453,64708,4.164762493902298,4.163912446435188,0.00110916481428891,0.0019592122813989477
0.02,0.06,4.165871658716587,4.163521817872235,268976,64603,4.163581437287183,4.166679433819019,0.002290221429404049,0.0008077751024320179
0.2,0.7,4.165871658716587,4.176885290639498,183666,43972,4.1764115219763465,4.179518349869328,0.010539863259759308,0.013646691152740864
0.02,0.08,4.165871658716587,4.163690754417126,267234,64182,4.164004468390129,4.163094617763806,0.0018671903264584344,0.0027770409527807516
0.02,0.03,4.165871658716587,4.164724105143699,271565,65206,4.1646876611805705,4.162609215669092,0.0011839975360166122,0.0032624430474950117
0.02,0.0699999999999999,4.165871658716587,4.16418281558377,267961,64349,4.163967935401938,4.166027973938276,0.001903723314649497,0.0001563152216892405
0.01,0.08,4.165871658716587,4.164621708493015,269501,64712,4.164527452667681,4.165209729152905,0.0013442060489063934,0.000661929563682051
0.02,0.02,4.165871658716587,4.165982476563936,271972,65284,4.166642253766404,4.16560041471795,0.0007705950498166914,0.000271243998636983
0.05,0.09,4.165871658716587,4.16367935077798,260638,62598,4.163509435324748,4.159757038818392,0.0023622233918390023,0.006114619898195173
0.2,0.6,4.165871658716587,4.174625038261402,190939,45738,4.175023657319325,4.173831862014056,0.009151998602737521,0.00796020329746927
0.5,0.8,4.165871658716587,4.1683719584945225,115293,27659,4.167009125124805,4.169788630762141,0.0011374664082177688,0.003916972045553635
0.5,0.5,4.165871658716587,4.13816425120773,137056,33120,4.13847398730223,4.1355791972283615,0.02739767141435756,0.03029246148822562
0.6,0.9,4.165871658716587,4.175649085760906,87008,20837,4.176431447594068,4.180022963086902,0.010559788877480436,0.014151304370314755
0.05,0.0699999999999999,4.165871658716587,4.165298311921361,262293,62971,4.16453404644508,4.164659762260716,0.0013376122715067496,0.0012118964558709422
0.01,0.02,4.165871658716587,4.163508153371529,273963,65801,4.163527622707711,4.159748699168082,0.002344036008875783,0.006122959548505058
0.05,0.05,4.165871658716587,4.167684996605567,263977,63339,4.167790285608908,4.167608853272766,0.0019186268923210292,0.0017371945561786006
0.08,0.08,4.165871658716587,4.167384565181922,255419,61290,4.166560038957374,4.167707732354086,0.0006883802407866568,0.001836073637498714
0.3,0.6,4.165871658716587,4.178116613808246,171261,40990,4.178451814089774,4.180651164066247,0.012580155373187019,0.014779505349659772
0.7,0.9,4.165871658716587,4.1465031282909,66937,16143,4.147736116646443,4.154179210453891,0.01813554207014434,0.011692448262696331
0.09,0.09,4.165871658716587,4.166735397456411,252600,60623,4.166442528974472,4.167969847386867,0.0005708702578850477,0.002098188670279555
0.2,0.8,4.165871658716587,4.164776133720233,173667,41699,4.164590627959491,4.158026242154053,0.0012810307570960688,0.007845416562534346
0.3,0.8,4.165871658716587,4.172314854915548,154142,36944,4.171998689289541,4.170099226238143,0.006127030572954162,0.004227567521556175
0.01,0.04,4.165871658716587,4.166972196761381,272770,65460,4.166752714231922,4.1674258207767325,0.0008810555153351274,0.0015541620601453587
0.0699999999999999,0.08,4.165871658716587,4.168724079834111,257327,61728,4.169205296510752,4.167336512396507,0.0033336377941646234,0.0014648536799199974
0.03,0.06,4.165871658716587,4.162689737022925,266562,64036,4.16248088520158,4.166934769186492,0.0033907735150071616,0.0010631104699045935
0.06,0.06,4.165871658716587,4.170318550507545,261700,62753,4.169832966063739,4.171087077684007,0.00396130734715161,0.005215418967419616
0.2,0.3,4.165871658716587,4.173458867469411,214545,51407,4.1733688462504315,4.171006189428996,0.007497187533844318,0.005134530712409102
0.7,0.7,4.165871658716587,4.138125686881806,82837,20018,4.1358065440274325,4.144126999876717,0.030065114689154626,0.021744658839869757
0.2,0.4,4.165871658716587,4.16607887789444,206725,49621,4.165431812189453,4.164705170367744,0.00043984652713380257,0.0011664883488435862
0.3,0.7,4.165871658716587,4.159505591524426,162541,39077,4.158736388078457,4.1594545462678045,0.007135270638130464,0.006417112448782625
0.03,0.05,4.165871658716587,4.168007969988014,267757,64241,4.168270142678368,4.1706334727274985,0.002398483961781217,0.004761814010911358
0.04,0.09,4.165871658716587,4.166040070432589,262623,63039,4.166191104971078,4.167143259315894,0.00031944625449042974,0.0012716005993071988
0.06,0.09,4.165871658716587,4.169181225344175,258927,62105,4.169962531897897,4.1689660390797965,0.004090873181310073,0.0030943803632093037
0.05,0.08,4.165871658716587,4.169900826183161,261949,62819,4.169939325255342,4.168224943632558,0.004067666538754899,0.002353284915971088
0.03,0.03,4.165871658716587,4.165176084669183,269187,64628,4.16524297537664,4.165514085229137,0.0006286833399471448,0.0003575734874505798
0.06,0.0699999999999999,4.165871658716587,4.168083809279343,259805,62332,4.168841083797846,4.163924382107134,0.0029694250812584144,0.0019472766094530414
0.5,0.9,4.165871658716587,4.177353817576719,107947,25841,4.177421083575573,4.173683742094248,0.011549424858985802,0.007812083377660706
0.02,0.09,4.165871658716587,4.167805274594713,266602,63967,4.167485853519696,4.164923048588706,0.0016141948031087594,0.0009486101278808334
0.2,0.9,4.165871658716587,4.157889454800913,165721,39857,4.157853130764343,4.156145775405551,0.008018527952244447,0.009725883311036299
0.04,0.04,4.165871658716587,4.165557638238051,266679,64020,4.165367669812121,4.159985829093504,0.0005039889044660129,0.005885829623083261
0.02,0.04,4.165871658716587,4.166207501577579,270691,64973,4.165793227122503,4.1650819161264545,7.84315940842717e-05,0.0007897425901326471
0.1,0.5,4.165871658716587,4.165076699992368,218300,52412,4.164550480161002,4.162692579918439,0.001321178555585334,0.0031790787981478275
0.4,0.6,4.165871658716587,4.160714285714286,150751,36232,4.160081237828696,4.158244344155214,0.005790420887890946,0.007627314561372778
0.8,0.9,4.165871658716587,4.193707154157146,47716,11378,4.194081857829545,4.196771830130854,0.028210199112957746,0.03090017141426671
0.7,0.8,4.165871658716587,4.152829773177714,75432,18164,4.154729640533532,4.164728387376591,0.011142018183055491,0.0011432713399965877
0.1,0.7,4.165871658716587,4.155281291782372,202009,48615,4.155584475939857,4.159152555640786,0.010287182776730575,0.006719103075801591
0.1,0.6,4.165871658716587,4.160141855212585,209979,50474,4.1600218497885155,4.158362506819492,0.0058498089280716314,0.007509151897095556
0.04,0.08,4.165871658716587,4.160306428684252,263389,63310,4.159789925701824,4.1597739513527525,0.006081733014763557,0.006097707363834637
0.4,0.5,4.165871658716587,4.156523556925971,159066,38269,4.157679273721117,4.151518066127498,0.00819238499547037,0.014353592589088748
0.6,0.6,4.165871658716587,4.185834082060497,111812,26712,4.185345006183509,4.187151675040045,0.01947334746692153,0.021280016323458106
0.01,0.0699999999999999,4.165871658716587,4.165451883812312,270317,64895,4.164557199637762,4.160559018761894,0.0013144590788254362,0.005312639954692777
0.1,0.4,4.165871658716587,4.161766064795136,225189,54109,4.161407486929832,4.163033664622006,0.004464171786755067,0.0028379940945812976
0.6,0.7,4.165871658716587,4.157268829382736,102776,24722,4.157635716484724,4.157553721672823,0.008235942231863191,0.008317937043764267
0.3,0.9,4.165871658716587,4.168211845425421,147017,35271,4.169560564543754,4.16471410166402,0.003688905827166522,0.0011575570525668155
0.1,0.2,4.165871658716587,4.160967630853994,241669,58080,4.1606377499734055,4.161162203058922,0.005233908743181637,0.004709455657665451
0.1,0.8,4.165871658716587,4.175886585391891,195586,46837,4.176047103500341,4.176701347520396,0.010175444783754095,0.010829688803808857
0.3,0.5,4.165871658716587,4.171559247678163,178768,42854,4.170989679559933,4.175623887183067,0.005118020843346116,0.009752228466480162
0.04,0.05,4.165871658716587,4.1660684899302565,265816,63805,4.16590865092308,4.16509144271481,3.6992206492669766e-05,0.0007802160017771342
0.4,0.8,4.165871658716587,4.158154453491241,134824,32424,4.158650708032329,4.155895852102745,0.007220950684257765,0.00997580661384223
0.03,0.0699999999999999,4.165871658716587,4.164137780002503,266205,63928,4.163957112042746,4.163214649044709,0.0019145466738414996,0.0026570096718785408
0.3,0.4,4.165871658716587,4.16154311174798,185867,44663,4.161102502357504,4.155779614389047,0.004769156359083482,0.010092044327540073
0.0699999999999999,0.0699999999999999,4.165871658716587,4.162408464789187,258061,61998,4.163024910221349,4.162538834422282,0.0028467484952381383,0.003332824294305148
0.9,0.9,4.165871658716587,4.141562169512011,27413,6619,4.147410831067627,4.158993683433847,0.018460827648960176,0.006877975282740145
0.5,0.7,4.165871658716587,4.154762708431783,123089,29626,4.1553176345596805,4.15479463880943,0.01055402415690665,0.011077019907157037
0.1,0.3,4.165871658716587,4.16183015844757,233770,56170,4.162177319825124,4.1589968296087285,0.003694338891462756,0.006874829107858638
0.06,0.08,4.165871658716587,4.16568636904188,259214,62226,4.166023790299276,4.16545691368577,0.00015213158268867488,0.0004147450308167322
0.01,0.05,4.165871658716587,4.16446440615611,271673,65236,4.16443322692787,4.161964608459725,0.001438431788717054,0.003907050256862554
0.05,0.06,4.165871658716587,4.164740707908567,263095,63172,4.164094732621632,4.159096763640024,0.0017769260949549448,0.006774895076563148
0.04,0.06,4.165871658716587,4.163450053435595,264912,63628,4.163633696834173,4.165238657745453,0.0022379618824137637,0.0006330009711339457
0.01,0.06,4.165871658716587,4.166087731702069,271054,65062,4.166149669845104,4.165220332948371,0.0002780111285165532,0.0006513257682163598
0.5,0.6,4.165871658716587,4.159867172675522,131535,31620,4.159883339468789,4.159638571948188,0.005988319247798302,0.0062330867683995095
0.2,0.2,4.165871658716587,4.161459996618639,221527,53233,4.16246248435737,4.1635939573065555,0.003409174359217282,0.002277701410031696
0.4,0.7,4.165871658716587,4.166603315692524,142502,34201,4.166598665646634,4.16647029017879,0.0007270069300471249,0.0005986314622026256
0.1,0.1,4.165871658716587,4.165565008907611,250188,60061,4.165630228157874,4.161702276792609,0.00024143055871306274,0.004169381923977866
0.01,0.09,4.165871658716587,4.165999503506486,268507,64452,4.16602457255265,4.166979793297554,0.00015291383606275133,0.0011081345809671461
0.4,0.4,4.165871658716587,4.164141225647533,167361,40191,4.163612319422542,4.16795567747631,0.002259339294044871,0.002084018759722639
0.01,0.01,4.165871658716587,4.168323583790501,275051,65986,4.168391117071239,4.168751499615174,0.002519458354651505,0.0028798408985872825
0.6,0.8,4.165871658716587,4.156115389635818,95520,22983,4.157512333902855,4.149716041570398,0.008359324813731916,0.01615561714618874
0.03,0.08,4.165871658716587,4.168853975571131,265877,63777,4.169026019771483,4.168838587720783,0.003154361054895638,0.0029669290041960394
0.08,0.09,4.165871658716587,4.16144546778125,254385,61129,4.161831429736736,4.155953158214122,0.004040228979850902,0.009918500502465122
0.01,0.03,4.165871658716587,4.166331198536139,273228,65580,4.167241931260228,4.167679063169236,0.0013702725436406382,0.0018074044526485977
0.03,0.04,4.165871658716587,4.1681428283361,268716,64469,4.1680621241817,4.168167218875857,0.002190465465113256,0.002295560159270238
0.03,0.09,4.165871658716587,4.167534244421029,265001,63587,4.1677412591550365,4.166390401683404,0.0018696004384493037,0.0005187429668165322
0.0699999999999999,0.09,4.165871658716587,4.164445309206473,256838,61674,4.1640459346873415,4.162180793544172,0.0018257240292456345,0.0036908651724152364
0.2,0.5,4.165871658716587,4.162587339441864,198980,47802,4.160460355781106,4.162556292938217,0.005411302935480755,0.003315365778369994
0.8,0.8,4.165871658716587,4.17534307875895,55983,13408,4.175210455906287,4.186596029827191,0.009338797189699655,0.02072437111060399
0.04,0.0699999999999999,4.165871658716587,4.167741020347051,264439,63449,4.168050480893176,4.169715626076248,0.002178822176588824,0.0038439673596606383
0.3,0.3,4.165871658716587,4.174149368713889,195058,46730,4.173817406484351,4.171222125583213,0.007945747767763578,0.005350466866626213
0.1,0.9,4.165871658716587,4.169668563776364,186822,44805,4.1697508181364125,4.16852806739653,0.0038791594198253065,0.002656408679943212
0.4,0.9,4.165871658716587,4.168627708039724,127189,30511,4.168121883740952,4.166317513485955,0.0022502250243645605,0.00044585476936820356
0.02,0.05,4.165871658716587,4.166633203082768,269777,64747,4.166971826295906,4.165803582476137,0.0011001675793185228,6.807624045013227e-05
0.02,0.06,4.165871658716587,4.166191685769159,268986,64564,4.166109752374232,4.1633835861320625,0.00023809365764471124,0.0024880725845246587
0.2,0.7,4.165871658716587,4.168857941270787,182004,43658,4.168964254650231,4.165263936554691,0.003092595933643416,0.0006077221618960849
0.02,0.08,4.165871658716587,4.167416517474897,267694,64235,4.168689168490016,4.1670442344716045,0.0028175097734290944,0.001172575755017391
0.02,0.03,4.165871658716587,4.164603751591282,271528,65199,4.165001524555418,4.162839097664365,0.0008701341611692115,0.003032561052221716
0.02,0.0699999999999999,4.165871658716587,4.166852973140816,268387,64410,4.167118916091592,4.167645517850136,0.0012472573750050842,0.001773859133549216
0.01,0.08,4.165871658716587,4.16591678649288,269439,64677,4.165611280717882,4.167443239582614,0.00026037799870515244,0.0015715808660266006
0.02,0.02,4.165871658716587,4.166781435064041,272295,65349,4.166939578617387,4.165310473319015,0.0010679199007999074,0.000561185397572217
0.05,0.09,4.165871658716587,4.169460915149675,260879,62569,4.168797768633132,4.169670616105609,0.002926109916544739,0.0037989573890220285
0.2,0.6,4.165871658716587,4.1730451062347615,191693,45936,4.172361341881712,4.174516146647054,0.00648968316512466,0.008644487930467015
0.5,0.8,4.165871658716587,4.18313498562434,114940,27477,4.182034095308916,4.1867268542134815,0.016162436592328966,0.020855195496894297
0.5,0.5,4.165871658716587,4.1524350164326265,138982,33470,4.152678682204468,4.154924090343112,0.013192976512119259,0.010947568373475214
0.6,0.9,4.165871658716587,4.1485863625564265,87307,21045,4.145193434417116,4.153426644036865,0.02067822429947075,0.012445014679721922
0.05,0.0699999999999999,4.165871658716587,4.168166880982998,262557,62991,4.168627535404515,4.1689036706864915,0.002755876687928094,0.0030320119699043246
0.01,0.02,4.165871658716587,4.165848617928184,274142,65807,4.16583076405245,4.1710794137219285,4.089466413681464e-05,0.005207755005341319
0.05,0.05,4.165871658716587,4.16876856944181,263783,63276,4.168659654763363,4.166823389199999,0.0027879960467762643,0.0009517304834121276
0.08,0.08,4.165871658716587,4.165417698423042,255690,61384,4.165056757760604,4.1661156787568,0.0008149009559828002,0.00024402004021251145
0.3,0.6,4.165871658716587,4.165776183854205,170751,40989,4.166803073244673,4.170887499035708,0.0009314145280860942,0.005015840319121168
0.7,0.9,4.165871658716587,4.175994563874475,67601,16188,4.176732263998041,4.16773391825715,0.010860605281453495,0.0018622595405624054
0.09,0.09,4.165871658716587,4.165359531082308,252275,60565,4.165579462411192,4.164737395547159,0.0002921963053950094,0.0011342631694279959
0.2,0.8,4.165871658716587,4.165898399640687,176230,42303,4.166207687260758,4.1667635068795965,0.0003360285441704747,0.0008918481630093567
0.3,0.8,4.165871658716587,4.172370225006048,155208,37199,4.171184375743556,4.168685558013161,0.00531271702696845,0.0028138992965738296
0.01,0.04,4.165871658716587,4.166126170225785,272348,65372,4.166417247561995,4.167451298171893,0.0005455888454077851,0.0015796394553060367
0.0699999999999999,0.08,4.165871658716587,4.166348980712693,257922,61906,4.166265297674264,4.165619112910137,0.0003936389576768562,0.00025254580645039937
0.03,0.06,4.165871658716587,4.165632986349187,267317,64172,4.16560500577857,4.169035479649577,0.0002666529380173088,0.003163820932989836
0.06,0.06,4.165871658716587,4.166114280251123,261457,62758,4.165928829275905,4.16816927539718,5.7170559317754055e-05,0.0022976166805932507
0.2,0.3,4.165871658716587,4.183664356301085,215488,51507,4.184303297676201,4.185373334666864,0.01843163895961375,0.019501675950277075
0.7,0.7,4.165871658716587,4.155345183543985,82521,19859,4.156369628337942,4.1536619891517725,0.009502030378644832,0.012209669564814618
0.2,0.4,4.165871658716587,4.159632361833354,206376,49614,4.160484374901646,4.160899727903669,0.005387283814941135,0.004971930812918579
0.3,0.7,4.165871658716587,4.155732035352888,162219,39035,4.155186009326908,4.154664413352033,0.010685649389679419,0.011207245364554197
0.03,0.05,4.165871658716587,4.166073288661557,267966,64321,4.166444610297622,4.1674374663849365,0.000572951581034431,0.0015658076683493505
0.04,0.09,4.165871658716587,4.16186108510402,262268,63017,4.1620256875211075,4.16135850528865,0.0038459711954796916,0.004513153427937233
0.06,0.09,4.165871658716587,4.161922996476437,258676,62153,4.162047642065728,4.16637879160193,0.0038240166508591855,0.0005071328853425427
0.05,0.08,4.165871658716587,4.163253597666895,261240,62749,4.162714220815615,4.161592490105138,0.0031574379009722264,0.004279168611448725
0.03,0.03,4.165871658716587,4.164283946032925,269146,64632,4.164398052223098,4.168181035128,0.0014736064934890436,0.0023093764114126003
0.06,0.0699999999999999,4.165871658716587,4.167170191339376,260694,62559,4.167703274508629,4.167124824997584,0.0018316157920414966,0.0012531662809971422
0.5,0.9,4.165871658716587,4.155383598397947,106864,25717,4.156599028143332,4.1621478884171506,0.009272630573255114,0.0037237702994366018
0.02,0.09,4.165871658716587,4.166463776258701,266962,64074,4.166769661036961,4.169483309736083,0.0008980023203735144,0.0036116510194954543
0.2,0.9,4.165871658716587,4.165027896619881,166472,39969,4.16596894407224,4.1681345801272975,9.728535565312058e-05,0.0022629214107103834
0.04,0.04,4.165871658716587,4.166296978974663,266718,64018,4.16542826467948,4.169296227032276,0.00044339403710758063,0.003424568315688603
0.02,0.04,4.165871658716587,4.1687427823543,270739,64945,4.1686183169770175,4.16952311200078,0.0027466582604303014,0.003651453284192918
0.1,0.5,4.165871658716587,4.167819508755883,218723,52479,4.168084880136935,4.168604080135948,0.002213221420348077,0.0027324214193606977
0.4,0.6,4.165871658716587,4.161528261229902,150639,36198,4.161450231241447,4.16157500557177,0.004421427475140405,0.0042966531448174194
0.8,0.9,4.165871658716587,4.158323228823835,48012,11546,4.155921793326955,4.18984188374156,0.009949865389631718,0.023970225024973146
0.7,0.8,4.165871658716587,4.165089668830454,75713,18178,4.16550354789984,4.152750082504348,0.0003681108167468139,0.01312157621223875
0.1,0.7,4.165871658716587,4.161707739223605,201976,48532,4.1622383106868925,4.155205979638277,0.0036333480296946163,0.010665679078310397
0.1,0.6,4.165871658716587,4.156121984524352,210013,50531,4.156022459854415,4.158714577651741,0.00984919886217206,0.007157081064845805
0.04,0.08,4.165871658716587,4.168787644055203,263705,63257,4.168601518135158,4.166730560320547,0.0027298594185705127,0.0008589016039595165
0.4,0.5,4.165871658716587,4.158309623867819,159309,38311,4.15838206238201,4.162657988230211,0.007489596334576909,0.00321367048637633
0.6,0.6,4.165871658716587,4.165065666041276,110999,26650,4.16387082542446,4.1703553572552945,0.002000833292127524,0.004483698538707337
0.01,0.0699999999999999,4.165871658716587,4.163449679329058,270058,64864,4.163283373119595,4.164017352690413,0.0025882855969925345,0.0018543060261739797
0.1,0.4,4.165871658716587,4.157234904270987,225821,54320,4.157277564916501,4.160140230201203,0.008594093800086355,0.005731428515383996
0.6,0.7,4.165871658716587,4.175875549107323,103616,24813,4.176480957185006,4.175713715262963,0.010609298468418515,0.009842056546375488
0.3,0.9,4.165871658716587,4.161329595968176,146974,35319,4.1619575643388025,4.162511502476433,0.0039140943777846715,0.0033601562401539553
0.1,0.2,4.165871658716587,4.170229244114003,242307,58104,4.1697891262717945,4.169503985656298,0.003917467555207388,0.003632326939710495
0.1,0.8,4.165871658716587,4.168189030404391,194396,46638,4.167370828523036,4.165116336552169,0.001499169806448819,0.0007553221644185371
0.3,0.5,4.165871658716587,4.160737138469414,178816,42977,4.160750422981917,4.16233828320448,0.005121235734669938,0.003533375512106751
0.04,0.05,4.165871658716587,4.168394961015327,265706,63743,4.16826141499734,4.167509032450194,0.002389756280752664,0.0016373737336072836
0.4,0.8,4.165871658716587,4.1778147839763164,135474,32427,4.180099611270107,4.167163419260976,0.014227952553519607,0.0012917605443885094
0.03,0.0699999999999999,4.165871658716587,4.16789999843552,266408,63919,4.167889278369781,4.16841776458068,0.002017619653194025,0.0025461058640932066
0.3,0.4,4.165871658716587,4.173202248449153,186346,44653,4.17313788918966,4.172899942450952,0.007266230473073065,0.007028283734364926
0.0699999999999999,0.0699999999999999,4.165871658716587,4.164634736332849,258249,62010,4.164578432115268,4.165892904828052,0.0012932266013194749,2.1246111464812145e-05
0.9,0.9,4.165871658716587,4.143413756930916,27649,6673,4.14305584230616,4.156795167430497,0.022815816410426848,0.009076491286090338
0.5,0.7,4.165871658716587,4.183867141162515,123445,29505,4.184374922516219,4.178835336691965,0.018503263799631853,0.012963677975378118
0.1,0.3,4.165871658716587,4.160932040219639,233395,56092,4.160996901431212,4.160638708559415,0.004874757285374898,0.005232950157171956
0.06,0.08,4.165871658716587,4.1681239552526685,259324,62216,4.168073450278647,4.1635418155642645,0.002201791562059796,0.0023298431523226526
0.01,0.05,4.165871658716587,4.1655761067778165,271833,65257,4.165499831659288,4.163750556445558,0.0003718270572994342,0.0021211022710287963
0.05,0.06,4.165871658716587,4.173000522325456,263646,63179,4.173094021977822,4.168519808272308,0.007222363261234932,0.002648149555720458
0.04,0.06,4.165871658716587,4.167643500259267,265233,63641,4.168340658320092,4.1697348617422625,0.0024689996035052175,0.0038632030256753325
0.01,0.06,4.165871658716587,4.164418497465048,271062,65090,4.164287232949817,4.1639497141050175,0.0015844257667705364,0.0019219446115696925
0.5,0.6,4.165871658716587,4.164762056342512,130836,31415,4.166090066659335,4.1665866974658226,0.0002184079427474117,0.0007150387492353971
0.2,0.2,4.165871658716587,4.174798655828186,222379,53267,4.174832603217925,4.173459647674953,0.008960944501337664,0.007587988958365877
0.4,0.7,4.165871658716587,4.177856164183891,143313,34303,4.178460775231093,4.175736408131722,0.012589116514505783,0.00986474941513471
0.1,0.1,4.165871658716587,4.1611752745696045,249683,60003,4.1612301429438245,4.160750641073013,0.004641515772762617,0.0051210176435745325
0.01,0.09,4.165871658716587,4.165964172813488,268838,64532,4.1660184192053125,4.166331656680954,0.000146760488725306,0.00045999796436646534
0.4,0.4,4.165871658716587,4.161463778939507,167166,40170,4.1624709443872225,4.159830284099757,0.003400714329364618,0.006041374616829742
0.01,0.01,4.165871658716587,4.165168760703839,274822,65981,4.165141016576532,4.164821934465299,0.0007306421400548047,0.0010497242512883531
0.6,0.8,4.165871658716587,4.161712979247274,94654,22744,4.162095333642142,4.156758923971849,0.0037763250744449195,0.00911273474473795
0.03,0.08,4.165871658716587,4.166820912613136,265639,63751,4.166919811701753,4.166213842224575,0.0010481529851658067,0.00034218350798820296
0.08,0.09,4.165871658716587,4.162489365879196,254428,61124,4.1628774161823,4.163444027111785,0.0029942425342870393,0.002427631604802194
0.01,0.03,4.165871658716587,4.165698959142931,273349,65619,4.165594651416143,4.1659976249666695,0.00027700730044433186,0.0001259662500823211
0.03,0.04,4.165871658716587,4.166917433184942,268637,64469,4.166932880730192,4.163681764626633,0.0010612220136048123,0.002189894089954514
0.03,0.09,4.165871658716587,4.16442710136262,264666,63554,4.165225911540612,4.161522544914441,0.0006457471759748756,0.004349113802145865
0.0699999999999999,0.09,4.165871658716587,4.164520210212158,256751,61652,4.164323655673468,4.163110477008942,0.001548003043119195,0.002761181707644944
0.2,0.5,4.165871658716587,4.176360066710296,197830,47369,4.175801222849084,4.180111056416252,0.009929564132496793,0.01423939769966509
0.8,0.8,4.165871658716587,4.191233863704594,55844,13324,4.190536876009011,4.194390652570174,0.02466521729242377,0.028518993853587027
0.04,0.0699999999999999,4.165871658716587,4.1682817300874495,264540,63465,4.168440068903033,4.16928666577593,0.002568410186445824,0.003415007059342834
0.3,0.3,4.165871658716587,4.162353092286944,194436,46713,4.162640854442186,4.161366898141701,0.0032308042744011445,0.004504760574886468
0.1,0.9,4.165871658716587,4.174082573917693,187337,44881,4.174355859263161,4.173673607249234,0.008484200546574172,0.0078019485326468185
0.4,0.9,4.165871658716587,4.156578861363488,127183,30598,4.15651280099272,4.162193013754844,0.009358857723866798,0.003678644961743416
0.02,0.05,4.165871658716587,4.166298726360479,269872,64775,4.166170221253598,4.168635540718462,0.0002985625370106604,0.00276388200187494
0.02,0.06,4.165871658716587,4.165913662385889,269243,64630,4.166016958243386,4.164062370167062,0.0001452995267987589,0.0018092885495253341
0.2,0.7,4.165871658716587,4.176135844227077,182731,43756,4.176154246100325,4.179003544518208,0.010282587383738218,0.013131885801620946
0.02,0.08,4.165871658716587,4.164863938156541,267226,64162,4.165134802906433,4.166815438606867,0.0007368558101541467,0.0009437798902798278
0.02,0.03,4.165871658716587,4.166351810041623,271267,65109,4.167043889744535,4.163098536337273,0.0011722310279482784,0.0027731223793141524
0.02,0.0699999999999999,4.165871658716587,4.169009708737864,268380,64375,4.1680214217263645,4.169393752230174,0.002149763009777317,0.003522093513586455
0.01,0.08,4.165871658716587,4.166491450480814,269497,64682,4.166246789658628,4.166407229402182,0.0003751309420412241,0.0005355706855949549
0.02,0.02,4.165871658716587,4.165371792126755,272357,65386,4.165351777207109,4.166799771819268,0.0005198815094784592,0.0009281131026810385
0.05,0.09,4.165871658716587,4.1655165804101975,260778,62604,4.166405605232409,4.165633597980537,0.0005339465158220591,0.0002380607360503717
0.2,0.6,4.165871658716587,4.165673368699107,190817,45807,4.165322133412078,4.170412945153345,0.0005495253045095794,0.004541286436757552
0.5,0.8,4.165871658716587,4.173480904357957,114633,27467,4.174386774605737,4.17526736955804,0.008515115889149882,0.009395710841452853
