m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.02,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0015860103291931,
0.02,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.0015105882334459,
0.02,0.06,2.0,2.2500450006750092e-10,4.165871658716588,0.001395639523727,
0.02,0.05,2.0,2.2500450006750092e-10,4.165871658716588,0.0013322907964826,
0.02,0.04,2.0,2.2500450006750092e-10,4.165871658716588,0.0012648826958364,
0.02,0.03,2.0,2.2500450006750092e-10,4.165871658716588,0.0011665979667691,
0.02,0.02,2.0,2.2500450006750092e-10,4.165871658716588,0.0011114141663731,
0.03,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0017210624753046,
0.03,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0017417945959099,
0.03,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.0015951376970001,
0.03,0.06,2.0,2.2500450006750092e-10,4.165871658716588,0.0015119577819597,
0.03,0.05,2.0,2.2500450006750092e-10,4.165871658716588,0.001522323251055,
0.03,0.04,2.0,2.2500450006750092e-10,4.165871658716588,0.0014704254475899,
0.03,0.03,2.0,2.2500450006750092e-10,4.165871658716588,0.001349326673436,
0.04,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.001914871171617,
0.04,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0019079924444405,
0.04,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.0018100782463418,
0.04,0.06,2.0,2.2500450006750092e-10,4.165871658716588,0.001764702440914,
0.04,0.05,2.0,2.2500450006750092e-10,4.165871658716588,0.0016555419471184,
0.04,0.04,2.0,2.2500450006750092e-10,4.165871658716588,0.0015584455859777,
0.05,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0019849255344239,
0.05,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0019835678350389,
0.05,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.002007455683035,
0.05,0.06,2.0,2.2500450006750092e-10,4.165871658716588,0.0017957370441283,
0.05,0.05,2.0,2.2500450006750092e-10,4.165871658716588,0.0018628338683718,
0.06,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0020905620271828,
0.06,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.00219557257507,
0.06,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.0020609192506328,
0.06,0.06,2.0,2.2500450006750092e-10,4.165871658716588,0.0019863031143303,
0.07,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0023320009783528,
0.07,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0022629197816812,
0.07,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.0021120407370774,
0.08,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0023711913040229,
0.08,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0022896619395512,
0.09,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0026363934729816,
