m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements,average_laplace,average_gaussian,difference_laplace_supression,difference_gaussian_supression
0.4,0.4,4.165871658716587,4.169379144062688,166008,39816,4.16770749421545,4.168467705671371,0.0018358354988627923,0.0025960469547836595
0.01,0.01,4.165871658716587,4.165593222907543,274875,65987,4.165953571706071,4.166754563991042,8.191298948379e-05,0.0008829052744552257
0.6,0.8,4.165871658716587,4.137209404141675,94498,22841,4.139119530415969,4.142897456171741,0.02675212830061824,0.02297420254484628
0.03,0.08,4.165871658716587,4.16635801500361,265472,63718,4.166719248163246,4.164118490677094,0.0008475894466588585,0.0017531680394933247
0.08,0.09,4.165871658716587,4.162788035390125,254542,61147,4.1634861037247015,4.16597821984376,0.002385554991885641,0.00010656112717288835
0.01,0.03,4.165871658716587,4.163998598693129,273379,65653,4.164039576706893,4.15939215835107,0.0018320820096944246,0.006479500365517588
0.03,0.04,4.165871658716587,4.163774908436278,268297,64436,4.164404464787597,4.164474718452336,0.0014671939289900848,0.0013969402642510786
0.03,0.09,4.165871658716587,4.164567735834187,264221,63445,4.164301874151254,4.168034942213286,0.0015697845653335207,0.002163283496698476
0.0699999999999999,0.09,4.165871658716587,4.165581997733527,257308,61770,4.165567012931938,4.163091622626466,0.00030464578464872716,0.0027800360901215626
0.2,0.5,4.165871658716587,4.173947627320872,199402,47773,4.174844023676996,4.175766301259478,0.008972364960408541,0.009894642542890963
0.8,0.8,4.165871658716587,4.139990982867448,55095,13308,4.140158990229564,4.137665636124568,0.02571266848702347,0.028206022592018876
0.04,0.0699999999999999,4.165871658716587,4.168543401463538,264319,63408,4.169246101100793,4.166719931289497,0.0033744423842057003,0.0008482725729095364
0.3,0.3,4.165871658716587,4.168698926111325,194870,46746,4.169784456188591,4.167949900932301,0.003912797472003682,0.0020782422157141767
0.1,0.9,4.165871658716587,4.161903487049059,186549,44823,4.163235556145855,4.1568618887326245,0.0026361025707322128,0.009009769983962634
0.4,0.9,4.165871658716587,4.15877172881134,127038,30547,4.15928613410352,4.161351746704467,0.006585524613067051,0.0045199120121202085
0.02,0.05,4.165871658716587,4.166761709538708,270352,64883,4.166734397401707,4.166501135152253,0.0008627386851198793,0.000629476435666021
0.02,0.06,4.165871658716587,4.167040896913762,269095,64577,4.166859720324896,4.168492824162324,0.0009880616083091098,0.0026211654457366507
0.2,0.7,4.165871658716587,4.156782175957631,182092,43806,4.157606206626935,4.161016364958822,0.00826545208965257,0.004855293757764834
0.02,0.08,4.165871658716587,4.164112796371062,267132,64151,4.164024400336248,4.163085465572024,0.0018472583803390563,0.002786193144562965
0.02,0.03,4.165871658716587,4.167942679165964,271654,65177,4.168074919102303,4.171063244949644,0.002203260385716277,0.005191586233056711
0.02,0.0699999999999999,4.165871658716587,4.163213924935892,267882,64345,4.163953666631897,4.163229836493653,0.0019179920846905674,0.002641822222933854
0.01,0.08,4.165871658716587,4.162068112221226,269111,64658,4.162547862330014,4.1614057691930135,0.003323796386573541,0.0044658895235736296
0.02,0.02,4.165871658716587,4.16692175829558,272250,65336,4.167457718586938,4.167588454818969,0.0015860598703509865,0.0017167961023814016
0.05,0.09,4.165871658716587,4.1667945030361135,260758,62580,4.167472532118869,4.164725607147215,0.0016008734022818771,0.0011460515693721973
0.2,0.6,4.165871658716587,4.169020571077679,190099,45598,4.169912971447825,4.165210592914103,0.0040413127312382,0.000661065802484373
0.5,0.8,4.165871658716587,4.16812786376592,115528,27717,4.171293603222508,4.1587527101707495,0.005421944505920706,0.007118948545837611
0.5,0.5,4.165871658716587,4.166143356957029,139320,33441,4.166486125695173,4.163810833584037,0.0006144669785861367,0.002060825132550015
0.6,0.9,4.165871658716587,4.193974807222568,87566,20879,4.191993376818214,4.204542342634493,0.02612171810162689,0.03867068391790607
0.05,0.0699999999999999,4.165871658716587,4.164887363772122,262163,62946,4.164057487511151,4.162341522214288,0.0018141712054360326,0.0035301365022988307
0.01,0.02,4.165871658716587,4.164443499134028,274112,65822,4.163794242899642,4.161823162694602,0.002077415816945205,0.004048496021985315
0.05,0.05,4.165871658716587,4.15868301314459,263228,63296,4.1587872204717184,4.162216091900478,0.007084438244868707,0.0036555668161089017
0.08,0.08,4.165871658716587,4.168360201921511,255979,61410,4.1686082821695765,4.170166459381098,0.0027366234529893063,0.00429480066451049
0.3,0.6,4.165871658716587,4.164779659362647,170681,40982,4.1650887619946575,4.16533113142209,0.0007828967219296601,0.0005405272944969397
0.7,0.9,4.165871658716587,4.187159484893511,67631,16152,4.187691319879024,4.183720234104019,0.02181966116243661,0.017848575387431787
0.09,0.09,4.165871658716587,4.1635012930537485,252762,60709,4.16360005195524,4.162499842022281,0.0022716067613473,0.0033718166943064176
0.2,0.8,4.165871658716587,4.170676727410782,175769,42144,4.170700964980842,4.162091167620015,0.004829306264254818,0.0037804910965721916
0.3,0.8,4.165871658716587,4.173320035580474,154826,37099,4.17340400198271,4.172469239642969,0.00753234326612251,0.006597580926381852
0.01,0.04,4.165871658716587,4.1659564719358535,272766,65475,4.166255434397083,4.1693942318258665,0.000383775680496079,0.003522573109279392
0.0699999999999999,0.08,4.165871658716587,4.165553574323229,256973,61690,4.165959903013583,4.164540341742726,8.824429699583192e-05,0.0013313169738609076
0.03,0.06,4.165871658716587,4.165741029641186,267024,64100,4.166700394521524,4.164543652013283,0.0008287358049372529,0.001328006703304574
0.06,0.06,4.165871658716587,4.1679115196782535,261153,62658,4.1679303732536965,4.1670780556881875,0.002058714537109374,0.0012063969716002987
0.2,0.3,4.165871658716587,4.160575020370155,214461,51546,4.159710271450886,4.164780254141817,0.006161387265700924,0.0010914045747698609
0.7,0.7,4.165871658716587,4.150932140193885,83496,20115,4.148272171663899,4.137569845013816,0.017599487052688545,0.02830181370277085
0.2,0.4,4.165871658716587,4.16560753696867,206485,49569,4.165959644152011,4.168604996885158,8.798543542365422e-05,0.002733338168570576
0.3,0.7,4.165871658716587,4.161816782140108,162186,38970,4.161027839258661,4.167706179396415,0.004843819457926557,0.0018345206798278113
0.03,0.05,4.165871658716587,4.166033268955205,267476,64204,4.165128502973086,4.163434788249921,0.000743155743501589,0.0024368704666661856
0.04,0.09,4.165871658716587,4.16598824777864,263028,63137,4.166227863191793,4.172014675328098,0.0003562044752056792,0.006143016611511065
0.06,0.09,4.165871658716587,4.164345000643418,258889,62168,4.165229945058641,4.160090213874,0.0006417136579459637,0.005781444842587469
0.05,0.08,4.165871658716587,4.165494137353434,261114,62685,4.165115355714842,4.168188324991051,0.0007563030017454508,0.0023166662744635858
0.03,0.03,4.165871658716587,4.166643457271504,269286,64629,4.166421216757984,4.167761077922987,0.0005495580413965584,0.001889419206399623
0.06,0.0699999999999999,4.165871658716587,4.165356473846844,260164,62459,4.16670944268197,4.1657461518443535,0.0008377839653830321,0.00012550687223367163
0.5,0.9,4.165871658716587,4.146467210873726,106162,25603,4.146716956089904,4.15442644135955,0.019154702626683395,0.011445217357037407
0.02,0.09,4.165871658716587,4.164137155705452,266688,64044,4.164890687653011,4.162810114045231,0.000980971063576419,0.003061544671355776
0.2,0.9,4.165871658716587,4.15822594394023,165855,39886,4.158583889987015,4.157853682780993,0.007287768729572264,0.00801797593559428
0.04,0.04,4.165871658716587,4.165877739763478,266662,64011,4.165415983385366,4.168012716984719,0.00045567533122081727,0.0021410582681316015
0.02,0.04,4.165871658716587,4.165460981991688,270630,64970,4.165268792497217,4.167183576173558,0.0006028662193697798,0.0013119174569711234
0.1,0.5,4.165871658716587,4.164058922301939,218230,52408,4.164370661086987,4.16133810085284,0.0015009976296003202,0.004533557863747539
0.4,0.6,4.165871658716587,4.169096370601042,151284,36287,4.169746978935825,4.1626704981920195,0.0038753202192376435,0.0032011605245676478
0.8,0.9,4.165871658716587,4.157844080846968,47520,11429,4.156229994682327,4.194434316156357,0.009641664034259811,0.028562657439770156
0.7,0.8,4.165871658716587,4.148343415283867,74749,18019,4.14698938113623,4.146191810309888,0.01888227758035743,0.019679848406699563
0.1,0.7,4.165871658716587,4.160899190975153,202124,48577,4.159919812589344,4.161680155993054,0.005951846127243421,0.0041915027235335245
0.1,0.6,4.165871658716587,4.169093256529943,209893,50345,4.169509073156795,4.170167599172726,0.00363741444020782,0.0042959404561386805
0.04,0.08,4.165871658716587,4.168492156181939,264124,63362,4.168278088759031,4.168342019476653,0.0024064300424440077,0.002470360760066015
0.4,0.5,4.165871658716587,4.157860112625651,158007,38002,4.158410741057397,4.152915338848334,0.007460917659190436,0.012956319868252741
0.6,0.6,4.165871658716587,4.170111407029521,111171,26659,4.171273540383451,4.181794665247338,0.00540188166686395,0.01592300653075096
0.01,0.0699999999999999,4.165871658716587,4.1682034044652765,270333,64856,4.169160441761502,4.168191520659353,0.003288783044914645,0.0023198619427660105
0.1,0.4,4.165871658716587,4.165998676275923,226597,54392,4.166023916439951,4.164086263630632,0.0001522577233634692,0.0017853950859549883
0.6,0.7,4.165871658716587,4.176834908505932,103857,24865,4.176770111310705,4.1781321266262745,0.010898452594117813,0.012260467909687378
0.3,0.9,4.165871658716587,4.149739140297153,146353,35268,4.149897006024333,4.14397969481947,0.015974652692253954,0.021891963897116895
0.1,0.2,4.165871658716587,4.16273386000241,241859,58101,4.162989546160295,4.159326369066254,0.0028821125562918937,0.006545289650333075
0.1,0.8,4.165871658716587,4.168378616001544,194384,46633,4.1683650901955405,4.163837537623473,0.002493431478953312,0.002034121093114294
0.3,0.5,4.165871658716587,4.169519152404238,179060,42945,4.168334580889751,4.168190924318053,0.002462922173164017,0.002319265601466114
0.04,0.05,4.165871658716587,4.1649026116365,266004,63868,4.165488114330715,4.1637737421180985,0.0003835443858717369,0.0020979165984886805
0.4,0.8,4.165871658716587,4.165054803352676,135660,32571,4.1659999931271905,4.169962838486386,0.00012833441060333683,0.004091179769798892
0.03,0.0699999999999999,4.165871658716587,4.1707828591104015,266488,63894,4.170253017298382,4.174460323035994,0.004381358581794892,0.00858866431940708
0.3,0.4,4.165871658716587,4.159210349009568,185193,44526,4.159258210656401,4.155217638078659,0.006613448060186045,0.010654020637928419
0.0699999999999999,0.0699999999999999,4.165871658716587,4.162150835737657,258224,62041,4.161448291712685,4.1651932834417495,0.004423367003902001,0.000678375274837606
0.9,0.9,4.165871658716587,4.148332578844123,27491,6627,4.1474633593237,4.107559381419197,0.01840829939288735,0.0583122772973903
0.5,0.7,4.165871658716587,4.173958403446187,124025,29714,4.173395655314012,4.163131001803028,0.007523996597424976,0.0027406569135592918
0.1,0.3,4.165871658716587,4.167183213993089,233954,56142,4.167108029243619,4.169343945865809,0.0012363705270317382,0.0034722871492220975
0.06,0.08,4.165871658716587,4.165695106871578,259402,62271,4.164064058801239,4.163105198461236,0.0018075999153479572,0.002766460255351433
0.01,0.05,4.165871658716587,4.165821368922667,271874,65263,4.165720770270773,4.171227573948947,0.00015088844581434557,0.005355915232359898
0.05,0.06,4.165871658716587,4.169478636946913,263190,63123,4.169468853173649,4.176561030021892,0.0035971944570620806,0.010689371305304896
0.04,0.06,4.165871658716587,4.165367448293204,265034,63628,4.166157836588314,4.165570719884582,0.0002861778717271335,0.0003009388320052153
0.01,0.06,4.165871658716587,4.163344100907553,270659,65010,4.164082655796096,4.1639854327785235,0.0017890029204910007,0.001886225938063646
0.5,0.6,4.165871658716587,4.165981368454867,129687,31130,4.167014493211583,4.170961276006817,0.001142834494995526,0.005089617290229498
0.2,0.2,4.165871658716587,4.16648216597557,222061,53297,4.16688902164158,4.161425912311863,0.0010173629249932148,0.004445746404724282
0.4,0.7,4.165871658716587,4.156020301015051,142485,34284,4.155816447884014,4.157625668935729,0.010055210832573103,0.008245989780857776
0.1,0.1,4.165871658716587,4.16160455589969,249921,60054,4.162242714616107,4.156751061632299,0.0036289441004804246,0.009120597084288029
0.01,0.09,4.165871658716587,4.164496049424877,268281,64421,4.164638827344099,4.168658150993564,0.0012328313724880857,0.002786492276976915
0.4,0.4,4.165871658716587,4.177494606933227,166540,39866,4.177003686586621,4.16969446348848,0.0111320278700342,0.003822804771893118
0.01,0.01,4.165871658716587,4.164808531265148,274944,66016,4.164480772867512,4.1692231650962315,0.0013908858490747633,0.00335150637964432
0.6,0.8,4.165871658716587,4.179000438404208,95323,22810,4.180057603127779,4.174977199855613,0.014185944411192253,0.009105541139025952
0.03,0.08,4.165871658716587,4.165027099846486,265887,63838,4.16517215956266,4.169374061506618,0.0006994991539270856,0.0035024027900307786
0.08,0.09,4.165871658716587,4.167114621914845,254269,61018,4.16741500661099,4.169232348050057,0.0015433478944029133,0.0033606893334701127
0.01,0.03,4.165871658716587,4.164661081492764,273410,65650,4.166013988941946,4.163080382694808,0.00014233022535847795,0.0027912760217789767
0.03,0.04,4.165871658716587,4.165054113560951,268621,64494,4.164424432669851,4.164878957670209,0.00144722604673575,0.0009927010463783859
0.03,0.09,4.165871658716587,4.164400163691882,264581,63534,4.16329584074926,4.168203907005772,0.0025758179673269765,0.0023322482891847685
0.0699999999999999,0.09,4.165871658716587,4.1645916860097065,256568,61607,4.164288572749631,4.167678039917086,0.0015830859669563324,0.0018063812004989188
0.2,0.5,4.165871658716587,4.154992767143965,198189,47699,4.155214889187627,4.151442262910974,0.010656769528960552,0.014429395805612977
0.8,0.8,4.165871658716587,4.141426312222306,54994,13279,4.141663006333243,4.164951224741758,0.024208652383344464,0.0009204339748292156
0.04,0.0699999999999999,4.165871658716587,4.1672106333664445,264297,63423,4.167539026176061,4.1708983919192955,0.001667367459473823,0.0050267332027083
0.3,0.3,4.165871658716587,4.178602039941716,195007,46668,4.178941681479475,4.177733090540637,0.01307002276288749,0.011861431824049973
0.1,0.9,4.165871658716587,4.165201285369991,186651,44812,4.165426147653923,4.164276931424711,0.0004455110626642167,0.0015947272918763744
0.4,0.9,4.165871658716587,4.151304631441618,127279,30660,4.151906630187348,4.155977710582875,0.013965028529239198,0.009893948133711916
0.02,0.05,4.165871658716587,4.164391178105888,269636,64748,4.164928425877634,4.16697570967898,0.0009432328389529232,0.0011040509623931882
0.02,0.06,4.165871658716587,4.164646511555906,269032,64599,4.164562434264037,4.165589353263543,0.0013092244525498842,0.00028230545304452903
0.2,0.7,4.165871658716587,4.177283804404764,183412,43907,4.178782905117291,4.170382400403015,0.01291124640070418,0.004510741686427622
0.02,0.08,4.165871658716587,4.168528646441983,267532,64179,4.168650919467161,4.1719055620103696,0.0027792607505734424,0.006033903293782394
0.02,0.03,4.165871658716587,4.166528366832626,271141,65076,4.166132312218751,4.165974712073904,0.00026065350216342154,0.0001030533573169734
0.02,0.0699999999999999,4.165871658716587,4.163692001801886,268046,64377,4.1633595846845175,4.164324358169703,0.0025120740320696555,0.0015473005468837897
0.01,0.08,4.165871658716587,4.164156952475186,269346,64682,4.1633372318550625,4.166757612516036,0.002534426861524608,0.0008859537994485578
0.02,0.02,4.165871658716587,4.166804357138486,272359,65364,4.166517346147132,4.167442167764407,0.0006456874305449389,0.001570509047819968
0.05,0.09,4.165871658716587,4.163183857218116,260786,62641,4.164129734628678,4.164641405323347,0.0017419240879092968,0.0012302533932402326
0.2,0.6,4.165871658716587,4.171206990715456,190937,45775,4.170967960755295,4.172259272533971,0.005096302038707812,0.0063876138173837305
0.5,0.8,4.165871658716587,4.153113018075588,113733,27385,4.152552921833206,4.14711788863713,0.013318736883380922,0.018753770079457333
0.5,0.5,4.165871658716587,4.158762515738354,138728,33358,4.159746081433907,4.165683397990533,0.006125577282680261,0.0001882607260537128
0.6,0.9,4.165871658716587,4.175449414219988,88031,21083,4.175636679966372,4.188079297814719,0.009765021249784844,0.022207639098131615
0.05,0.0699999999999999,4.165871658716587,4.165279806898304,262296,62972,4.164284747495202,4.1709500221819,0.001586911221385101,0.005078363465313096
0.01,0.02,4.165871658716587,4.16520376652418,273808,65737,4.164579047458845,4.16589920468343,0.001292611257742493,2.754596684262367e-05
0.05,0.05,4.165871658716587,4.167661361626879,263963,63336,4.167792303480551,4.172710957311518,0.001920644763964141,0.006839298594931265
0.08,0.08,4.165871658716587,4.164680885838032,254816,61185,4.164934130891297,4.1657588662805995,0.0009375278252905517,0.00011279243598760758
0.3,0.6,4.165871658716587,4.14794466790935,169120,40772,4.147773535444746,4.152646844853681,0.018098123271840905,0.013224813862906082
0.7,0.9,4.165871658716587,4.11971009151772,67073,16281,4.12201400345192,4.1200136584394755,0.04385765526466745,0.04585800027711162
0.09,0.09,4.165871658716587,4.166416370987705,252464,60595,4.166700783131831,4.166847114528261,0.0008291244152438537,0.0009754558116741308
0.2,0.8,4.165871658716587,4.160687504463541,174778,42007,4.160414420929351,4.160273688591083,0.005457237787235947,0.005597970125504226
0.3,0.8,4.165871658716587,4.174157303370786,154544,37024,4.174302322885793,4.1723128099650495,0.00843066416920557,0.00644115124846234
0.01,0.04,4.165871658716587,4.165403654586568,272634,65452,4.165200780220216,4.161475035051579,0.0006708784963711523,0.00439662366500837
0.0699999999999999,0.08,4.165871658716587,4.171163725347205,257390,61707,4.171837693111049,4.1767732807602,0.005966034394461417,0.010901622043612669
0.03,0.06,4.165871658716587,4.164731585518102,266876,64080,4.16451554376091,4.167144370643916,0.0013561149556773344,0.0012727119273288068
0.06,0.06,4.165871658716587,4.165228093731018,260585,62562,4.165425590602809,4.164295899483074,0.0004460681137778977,0.0015757592335132742
0.2,0.3,4.165871658716587,4.160140620751272,214189,51486,4.160233118350674,4.157178711902594,0.005638540365913158,0.008692946813993352
0.7,0.7,4.165871658716587,4.189960530310698,82802,19762,4.193090084735275,4.188029204180588,0.027218426018687403,0.02215754546400106
0.2,0.4,4.165871658716587,4.163388254321237,205942,49465,4.163703676425902,4.163868059793239,0.0021679822906852664,0.0020035989233484486
0.3,0.7,4.165871658716587,4.16751528797687,162879,39083,4.167171240510204,4.1756333117406275,0.0012995817936172216,0.009761653024040307
0.03,0.05,4.165871658716587,4.163076588337685,267869,64344,4.163669225477721,4.166666260662954,0.002202433238866597,0.0007946019463664911
0.04,0.09,4.165871658716587,4.165308294806412,262177,62943,4.164203622563038,4.163973964218942,0.0016680361535490462,0.001897694497644764
0.06,0.09,4.165871658716587,4.161638451750076,258367,62083,4.16144397678545,4.161159822924424,0.004427681931137073,0.004711835792162944
0.05,0.08,4.165871658716587,4.168838626321918,261357,62693,4.1695767146243865,4.1660786995918215,0.0037050559077993483,0.00020704087523437664
0.03,0.03,4.165871658716587,4.169104911542744,269591,64664,4.169555340476584,4.173444953028341,0.00368368175999656,0.007573294311753465
0.06,0.0699999999999999,4.165871658716587,4.166722710605114,260216,62451,4.166674033162563,4.169853260676838,0.0008023744459757509,0.003981601960250991
0.5,0.9,4.165871658716587,4.147218348055168,107048,25812,4.148226273116817,4.145340997423364,0.017645385599769803,0.020530661293222785
0.02,0.09,4.165871658716587,4.168215410521064,267341,64138,4.167270863485433,4.170402432823746,0.0013992047688455855,0.0045307741071587415
0.2,0.9,4.165871658716587,4.166954822220552,166299,39909,4.167398621221536,4.16569731288205,0.00152696250494877,0.0001743458345373483
0.04,0.04,4.165871658716587,4.165146070926418,266611,64010,4.165344895070755,4.16493777902827,0.0005267636458325953,0.0009338796883175959
0.02,0.04,4.165871658716587,4.167043723163581,270762,64977,4.167279175194766,4.16652926973603,0.0014075164781788274,0.0006576110194425056
0.1,0.5,4.165871658716587,4.166258794738452,217912,52304,4.165942099269646,4.168513019013828,7.044055305893693e-05,0.0026413602972406025
0.4,0.6,4.165871658716587,4.170520790164387,150952,36195,4.170301281142808,4.162923680938002,0.004429622426220803,0.0029479777785850203
0.8,0.9,4.165871658716587,4.206273680500485,47737,11349,4.207191434920813,4.228270821109373,0.04131977620422589,0.062399162392785534
0.7,0.8,4.165871658716587,4.184419802867383,74717,17856,4.185780571286494,4.179779452428493,0.01990891256990679,0.013907793711905647
0.1,0.7,4.165871658716587,4.164341053410329,202641,48661,4.165186398793518,4.157364018626469,0.0006852599230695589,0.008507640090118507
0.1,0.6,4.165871658716587,4.164207482521637,210255,50491,4.163551931559393,4.169606262735423,0.0023197271571939737,0.003734604018835519
0.04,0.08,4.165871658716587,4.163584007088272,263151,63203,4.163688556855023,4.166725401089178,0.0021831018615641185,0.0008537423725911708
0.4,0.5,4.165871658716587,4.176736292428198,159969,38300,4.176231760275081,4.172054177691302,0.01036010155849354,0.006182518974714668
0.6,0.6,4.165871658716587,4.150266256656416,110671,26666,4.152744283878137,4.1547983195913245,0.013127374838449946,0.011073339125262649
0.01,0.0699999999999999,4.165871658716587,4.166021259854667,270029,64817,4.166144682278996,4.166886975814737,0.0002730235624088806,0.0010153170981501702
0.1,0.4,4.165871658716587,4.163251090662463,227122,54554,4.163916061421463,4.160008378533868,0.0019555972951241785,0.005863280182719421
0.6,0.7,4.165871658716587,4.165880565992485,104222,25018,4.165597622022238,4.167276590813668,0.00027403669434900024,0.0014049320970812573
0.3,0.9,4.165871658716587,4.172412817829567,147524,35357,4.170821728779886,4.172542362439372,0.004950070063299172,0.0066707037227846655
0.1,0.2,4.165871658716587,4.165595990561976,241867,58063,4.165563873952181,4.164628502959908,0.00030778476440573854,0.001243155756679215
0.1,0.8,4.165871658716587,4.155820524896177,194135,46714,4.1569906753941455,4.1468471673061496,0.008880983322441693,0.019024491410437605
0.3,0.5,4.165871658716587,4.177701400339054,179896,43061,4.1777578368599455,4.177798562060739,0.01188617814335835,0.011926903344152251
0.04,0.05,4.165871658716587,4.166784142349201,266020,63843,4.167143141136581,4.164077576958074,0.0012714824199937524,0.0017940817585131441
0.4,0.8,4.165871658716587,4.183520944823768,136023,32514,4.184436261090674,4.182963188257123,0.01856460237408708,0.01709152954053561
0.03,0.0699999999999999,4.165871658716587,4.164720228882323,266388,63963,4.1649303598364265,4.165296320974021,0.0009412988801607014,0.0005753377425659068
0.3,0.4,4.165871658716587,4.173935374377527,186913,44781,4.1746631973437704,4.174708206121958,0.008791538627183293,0.008836547405370432
0.0699999999999999,0.0699999999999999,4.165871658716587,4.170085373529364,258391,61963,4.17010399374221,4.1737015794516115,0.004232335025623257,0.00782992073502431
0.9,0.9,4.165871658716587,4.167513448894202,27889,6692,4.1690817272283605,4.157236347217087,0.0032100685117733008,0.00863531149949992
0.5,0.7,4.165871658716587,4.162365806494632,124846,29994,4.163262035842512,4.148182471735811,0.0026096228740755123,0.017689186980776483
0.1,0.3,4.165871658716587,4.159317491513311,232797,55970,4.158632248277063,4.159492494875437,0.007239410439524363,0.006379163841150337
0.06,0.08,4.165871658716587,4.1616109710468425,259156,62273,4.162014684117323,4.158558277755474,0.0038569745992642623,0.007313380961113225
0.01,0.05,4.165871658716587,4.163790725472768,271704,65254,4.163296571878848,4.165776745761635,0.0025750868377389935,9.491295495234198e-05
0.05,0.06,4.165871658716587,4.165043007175783,262935,63129,4.16432089430536,4.165634567638706,0.0015507644112275898,0.00023709107788150163
0.04,0.06,4.165871658716587,4.168376175943115,264967,63566,4.168334403152569,4.167321573874138,0.002462744435981712,0.001449915157550663
0.01,0.06,4.165871658716587,4.165115313014447,270720,64997,4.165020260421139,4.165358778309255,0.0008513982954481136,0.0005128804073324389
0.5,0.6,4.165871658716587,4.156289587028122,131239,31576,4.155227337787731,4.155999182985179,0.010644320928856033,0.009872475731408592
0.2,0.2,4.165871658716587,4.155276107162384,220400,53041,4.1561760823023475,4.157739704074448,0.009695576414239682,0.008131954642139227
0.4,0.7,4.165871658716587,4.161994945827403,143285,34427,4.162129576327363,4.16037790471801,0.003742082389224244,0.005493753998576878
0.1,0.1,4.165871658716587,4.1661878194634685,249413,59866,4.166293991941106,4.162729536039207,0.00042233322451856736,0.0031421226773797883
0.01,0.09,4.165871658716587,4.165165678084532,268245,64402,4.166012476129516,4.169193478324382,0.0001408174129284845,0.0033218196077946516
0.4,0.4,4.165871658716587,4.173971746468308,166938,39995,4.173835205407579,4.175657578095221,0.007963546690992196,0.0097859193786336
0.01,0.01,4.165871658716587,4.164655590589376,274734,65968,4.164068984739839,4.166724781251315,0.0018026739767478261,0.0008531225347274685
0.6,0.8,4.165871658716587,4.168926056338028,94718,22720,4.168520136091709,4.180772793114003,0.0026484773751214163,0.014901134397415916
0.03,0.08,4.165871658716587,4.166630035479921,265406,63698,4.166632595441656,4.170031761213268,0.0007609367250687171,0.004160102496681084
0.08,0.09,4.165871658716587,4.169023998952297,254669,61086,4.168941347921382,4.167725569305843,0.0030696892047945568,0.0018539105892561025
0.01,0.03,4.165871658716587,4.167604924710513,273174,65547,4.16777907516931,4.169111945778956,0.0019074164527230764,0.003240287062368452
0.03,0.04,4.165871658716587,4.167589619495246,268672,64467,4.1685145333225435,4.172457593613718,0.002642874605956358,0.006585934897130663
0.03,0.09,4.165871658716587,4.167563569989929,264857,63552,4.167656302475024,4.164739443663605,0.001784643758436566,0.0011322150529817776
0.0699999999999999,0.09,4.165871658716587,4.169016830203392,256628,61556,4.16883911262309,4.170416027067646,0.0029674539065025485,0.0045443683510590915
0.2,0.5,4.165871658716587,4.162826356361192,198188,47609,4.161674301636925,4.1625309758145015,0.0041973570796622894,0.0033406829020856676
0.8,0.8,4.165871658716587,4.159265392142104,55260,13286,4.165843094846525,4.156872260594564,2.8563870062114916e-05,0.00899939812202355
0.04,0.0699999999999999,4.165871658716587,4.166301934915063,264631,63517,4.1678219977706314,4.169507434008433,0.0019503390540442922,0.0036357752918458885
0.3,0.3,4.165871658716587,4.171237572848817,194680,46672,4.170733022469388,4.170447061841181,0.004861363752801218,0.004575403124594146
0.1,0.9,4.165871658716587,4.1627875958652885,187263,44985,4.162183413033521,4.163134933010704,0.003688245683066249,0.002736725705883458
0.4,0.9,4.165871658716587,4.168959895663515,127862,30670,4.168201869388073,4.1723370566374305,0.002330210671486199,0.00646539792084333
0.02,0.05,4.165871658716587,4.1654837216478935,269965,64810,4.165486951209976,4.1635793099930885,0.00038470750661101505,0.002292348723498705
0.02,0.06,4.165871658716587,4.1684254502692335,269397,64628,4.168237663280767,4.166881481745124,0.002366004564179569,0.0010098230285366938
0.2,0.7,4.165871658716587,4.178224593078922,183282,43866,4.178935586956318,4.177309860557901,0.013063928239731126,0.0114382018413135
0.02,0.08,4.165871658716587,4.162197911641587,267467,64261,4.162348918041518,4.15652442133113,0.0035227406750690804,0.009347237385457063
0.02,0.03,4.165871658716587,4.1646831185982585,271200,65119,4.165569533113779,4.169730556162353,0.0003021256028077346,0.003858897445765841
0.02,0.0699999999999999,4.165871658716587,4.164904928211098,268324,64425,4.164689319872799,4.167331509200127,0.0011823388437885995,0.0014598504835401371
0.01,0.08,4.165871658716587,4.167685711189883,269245,64603,4.167961349242521,4.168209275346288,0.002089690525933996,0.0023376166297008893
0.02,0.02,4.165871658716587,4.164408961353398,271761,65258,4.164807652812074,4.163213968975222,0.0010640059045128325,0.0026576897413654876
0.05,0.09,4.165871658716587,4.163259434490034,260466,62563,4.163333887091265,4.162801815753727,0.002537771625322094,0.003069842962860392
0.2,0.6,4.165871658716587,4.171963067745685,190229,45597,4.172196706475992,4.174850210009504,0.006325047759404789,0.008978551292917025
0.5,0.8,4.165871658716587,4.164793050587634,114107,27398,4.165622610000472,4.165206265540986,0.00024904871611486357,0.0006653931756011033
0.5,0.5,4.165871658716587,4.156310038424592,138455,33312,4.1542652306844206,4.156242466581471,0.011606428032166605,0.009629192135116149
0.6,0.9,4.165871658716587,4.142748526896027,87180,21044,4.142263456435889,4.14740824469754,0.023608202280698265,0.018463414019047164
0.05,0.0699999999999999,4.165871658716587,4.168367184768443,262282,62922,4.167914005787442,4.163930759638455,0.002042347070855044,0.0019408990781322188
0.01,0.02,4.165871658716587,4.1652622789038185,274345,65865,4.165283055967462,4.164352314839757,0.0005886027491248669,0.0015193438768301704
0.05,0.05,4.165871658716587,4.163390643995011,263705,63339,4.163503250196373,4.164938037821611,0.002368408520213805,0.0009336208949761726
