average,total_sum,total_element,m,M,average_laplacian,average_gaussian
4.150957623284572,27525,6631,0.9,0.9,4.1087146506371655,4.695376016924494
4.167855174602114,249567,59879,0.1,0.1,4.162882398078549,4.116154476121112
4.167292051921938,232114,55699,0.1,0.2,4.19495233683705,4.088530958884996
4.164676781645015,213827,51343,0.1,0.3,4.159846566494367,4.3777041524699
4.169093799682035,196677,47175,0.1,0.4,4.185842093798512,4.323767304705378
4.167357006562107,179088,42974,0.1,0.5,4.156607379481618,4.015509103404138
4.175657234080902,162170,38837,0.1,0.6,4.190263842203405,4.137360081518655
4.177609524910415,144562,34604,0.1,0.7,4.155307529445275,4.2472065859676595
4.15232114676486,126297,30416,0.1,0.8,4.122302829285816,4.03987936643283
4.158095966354425,108755,26155,0.1,0.9,4.148012401112647,4.121888393489192
4.175176851294401,221919,53152,0.2,0.2,4.184627716750369,4.220753940972437
4.156545346914614,203625,48989,0.2,0.3,4.140024625559515,4.110967542407451
4.171959323848178,187079,44842,0.2,0.4,4.174894623727305,4.2876638300354895
4.167015642320483,169160,40595,0.2,0.5,4.126859250465301,4.224355127725146
4.157116094550664,150895,36298,0.2,0.6,4.126941060790339,4.137123862191737
4.161872514910537,133979,32192,0.2,0.7,4.1951153897196996,4.23399662026102
4.158572201189832,115338,27735,0.2,0.8,4.117837185192147,4.21293369227148
4.17562027135551,98791,23659,0.2,0.9,4.177584936011136,4.207418271961722
4.16162026833287,194485,46733,0.3,0.3,4.135084339517962,4.143007576028143
4.166552433173407,176291,42311,0.3,0.4,4.1157054207834545,4.140043353266401
4.15491262948624,158834,38228,0.3,0.5,4.137280036593643,4.345050012751323
4.165130366078483,142335,34173,0.3,0.6,4.149389022577784,4.245179853084853
4.148306799784134,122989,29648,0.3,0.7,4.16401039450039,4.292178319917249
4.165776670226652,105315,25281,0.3,0.8,4.162033647504935,4.262988208770104
4.1857330087998506,89424,21364,0.3,0.9,4.230023563127533,4.033661624277289
4.1631510220481145,165785,39822,0.4,0.4,4.1377951432980895,4.023817830641044
4.154029766919405,147925,35610,0.4,0.5,4.144081871350069,4.148077792266871
4.156472533062055,130746,31456,0.4,0.6,4.184829805289653,4.263334976555834
4.174827472888596,114336,27387,0.4,0.7,4.201254240646257,4.405231192707642
4.171691902567479,95052,22785,0.4,0.8,4.178606302265222,4.572909033240757
4.195764380354388,78851,18793,0.4,0.9,4.191605130404511,4.5849748525314045
4.154380007744319,139475,33573,0.5,0.5,4.149674640206776,4.236414032819703
4.166718389021068,120839,29001,0.5,0.6,4.154648324289661,4.324621845499933
4.182043690485717,104526,24994,0.5,0.7,4.266621797409149,3.997874771352539
4.175757873050133,85127,20386,0.5,0.8,4.1483163380567785,4.445758445341946
4.134338297614724,68291,16518,0.5,0.9,4.123282484306291,4.338366746674156
4.182054078447595,111205,26591,0.6,0.6,4.160316217007851,4.2349051707098235
4.1481298992161255,92607,22325,0.6,0.7,4.144147239698774,4.001302267146069
4.171035242290749,75746,18160,0.6,0.8,4.1965881137870475,4.313834323297889
4.140139277765813,57668,13929,0.6,0.9,4.090224880814215,4.180197643391396
4.172857924312497,83912,20109,0.7,0.7,4.269056798799957,3.7145203229014725
4.181840936111633,66830,15981,0.7,0.8,4.219813213592958,3.916269101637053
4.226216571679088,48200,11405,0.7,0.9,4.206140753957153,4.530786424191063
4.152454195883284,55074,13263,0.8,0.8,4.258823185116021,4.370250265752505
4.191879502292076,38406,9162,0.8,0.9,4.228652486159281,4.020992666571501
4.130304393462288,27545,6669,0.9,0.9,4.182763663226416,3.7788793869891566
4.175905543325996,250404,59964,0.1,0.1,4.178226262823206,4.22242735479547
4.164090240665686,232198,55762,0.1,0.2,4.169162482245425,4.09184868681655
4.167019643655157,214464,51467,0.1,0.3,4.1608942797858495,4.266531340017618
4.1727567018598055,197217,47263,0.1,0.4,4.166171779573347,4.156060100251437
4.164282578050979,180201,43273,0.1,0.5,4.158791849354898,3.9893678509909063
4.160395531013228,161985,38935,0.1,0.6,4.1604869241634574,4.229918601581649
4.170704941230832,144419,34627,0.1,0.7,4.1847743066899845,4.187542019486366
4.149035284789217,125583,30268,0.1,0.8,4.121490207328148,4.21058014904263
4.184369735028335,109279,26116,0.1,0.9,4.1982575090650975,4.029191595745671
4.165934519786739,221911,53268,0.2,0.2,4.155775239190174,4.173251174711851
4.169615979171752,204995,49164,0.2,0.3,4.189488334050833,4.20944854640567
4.169830636725791,187363,44933,0.2,0.4,4.142518336759865,4.20165429879651
4.166666666666667,169825,40758,0.2,0.5,4.1916236009728705,4.297079034612844
4.1638982396115,150908,36242,0.2,0.6,4.139878716967911,4.221661200675358
4.151780992378286,133459,32145,0.2,0.7,4.151980271477777,4.340106926581733
4.174827932320046,116461,27896,0.2,0.8,4.168542025933183,4.0976087360308755
4.192831177614337,99194,23658,0.2,0.9,4.179622845880017,4.359854715537753
4.169790660225443,194208,46575,0.3,0.3,4.101357099426244,4.263541025566391
4.156675300211914,176534,42470,0.3,0.4,4.147954288653425,4.137926649662982
4.159681948198494,158513,38107,0.3,0.5,4.202300589600778,4.21850244263626
4.1632424135080885,141034,33876,0.3,0.6,4.1397078584049,3.969332260654336
4.16866260788118,124618,29894,0.3,0.7,4.033400176321694,4.12155620908965
4.159526159921026,105340,25325,0.3,0.8,4.162105827244664,4.276872947034645
4.172092363016939,88173,21134,0.3,0.9,4.197443355407101,4.419782014346965
4.171958597929897,166870,39998,0.4,0.4,4.205324656234012,4.372005857708197
4.163939937247871,148636,35696,0.4,0.5,4.153907184651867,4.127561862238381
4.169637467035237,131231,31473,0.4,0.6,4.210735815023263,4.051808196263023
4.188399412628487,114092,27240,0.4,0.7,4.159488686676867,3.790505700666622
4.163985175495967,95501,22935,0.4,0.8,4.160302812762134,4.260310309623778
4.172316982731221,78765,18878,0.4,0.9,4.142052390827667,4.284108808370914
4.194724033290268,139613,33283,0.5,0.5,4.193501242992496,4.15731964048902
4.155398205753961,120893,29093,0.5,0.6,4.128373880603442,4.323069363100918
4.155667607906414,103019,24790,0.5,0.7,4.123392371350611,4.138576561047668
4.152975873906106,85896,20683,0.5,0.8,4.199164480496895,4.219291203595904
4.143218404983655,67174,16213,0.5,0.9,4.1600756877805285,3.617340789969008
4.144957748576108,111346,26863,0.6,0.6,4.032143551527224,4.19899937272509
4.166696144322604,94234,22616,0.6,0.7,4.167708621509076,3.948162304557686
4.157036550667542,75974,18276,0.6,0.8,4.252090478302479,4.279875360806883
4.168749553667071,58375,14003,0.6,0.9,4.1716447484271075,3.9761759035005646
4.180210088197404,84365,20182,0.7,0.7,4.233440813028688,4.090475354765215
4.203041825095057,66324,15780,0.7,0.8,4.206118361238951,3.874186923274162
4.20178324099723,48539,11552,0.7,0.9,4.249806104147266,4.480926838315097
4.164560725434815,56030,13454,0.8,0.8,4.088119911512573,3.672648324966884
4.15767452103061,37760,9082,0.8,0.9,4.352648458961651,4.211400657034444
4.2040358744394615,28125,6690,0.9,0.9,4.211178653776832,4.12100470917218
4.16398708474802,250189,60084,0.1,0.1,4.095315111847737,4.130781880219212
4.160444882949143,231924,55745,0.1,0.2,4.163213810402047,4.185208329262484
4.166602054661756,214955,51590,0.1,0.3,4.13919333162844,4.191011559807606
4.161322983462707,197280,47408,0.1,0.4,4.178700960692396,4.1901551698485715
4.169637870042823,179161,42968,0.1,0.5,4.186885746121593,4.2395049801493725
4.16288984780755,161108,38701,0.1,0.6,4.148235452030357,3.9734463976659065
4.174338685456855,144549,34628,0.1,0.7,4.176333623693162,4.0267594329644005
4.161485376273414,126634,30430,0.1,0.8,4.153136998707154,4.078986970072592
4.153182308522115,107800,25956,0.1,0.9,4.215271285526579,4.123559254154329
4.163898699932367,221636,53228,0.2,0.2,4.143782675759909,4.1826951420812515
4.171889260724065,205695,49305,0.2,0.3,4.19324558533366,4.190786993332621
4.164015749783107,187185,44953,0.2,0.4,4.151116990933482,4.085346265431603
4.156329067282419,169200,40709,0.2,0.5,4.12172663577623,4.274674419114095
4.1584201745028855,152036,36561,0.2,0.6,4.108923149664976,4.20372715744112
4.172689887220388,133935,32098,0.2,0.7,4.152414618782441,4.423211286059256
4.158566589409877,116627,28045,0.2,0.8,4.184992352794883,4.3046106109516
4.156167979002625,98177,23622,0.2,0.9,4.149816668798685,4.549147143798181
4.165278791260677,194077,46594,0.3,0.3,4.173087233327902,4.175519279923615
4.176581770070406,176778,42326,0.3,0.4,4.23195094389589,4.220223321684171
4.151177786550862,157724,37995,0.3,0.5,4.125040065915989,4.162257574473101
4.179410029498525,141682,33900,0.3,0.6,4.120513394992571,4.151069938419281
4.155436912887748,122976,29594,0.3,0.7,4.179922349362326,3.879272610717715
4.205660600797379,106542,25333,0.3,0.8,4.221471296850484,4.421346861956086
4.16704427452091,88283,21186,0.3,0.9,4.176722861579164,4.113200798651669
4.172524603334002,166200,39832,0.4,0.4,4.118196734364648,4.182777427530927
4.180829482700327,148386,35492,0.4,0.5,4.189109851846622,4.101461097892561
4.136073639104904,130307,31505,0.4,0.6,4.0119724879854335,3.9776342406558083
4.1618693225347485,114081,27411,0.4,0.7,4.186078936115743,4.118607082657379
4.1658044490429385,96630,23196,0.4,0.8,4.1700940398317545,4.140066338357884
4.147811769704696,78095,18828,0.4,0.9,4.157671202896054,3.976945769503586
4.17599832239897,139399,33381,0.5,0.5,4.188029075264502,4.362949176413098
4.1725586637975205,122160,29277,0.5,0.6,4.218074155350797,4.036349077412038
4.157444243520193,103458,24885,0.5,0.7,4.160058600667863,4.402677629380107
4.186963896292706,86398,20635,0.5,0.8,4.2065976899717334,4.002910161457307
4.184176474212829,67905,16229,0.5,0.9,3.991985599854255,3.9469456358531043
4.18589333433701,111215,26569,0.6,0.6,4.213813165540418,4.32200276300188
4.182290741069842,94135,22508,0.6,0.7,4.149676396570413,4.243298567484693
4.163719962778477,76067,18269,0.6,0.8,4.168110845508984,4.195420066742098
4.137370118237191,57737,13955,0.6,0.9,4.161331788666529,3.913531211673029
4.150714573268921,82483,19872,0.7,0.7,4.187767787754562,3.741821005585135
4.1761519342298135,65528,15691,0.7,0.8,4.1765457623585345,4.531836918197957
4.164599483204134,48351,11610,0.7,0.9,4.109582887542037,4.597257839969697
4.113665293897417,54938,13355,0.8,0.8,4.186921991762183,4.603171601182264
4.120193896661893,37399,9077,0.8,0.9,4.032258330417032,3.2824389421950166
4.136158021712907,27431,6632,0.9,0.9,4.343444385620398,4.587414414882225
4.170023676926668,250093,59974,0.1,0.1,4.151167836912357,4.281245526972763
4.167460759812294,231790,55619,0.1,0.2,4.140507970024976,4.032245887536615
4.15938648160028,213963,51441,0.1,0.3,4.153902920332095,3.987275355614026
4.159957716701903,196766,47300,0.1,0.4,4.16099857545712,4.123729402648824
4.164220140733492,178720,42918,0.1,0.5,4.162633034758388,4.239590417371748
4.148830250973716,160846,38769,0.1,0.6,4.231623625571462,3.902802278257099
4.1575571100984,143232,34451,0.1,0.7,4.1149502781057645,4.201132459779656
4.167908725186309,126396,30326,0.1,0.8,4.171819953870953,4.135447399716291
4.178138734951271,109321,26165,0.1,0.9,4.209493762405631,4.341838483226881
4.1632285312060064,221796,53275,0.2,0.2,4.15784841457043,4.117411541610944
4.175549681358989,203771,48801,0.2,0.3,4.193206015756029,4.232736953193332
4.180030290881554,187675,44898,0.2,0.4,4.161906597787172,4.213127176936612
4.17723641384752,169412,40556,0.2,0.5,4.190729164278112,4.207692782392824
4.162159936310978,151615,36427,0.2,0.6,4.154962094837354,4.272512414401244
4.170233221684654,134465,32244,0.2,0.7,4.191621495270046,4.198309310452201
4.137054385525798,115701,27967,0.2,0.8,4.045363198888778,4.1236886244338375
4.173689316293391,98954,23709,0.2,0.9,4.179376150769016,4.11355622827737
4.167838011570602,194513,46670,0.3,0.3,4.216084219516583,4.038904344497153
4.170300627684176,176729,42378,0.3,0.4,4.212451421816043,4.111646009755821
4.175411589740913,160031,38327,0.3,0.5,4.195551288730055,4.086097584509973
4.157703659976387,140863,33880,0.3,0.6,4.195203000230651,4.0978075668433815
4.160098026050759,123921,29788,0.3,0.7,4.1728479439195905,4.55229567171281
4.165751964306867,105506,25327,0.3,0.8,4.173666354641972,4.393079154358928
4.166508628864024,87880,21092,0.3,0.9,4.134418331674817,4.454987344013278
4.164683922349427,167337,40180,0.4,0.4,4.161460371116283,4.3311253827871035
4.161076073003293,149108,35834,0.4,0.5,4.171406268520603,4.1216010465119854
4.186948853615521,132944,31752,0.4,0.6,4.18246763865658,4.225947805212466
4.160061421468265,113786,27352,0.4,0.7,4.16234968337684,4.142116928917074
4.18215467688556,96039,22964,0.4,0.8,4.142378263159111,3.999643636075378
4.185829938091962,79108,18899,0.4,0.9,4.17070363739207,4.10741093219427
4.177122549167244,138693,33203,0.5,0.5,4.179951213174363,4.043908922799041
4.163839085997454,120997,29059,0.5,0.6,4.212741702897838,4.066402826731354
4.1476990796318525,103651,24990,0.5,0.7,4.0966789138111155,4.168945870107108
4.151161078108891,84555,20369,0.5,0.8,4.243733031343892,4.1548228550780655
4.137153306918623,67870,16405,0.5,0.9,4.140155137764943,3.7883546384952433
4.167283742847526,111429,26739,0.6,0.6,4.128295450093041,4.395631062770315
4.177874089629596,93505,22381,0.6,0.7,4.144496727826661,4.50409863176616
4.171241181657848,75683,18144,0.6,0.8,4.166162993384099,4.008160316332158
4.178252342558292,57522,13767,0.6,0.9,4.155464578841207,3.8944197877523794
4.170982901709829,83428,20002,0.7,0.7,4.194090263482904,3.9602657210377425
4.159230818049121,65537,15757,0.7,0.8,4.263494232467091,3.930264895025934
4.164491547692038,47546,11417,0.7,0.9,4.170184561722319,3.9281491856958413
4.14768091856776,54907,13238,0.8,0.8,4.247166722611526,4.5358435351122495
4.209166849857112,38295,9098,0.8,0.9,4.32147626295839,4.999480622058693
4.17639158334577,27986,6701,0.9,0.9,4.44848486602478,3.5620769083414463
4.162248232626384,249635,59976,0.1,0.1,4.166541929519032,4.103224187314648
4.16379202038875,231994,55717,0.1,0.2,4.1741996569117985,4.098776240178286
4.167016398538898,214468,51468,0.1,0.3,4.1698004167658596,4.32634771073423
4.163141547108416,197029,47327,0.1,0.4,4.221409000965095,4.112149798275776
4.176031525266574,180154,43140,0.1,0.5,4.195825232264819,4.064877530478338
4.176646167305663,162317,38863,0.1,0.6,4.201673042423067,4.205301057026592
4.150388360769766,143205,34504,0.1,0.7,4.17481950618973,4.290908225342527
4.149430568774821,126429,30469,0.1,0.8,4.166589076180061,4.709980134330693
4.175636195894518,108625,26014,0.1,0.9,4.167233076497762,4.408310533158015
4.164123209437318,222385,53405,0.2,0.2,4.158847566530924,4.111100764930822
4.161306757968534,204187,49068,0.2,0.3,4.173763834458024,3.932206812818699
4.1742675726857525,187362,44885,0.2,0.4,4.1250788740982856,4.095338359001716
4.174753208292201,169161,40520,0.2,0.5,4.206097547846114,3.947757565016075
4.168170315766311,151538,36356,0.2,0.6,4.188739114107154,4.305057099317958
4.162914525922466,133692,32115,0.2,0.7,4.141515494442641,4.449818576331735
4.181860431860432,116975,27972,0.2,0.8,4.231573213893898,4.311155980899278
4.145836866203154,97792,23588,0.2,0.9,4.013926283621308,4.11516475788328
4.171459844615186,194365,46594,0.3,0.3,4.20427359026515,4.140604835733492
4.1653272371615095,176739,42431,0.3,0.4,4.15939373825795,4.139273706800434
4.168512264718972,159233,38199,0.3,0.5,4.096643570066738,4.443083336598849
4.159255306533855,140300,33732,0.3,0.6,4.167606177083539,4.1636888350153045
4.171354726100967,124273,29792,0.3,0.7,4.185061537810851,4.239163522405092
4.15921568627451,106060,25500,0.3,0.8,4.22340490521469,4.454935931988762
4.168394640912749,88049,21123,0.3,0.9,4.211472320485098,4.0804765581781295
4.178689625998457,167929,40187,0.4,0.4,4.128264664144424,4.136089030176264
4.170939933259177,149987,35960,0.4,0.5,4.1870094849481685,4.069147194319952
4.149629018961253,130871,31538,0.4,0.6,4.124747375887623,4.478192858857659
4.16162948309338,113600,27297,0.4,0.7,4.129439417735973,4.165496642449807
4.1554408639458735,95812,23057,0.4,0.8,4.1330194780852345,3.9189098131844267
4.161105457661614,77692,18671,0.4,0.9,4.149537493214868,4.186078083082382
4.148622639239745,137950,33252,0.5,0.5,4.098543076820961,4.312125478905561
4.167837707515327,121009,29034,0.5,0.6,4.146398024062984,4.246107753702226
4.156651320571844,102927,24762,0.5,0.7,4.183867979130646,4.25303588535739
4.162277304415182,85976,20656,0.5,0.8,4.2537837369670095,4.536533481528973
4.160769746056879,68324,16421,0.5,0.9,4.21715432431017,4.024515976879092
4.1750894454382825,112026,26832,0.6,0.6,4.258321241845932,4.460346862524473
4.1631050635735,93316,22415,0.6,0.7,4.156671781747925,4.5001557083011665
4.144196502001206,75586,18239,0.6,0.8,4.093320582372801,3.7432436576663144
4.136756445340631,57443,13886,0.6,0.9,4.167465788997178,4.786848814919159
4.138467697542912,82699,19983,0.7,0.7,4.128265148502755,4.0240330871415
4.147498743086978,65995,15912,0.7,0.8,4.219511746430706,4.433691793615184
4.156702435700903,48808,11742,0.7,0.9,4.311521200170244,4.256378529401817
4.171959257040144,55704,13352,0.8,0.8,4.31324930169343,3.90168435084537
4.189908056042031,38279,9136,0.8,0.9,4.078209226247635,3.6286623898959114
4.119981957600361,27402,6651,0.9,0.9,4.047391771776968,3.1651555087832737
4.173807262243996,250466,60009,0.1,0.1,4.17324287373367,4.174494715540221
4.1682038399425805,232294,55730,0.1,0.2,4.118171829222771,4.171124635549902
4.159918478260869,214319,51520,0.1,0.3,4.157732728146738,4.069463395242195
4.1645003286613935,196402,47161,0.1,0.4,4.13385304432928,4.2958672038765116
4.178087279480037,179992,43080,0.1,0.5,4.147699291940958,4.06481521034417
4.165004742252186,162481,39011,0.1,0.6,4.206867727134669,4.335596740011854
4.158422402120365,144343,34711,0.1,0.7,4.12825881771838,4.049442443908627
4.172722796651896,127122,30465,0.1,0.8,4.158224978643365,4.274408373894353
4.18485549132948,108597,25950,0.1,0.9,4.185926321548072,4.192760893881889
4.161726840453324,221433,53207,0.2,0.2,4.195295183458788,4.081167093798091
4.171754403828531,204854,49105,0.2,0.3,4.1807097819801085,4.331462048342277
4.174381582169973,187484,44913,0.2,0.4,4.160226911210976,4.136060277930853
4.178606768256481,168916,40424,0.2,0.5,4.184044215278047,4.3172745134618244
4.144249512670565,150946,36423,0.2,0.6,4.1617766576098525,4.1119272484391995
4.188626301677371,134346,32074,0.2,0.7,4.203160846023528,4.0305532967653015
4.192684238838085,116913,27885,0.2,0.8,4.2377560151072045,4.336198821112113
4.17767759332603,99153,23734,0.2,0.9,4.180530084407349,3.929083303869743
4.155159852575641,193913,46668,0.3,0.3,4.148719829415648,4.117141579493694
4.167924040517991,177341,42549,0.3,0.4,4.159789430848664,4.228967636326058
4.17353033637221,159312,38172,0.3,0.5,4.1770409351774,4.27251806401966
4.1584295069450565,141607,34053,0.3,0.6,4.167003502391966,4.170607661362937
4.155282637954239,123495,29720,0.3,0.7,4.161700736957002,4.573635604567579
4.179862306368331,106854,25564,0.3,0.8,4.155164459035734,4.217801156039465
4.15039340221822,87565,21098,0.3,0.9,3.8376842337259673,3.9367099424305345
4.181317581097317,167052,39952,0.4,0.4,4.1846789817732555,4.211843846966312
4.165395401009534,148538,35660,0.4,0.5,4.159835797234019,4.15632202084623
4.168375419277261,131729,31602,0.4,0.6,4.13892155631893,4.103076621107609
4.161253456221198,112874,27125,0.4,0.7,4.304785736744006,4.169365370881224
4.166680960548885,97167,23320,0.4,0.8,4.203487485503813,3.651327132897218
4.172329840160898,78832,18894,0.4,0.9,4.085999674425454,4.534723559358018
4.181630082763584,139449,33348,0.5,0.5,4.173383029794212,4.395010227734153
4.169563723806252,121376,29110,0.5,0.6,4.145701201112586,4.287929343981988
4.179626499235289,103847,24846,0.5,0.7,4.085139723432552,4.015308382890894
4.163952699428128,85919,20634,0.5,0.8,4.029465026448541,4.1327751094220835
4.157856450048497,68588,16496,0.5,0.9,4.061285712073803,4.677085097876878
4.158686010674284,110646,26606,0.6,0.6,4.134729922539767,4.249332649328705
4.150984780662489,92733,22340,0.6,0.7,4.249873856882524,3.976462181402882
4.1441129608263285,75427,18201,0.6,0.8,4.152689124229549,4.580954832642911
4.172176806771323,57672,13823,0.6,0.9,4.12876071590073,4.227644327700029
4.148727492204004,82485,19882,0.7,0.7,4.111065479892419,3.958520040902227
4.185994930291508,66055,15780,0.7,0.8,4.249136984490615,4.3270976492992475
4.132582918027152,48095,11638,0.7,0.9,4.045811142411499,4.80429544073642
4.171809779367919,55969,13416,0.8,0.8,4.275007457370687,4.054152243746191
4.148090586145648,37366,9008,0.8,0.9,4.1255377529376265,4.768624220689596
4.234372691000443,28654,6767,0.9,0.9,4.184792397601479,4.273902439263763
4.1648781299392725,250330,60105,0.1,0.1,4.142635018843669,4.083344123230933
4.173992379112328,233322,55899,0.1,0.2,4.1492481131583565,4.248982293844716
4.167224403737161,215433,51697,0.1,0.3,4.173466139039927,4.31174519079495
4.164910275943796,196817,47256,0.1,0.4,4.171297493653487,4.092031416622449
4.168004812698119,180137,43219,0.1,0.5,4.178408409701216,4.15071181790059
4.159643456917711,160999,38705,0.1,0.6,4.166723781049661,4.201326738280052
4.164181712288876,142998,34340,0.1,0.7,4.130291250756596,4.076223741137111
4.163529876283232,126538,30392,0.1,0.8,4.168415063013638,4.061483946355751
4.178384009878068,108287,25916,0.1,0.9,4.170979684551068,4.34966498724296
4.172711539185071,221813,53158,0.2,0.2,4.182179403501117,4.18456609359706
4.16643837016744,203793,48913,0.2,0.3,4.150461463204789,4.0416589544120365
4.173050310254006,186961,44802,0.2,0.4,4.251709322944139,4.112699787906914
4.162955863560405,169399,40692,0.2,0.5,4.178952048942696,4.046695875394871
4.169308238401849,151521,36342,0.2,0.6,4.175751377279042,4.016585177889018
4.166454615981381,134264,32225,0.2,0.7,4.189029597071531,4.0833118630782685
4.15919186129818,116108,27916,0.2,0.8,4.170986706531013,4.428667942022305
4.1820369901190775,99039,23682,0.2,0.9,4.179099460908102,4.217535656657603
4.1604350055550805,194725,46804,0.3,0.3,4.156080305514223,4.259856314987443
4.178430721032895,176054,42134,0.3,0.4,4.159163736974127,4.16943735328907
4.16555083752312,159903,38387,0.3,0.5,4.140760037477989,4.2008552403131265
4.15585684260383,140389,33781,0.3,0.6,4.157241320014186,4.377361723508325
4.171106866391877,124470,29841,0.3,0.7,4.085160810768006,4.241670010423657
4.183111250048845,107050,25591,0.3,0.8,4.2090726554477245,4.257690566586916
4.147695906432748,88657,21375,0.3,0.9,4.069184713545489,4.335066166089102
4.158221354753147,166175,39963,0.4,0.4,4.040777960936293,4.200991801174015
4.1484370615635,147842,35638,0.4,0.5,4.168633362769257,4.069692351939155
4.161925671375843,130801,31428,0.4,0.6,4.218337696549704,3.9976952394434266
4.175017512812005,113239,27123,0.4,0.7,4.210867906051987,3.93046396816376
4.163306712713145,96443,23165,0.4,0.8,4.175766165259074,3.726850114275794
4.167376037454778,78330,18796,0.4,0.9,4.132720217408562,4.680378397493628
4.171527923498906,139158,33359,0.5,0.5,4.195776738867806,4.434852257542986
4.1666953558026645,121030,29047,0.5,0.6,4.208086834217645,3.7893683808715597
4.158862003932427,103643,24921,0.5,0.7,4.089335627427415,4.099088532630583
4.1696695250024085,86554,20758,0.5,0.8,3.9321591842164723,4.034452825966805
4.18171839746326,68576,16399,0.5,0.9,4.114964120727691,4.844410567138097
4.159864712514093,110694,26610,0.6,0.6,4.146274633183588,4.086443458832301
4.165918275707229,92775,22270,0.6,0.7,4.19149049945666,4.217668759672599
4.17404097041026,75187,18013,0.6,0.8,4.028244293957528,4.509276316841384
4.179738091811772,58090,13898,0.6,0.9,4.124022122208628,4.192327590203075
4.185594321703489,83737,20006,0.7,0.7,4.166621658457222,4.09398839506395
4.183001142566967,65899,15754,0.7,0.8,4.214748106692178,4.305117263118354
4.186614853195164,48481,11580,0.7,0.9,4.034861098225711,4.006839550593642
4.193243951763913,55984,13351,0.8,0.8,4.333733554264442,4.8268376072048635
4.138357213168544,37837,9143,0.8,0.9,4.109494067384125,5.805623280160019
4.177175843694494,28221,6756,0.9,0.9,4.1800648173282955,4.165718720630008
4.163925959247597,249923,60021,0.1,0.1,4.185629808624927,4.197858980527071
4.169120558695417,231628,55558,0.1,0.2,4.1756669222126845,4.084353583876421
4.16342064894464,214412,51499,0.1,0.3,4.177096293162386,4.060979515699782
4.175113265198609,198130,47455,0.1,0.4,4.15187254864205,4.096804072232946
4.168972171204055,179320,43013,0.1,0.5,4.159077208420804,4.094702238510274
4.158058142816822,162052,38973,0.1,0.6,4.219605088677889,3.9586997649242095
4.173861120820226,143297,34332,0.1,0.7,4.239650502692564,4.189262319038871
4.171644500181512,126405,30301,0.1,0.8,4.106699087871118,4.060137577000497
4.167210722377972,108510,26039,0.1,0.9,4.17141192607429,4.433180137924548
4.170851538620211,222419,53327,0.2,0.2,4.159169605573713,4.266013640598822
4.162750005086574,204595,49149,0.2,0.3,4.154429869742862,4.249169421442894
4.18199272207711,187324,44793,0.2,0.4,4.187930726076515,4.274228187002523
4.168647955408671,169022,40546,0.2,0.5,4.19173520790887,4.250688512400508
4.170561909497763,150966,36198,0.2,0.6,4.180199475220394,4.208470604434592
4.153057419835943,133662,32184,0.2,0.7,4.18167624627495,4.392045199027174
4.174278932604474,116070,27806,0.2,0.8,4.141191072312574,4.261431880005761
4.172674565162591,99318,23802,0.2,0.9,4.176822531425334,4.041318006203988
4.169502393980848,195066,46784,0.3,0.3,4.146712460552117,4.03481769232485
4.168139507482032,176875,42435,0.3,0.4,4.175845208706024,4.177981924535954
4.170377438507209,157340,37728,0.3,0.5,4.142011014315228,4.140592939067612
4.160245755669002,140167,33692,0.3,0.6,4.123656628272534,3.9669082568876863
4.179011720201304,123728,29607,0.3,0.7,4.233020480201969,3.9225650120598896
4.161924571249166,106050,25481,0.3,0.8,4.13738614947638,4.19963739034279
4.166051660516605,88062,21138,0.3,0.9,4.186099624063111,4.413659544553575
4.172811002082967,166274,39847,0.4,0.4,4.1650814846719815,4.150343508047825
4.184777432277222,149384,35697,0.4,0.5,4.168571468360492,3.9578998225576147
4.172379770202744,131092,31419,0.4,0.6,4.250737049935793,4.2250099315619885
4.156464322194659,113937,27412,0.4,0.7,4.259352513710596,4.001847555179927
4.175504885993485,96141,23025,0.4,0.8,4.267378242480154,4.187280828638058
4.156061656621686,77922,18749,0.4,0.9,4.1342934193237095,3.784480217908465
4.156064999395916,137599,33108,0.5,0.5,4.171847107984195,4.271069275426498
4.169588440731356,121777,29206,0.5,0.6,4.09274640935817,4.451956043308975
4.187542261644326,105279,25141,0.5,0.7,4.184231138517804,3.9558541518699917
4.179084337349398,86716,20750,0.5,0.8,4.233884963219257,4.476470007552792
4.177166554857596,68493,16397,0.5,0.9,4.20946508383445,4.327650607162602
4.151278489092479,110561,26633,0.6,0.6,4.1552102127789325,3.8512206410900394
4.193740219092332,93793,22365,0.6,0.7,4.195291450479856,3.99030980331385
4.182530979274043,76281,18238,0.6,0.8,4.1710820754541125,3.8429306175457696
4.186349638329872,58454,13963,0.6,0.9,4.234518709633353,4.090058482382759
4.145575594971929,83438,20127,0.7,0.7,4.061643428812633,4.428255228260879
4.171077386178352,66512,15946,0.7,0.8,4.1623858490990076,4.029543061165279
4.172840582236556,47875,11473,0.7,0.9,4.187103372354456,4.659228409240598
4.149345822182575,55817,13452,0.8,0.8,4.386941209337675,3.703618151795368
4.161539309736465,37741,9069,0.8,0.9,4.338199080759279,4.624005563362925
4.160898876404494,27774,6675,0.9,0.9,4.0599399950938455,5.952168759286393
4.162228369550727,249767,60008,0.1,0.1,4.130022578147651,4.204733680160871
4.164994445837962,232465,55814,0.1,0.2,4.132753040714173,4.242852940844368
4.169683037540668,214034,51331,0.1,0.3,4.175349191850123,4.127615525585337
