average,total_sum,total_element,m,M,average_laplacian,average_gaussian
42.758678333551,1637016,38285,0.2,0.5,42.724922853330845,43.025826781285254
42.878113852333705,1430371,33359,0.2,0.6,43.360377341148876,43.044137991969905
42.70288201635834,1216477,28487,0.2,0.7,42.62602852951092,42.91488421051277
42.86864479560288,998325,23288,0.2,0.8,43.752744167646505,41.00458879413949
42.8857604306864,796603,18575,0.2,0.9,42.50091668373103,50.872751268116254
42.82291510625094,2001072,46729,0.3,0.3,42.77040859340594,41.4848559144635
42.79408084696824,1778522,41560,0.3,0.4,42.594406211403744,44.0517778344288
42.66970952095482,1565893,36698,0.3,0.5,42.373455023891445,40.81497877262395
42.72753047916076,1356300,31743,0.3,0.6,42.8646312667298,42.227574271957344
42.930554516201454,1147362,26726,0.3,0.7,42.807375978344034,39.680394911310906
42.73192141563327,920061,21531,0.3,0.8,43.43007797088741,40.32643277289879
42.7762396324363,716887,16759,0.3,0.9,41.63751697339737,45.93689833872958
42.85701097804391,1717709,40080,0.4,0.4,42.60704377746012,43.8173827097913
42.79799218549468,1500626,35063,0.4,0.5,42.81222176647367,46.18429734977523
42.817720674119805,1283033,29965,0.4,0.6,42.55290552302176,41.499076094498534
43.003265241110185,1079941,25113,0.4,0.7,43.29130182630562,40.94130525446542
42.73925673645197,853332,19966,0.4,0.8,42.572545897277955,40.374343954264006
42.91252064750578,649481,15135,0.4,0.9,42.927829415930965,43.16196888496942
42.89466606902735,1435470,33465,0.5,0.5,42.60433077709586,41.43862154043441
42.83606154278488,1219457,28468,0.5,0.6,42.6940528465935,42.68359772620409
42.95299456312342,1003339,23359,0.5,0.7,42.02226636989774,42.49641539931827
42.87311344053565,781191,18221,0.5,0.8,43.15490232934589,40.71444212308236
42.879876487422806,569359,13278,0.5,0.9,43.029565361776484,42.77269383459455
42.94734672462899,1146007,26684,0.6,0.6,42.00474575104478,44.38536870778159
42.71565568505093,930945,21794,0.6,0.7,42.82223504498396,41.726423477247515
42.641713491631926,705763,16551,0.6,0.8,42.98933080089476,43.843788668699744
42.8840679720521,497155,11593,0.6,0.9,41.957549067992396,42.014926298241186
42.803864255635375,863996,20185,0.7,0.7,41.7236585252374,42.9370747824288
42.67161694192861,640757,15016,0.7,0.8,42.5508410906988,41.405462926262224
42.85553136750445,433098,10106,0.7,0.9,42.02508534470254,46.363486870023884
42.79372230982954,569884,13317,0.8,0.8,42.25225471666249,50.70384906707972
42.85874277456647,355899,8304,0.8,0.9,43.31260648446562,53.98861821540638
42.66442234123948,278812,6535,0.9,0.9,42.02738003737827,52.800671057428836
42.86744054171253,2570246,59958,0.1,0.1,42.8620746740401,43.34570564478375
42.8258132404434,2360516,55119,0.1,0.2,42.91259184717824,42.59879513926001
42.88062774890044,2144889,50020,0.1,0.3,42.81373807997117,43.2876742285976
42.79105772439106,1923672,44955,0.1,0.4,42.78483451593869,41.058734378820034
42.83094221604448,1725573,40288,0.1,0.5,42.89483984493465,43.11771622189511
42.836866173890535,1489395,34769,0.1,0.6,42.7931550832947,40.990040297518576
42.939938740178455,1289744,30036,0.1,0.7,42.797175997098016,41.147062650189156
42.89568746021642,1078226,25136,0.1,0.8,42.894102717154105,42.46051547259909
42.91401971522453,861971,20086,0.1,0.9,42.15527916948446,43.35311836325338
42.79044262387282,2282485,53341,0.2,0.2,42.98076011461765,43.45746006235221
42.80803876498727,2067243,48291,0.2,0.3,42.12730942685177,45.206560131318696
42.84896012473917,1868686,43611,0.2,0.4,42.82807882702055,43.87418301154384
42.78983761131482,1633716,38180,0.2,0.5,42.70979920134763,44.39832372741937
42.80688866140784,1421788,33214,0.2,0.6,43.05517768234116,42.87735302870294
42.8321288240247,1220887,28504,0.2,0.7,43.713080600993884,43.34615910593288
42.83489481304829,1005849,23482,0.2,0.8,42.73768555507383,44.32778334742537
43.01252118759911,786656,18289,0.2,0.9,42.98689806987376,46.64488056096165
42.8424009398697,2005667,46815,0.3,0.3,42.44095367160657,42.23480603887145
42.76159660010142,1770886,41413,0.3,0.4,42.926163198171,41.92742900062273
42.698327375917486,1564851,36649,0.3,0.5,42.97312243260838,44.31939531934243
42.79705158153924,1355725,31678,0.3,0.6,42.58007528390673,42.327918093625826
42.71688262910798,1137337,26625,0.3,0.7,43.109754590262945,43.26674818798019
42.77616118964568,932007,21788,0.3,0.8,41.61026976036506,42.86563344163187
42.81388905619466,710839,16603,0.3,0.9,42.98787429548926,44.45990066865831
42.81419826813974,1720617,40188,0.4,0.4,43.19657270382488,43.77137087242124
42.766815240833935,1487216,34775,0.4,0.5,42.457870820610744,43.103601455920604
42.8440042330842,1295517,30238,0.4,0.6,43.12083396244304,41.34285780204431
42.71454048270122,1077816,25233,0.4,0.7,42.82597386260472,43.37223095627995
42.898797945034666,860078,20049,0.4,0.8,42.72849940487208,45.18460982523536
43.02883407182065,650639,15121,0.4,0.9,43.34316842420532,42.49646207381775
42.84254350495702,1430384,33387,0.5,0.5,42.523076699500464,43.94902891704793
42.81755163798867,1216832,28419,0.5,0.6,42.846328046085794,44.52206487732428
42.93297347840871,1010127,23528,0.5,0.7,43.21754737334097,42.18083815028261
42.68080344959336,781955,18321,0.5,0.8,42.6367551302833,44.41690005100994
43.01610305958132,587686,13662,0.5,0.9,40.55770190790139,50.783804794223556
42.82703777335984,1141726,26659,0.6,0.6,43.270411861263476,41.91708757953392
42.96746607176055,924488,21516,0.6,0.7,43.185074300160444,42.9357788784621
42.92403539396858,713097,16613,0.6,0.8,42.37135909521152,37.36558723947728
42.76869887848891,507194,11859,0.6,0.9,44.587767618094276,41.431156808835205
42.86190214951873,859424,20051,0.7,0.7,43.02461573601434,37.94388926542595
42.74478782597037,637624,14917,0.7,0.8,42.747712472229686,40.10208562358196
42.54887218045113,424425,9975,0.7,0.9,41.96263733427357,38.71978238667833
42.59873181648639,571036,13405,0.8,0.8,41.23742713934291,40.07578207164108
42.63410216157469,353053,8281,0.8,0.9,41.16215596820668,44.243678736183476
42.86862511184015,287477,6706,0.9,0.9,46.830462719140215,48.77739964376822
42.8231734760214,2569005,59991,0.1,0.1,42.59491298263645,42.69693667904203
42.81303763928714,2359084,55102,0.1,0.2,42.3228225095849,44.37805417059592
42.79972372925467,2137889,49951,0.1,0.3,43.1683674621451,43.87328978236372
42.775821882838684,1927008,45049,0.1,0.4,42.80775989630482,42.01319975801521
42.85775958875053,1717439,40073,0.1,0.5,42.75284028245884,43.72105918885575
42.84784414840281,1495604,34905,0.1,0.6,42.63728395515575,39.54252483018021
42.7250888792903,1285897,30097,0.1,0.7,42.82102741481693,43.90239624020352
42.91270753259104,1082988,25237,0.1,0.8,43.04041615201155,41.414477551797994
42.91115733174863,866505,20193,0.1,0.9,43.78825019072434,43.68528881368754
42.8301452421951,2288329,53428,0.2,0.2,42.453934682771234,42.53839116433399
42.8394351680066,2078141,48510,0.2,0.3,42.88715533433602,40.86068554563556
42.87954729183509,1856470,43295,0.2,0.4,42.67840076437893,43.8026802094258
42.73821150815182,1654097,38703,0.2,0.5,42.853487107933816,42.25884710247157
42.79063676049977,1421291,33215,0.2,0.6,43.39144399681684,42.48206493284112
42.75259882610848,1209129,28282,0.2,0.7,43.27389883325911,40.44826735188247
42.79305520223862,1009317,23586,0.2,0.8,42.16841386845513,42.78184776897076
42.68665293288518,787398,18446,0.2,0.9,43.07620810304142,44.76286522111975
42.79554118302137,1998295,46694,0.3,0.3,42.92932805853231,45.82625761080877
42.83549027581753,1790652,41803,0.3,0.4,42.68135902814029,42.432879695892034
42.86460749270103,1570945,36649,0.3,0.5,43.009917004383574,43.56105267749529
42.80106951871658,1360646,31790,0.3,0.6,42.896467185702534,42.64400791758596
42.84506777108434,1137965,26560,0.3,0.7,42.55898618999819,43.179770075599215
42.76163565357225,930707,21765,0.3,0.8,42.665448945083156,45.47010938684958
42.840286054827175,718860,16780,0.3,0.9,43.4144427739068,39.340633303796004
42.80018466759832,1715089,40072,0.4,0.4,43.36098102413882,42.77713252085721
42.781805686796666,1494069,34923,0.4,0.5,42.96397261779176,46.95696707154737
42.89100981111927,1285272,29966,0.4,0.6,43.722229664108546,40.8066400094293
42.83221717292514,1074489,25086,0.4,0.7,42.929970508870824,41.577537157085054
42.76472933904895,857946,20062,0.4,0.8,42.86013726245775,46.2307084895886
42.70572064406336,652458,15278,0.4,0.9,42.846609548109264,46.59485520628974
42.940430887244176,1433051,33373,0.5,0.5,42.88530006420293,42.39411686499531
42.87930670048616,1217172,28386,0.5,0.6,42.84615809704021,41.79531125122191
42.66762349513731,995905,23341,0.5,0.7,42.57772917908629,43.37187415941169
42.990353004580975,797686,18555,0.5,0.8,43.187287239260584,43.293142239128585
42.76957797336944,568536,13293,0.5,0.9,42.35675742382258,40.30849870413893
42.950057898472224,1149816,26771,0.6,0.6,43.77518543974182,44.98144884689529
42.745322341608,922957,21592,0.6,0.7,42.735236197763236,45.877755529497875
42.61483253588517,712520,16720,0.6,0.8,43.025326517096055,42.715914926934424
43.29472613193149,510618,11794,0.6,0.9,43.487432943044475,43.760478916482846
42.729880718707534,849000,19869,0.7,0.7,42.82818422948548,42.64332174724591
42.90318248959313,639000,14894,0.7,0.8,42.20040829904297,39.48958906968151
42.648991412023165,427087,10014,0.7,0.9,43.08468233695211,38.830849233984054
42.61667295360241,564884,13255,0.8,0.8,44.23981174384828,54.42888670972276
42.62826531840616,354113,8307,0.8,0.9,43.25777403603095,51.18655025469147
43.064776119402985,288534,6700,0.9,0.9,45.10671284276135,47.01393055469461
42.83242531780544,2570845,60021,0.1,0.1,43.13425362902345,44.526451214072594
42.76296755151493,2347131,54887,0.1,0.2,42.33424276599232,43.15571288275151
42.85485808078786,2140943,49958,0.1,0.3,43.27644509906986,41.128585278318084
42.802309027005386,1924135,44954,0.1,0.4,42.70785280504367,43.287440557190756
42.81393375102968,1715169,40061,0.1,0.5,42.568917796318864,43.75833415165909
42.89111243577735,1511011,35229,0.1,0.6,42.893993907275934,41.648763307205996
42.70527687731845,1277870,29923,0.1,0.7,42.83339416206591,40.45600766458003
42.93970344664406,1088865,25358,0.1,0.8,43.26473724426383,42.343795056034
42.782904614152734,854888,19982,0.1,0.9,43.09615335243975,41.27497343396274
42.8312201516996,2286973,53395,0.2,0.2,42.53487742373119,42.81256788610504
42.827756638266194,2070979,48356,0.2,0.3,42.794589256173666,41.828020417215235
42.776445730559,1862572,43542,0.2,0.4,42.76262925076566,43.14671326025785
42.72269325378134,1632605,38214,0.2,0.5,42.745712118460226,45.2498241623433
42.86848938900994,1436223,33503,0.2,0.6,42.8436719222544,40.4715083149732
42.84356622794736,1223955,28568,0.2,0.7,42.844647307392556,39.98791462132569
42.7979205315156,992013,23179,0.2,0.8,42.35773231268436,47.96633049255487
42.89880920015225,788952,18391,0.2,0.9,42.78193952652035,41.70709390624857
42.771513862938384,1991570,46563,0.3,0.3,42.948355514239324,42.45389531699728
42.75086132644272,1786815,41796,0.3,0.4,42.734086661489954,43.11524663051892
42.8359779704455,1571138,36678,0.3,0.5,42.851609052394586,44.19160056688477
42.846878128128125,1369729,31968,0.3,0.6,43.07034810781258,42.21860193715728
42.82093386952637,1149999,26856,0.3,0.7,43.07750504894185,41.09440117468125
42.70061542732868,922803,21611,0.3,0.8,42.68762789051188,40.02899047627195
42.87882783004734,715519,16687,0.3,0.9,42.9177490530886,47.56902987276954
42.83409375783404,1708652,39890,0.4,0.4,42.77008852185046,41.05895712568844
42.76507900225721,1496735,34999,0.4,0.5,43.55497423076736,44.44440945572589
42.91204429471999,1286546,29981,0.4,0.6,43.22308475887766,43.6642720169963
42.7917551380153,1068125,24961,0.4,0.7,42.52050049568448,42.90421028441039
42.947426067908,862642,20086,0.4,0.8,42.149620956189516,40.310457431561545
42.79078480347049,651019,15214,0.4,0.9,42.4927237301991,37.00428534159362
42.92939558797154,1436160,33454,0.5,0.5,42.986868108883876,44.694369650719615
42.90719609990462,1214574,28307,0.5,0.6,42.66410920323653,43.77275687805148
42.72489795918367,994422,23275,0.5,0.7,43.08005061735182,41.79755259687361
42.785946473074006,789743,18458,0.5,0.8,43.53638446362172,47.0969359082568
43.00277777777778,572797,13320,0.5,0.9,44.51846852335404,50.09594962068993
42.663413722191066,1141033,26745,0.6,0.6,42.546414935491406,49.43783083568168
42.891663198779305,927618,21627,0.6,0.7,43.34821708977414,41.8147782235905
42.95230814466333,730404,17005,0.6,0.8,43.100624875584714,45.7093392517695
42.65718215421645,496231,11633,0.6,0.9,42.65672241297644,39.194836528161865
42.894846485789394,864803,20161,0.7,0.7,42.80421064750969,42.29788732599567
42.526756974248926,634159,14912,0.7,0.8,42.617277991720094,43.49451354393981
42.62755306367641,425764,9988,0.7,0.9,41.44136599090307,39.51717128069088
43.03913660467548,576251,13389,0.8,0.8,42.93652344160297,44.743514576676795
42.82221416485376,354311,8274,0.8,0.9,42.05698381929328,50.75947845635338
42.944369873228936,287942,6705,0.9,0.9,40.06578353254391,42.229855770952234
42.83876180797361,2571311,60023,0.1,0.1,42.72875053252158,43.10219692921195
42.805002728761146,2352991,54970,0.1,0.2,42.97293372036078,43.769429234931
42.83823646496816,2152193,50240,0.1,0.3,42.79662908027082,42.18913430536643
42.82737962674268,1923035,44902,0.1,0.4,42.93415050600656,41.73718864763976
42.875824476690646,1722622,40177,0.1,0.5,42.801782042427554,43.653199666543486
42.88129527299797,1497715,34927,0.1,0.6,43.015587685911925,44.52544255928126
42.84472444102804,1281957,29921,0.1,0.7,42.47898924013855,41.12843208918469
42.94802511324804,1080830,25166,0.1,0.8,42.31637150237779,42.1801911858803
42.96755,859351,20000,0.1,0.9,43.158013507295166,43.88275651845982
42.84663060626549,2281326,53244,0.2,0.2,42.873699073664554,42.478697900553655
42.81939018087855,2071388,48375,0.2,0.3,42.79009893839292,42.074932749012376
42.77081031307551,1857964,43440,0.2,0.4,42.97171132041103,42.39399389128074
42.84971325320135,1636302,38187,0.2,0.5,42.261695248391305,42.5809958945158
42.85218906818113,1426078,33279,0.2,0.6,42.65075315193898,44.32644251983349
42.76823823084766,1216457,28443,0.2,0.7,43.188395553475644,47.030904862877016
42.78055151151837,999097,23354,0.2,0.8,42.80968001247929,42.95555457722167
43.08756358913303,796172,18478,0.2,0.9,44.13354646191318,45.954940880424935
42.81844324741936,1995211,46597,0.3,0.3,42.92087261313545,44.7860374371339
42.87715223065686,1790507,41759,0.3,0.4,43.02726043604741,43.25468032667737
42.897682816731866,1568039,36553,0.3,0.5,43.00132102166806,41.57843528168243
42.93732095073194,1363904,31765,0.3,0.6,42.91225983973733,44.81505207243347
42.87196542653138,1140823,26610,0.3,0.7,42.82977994906608,46.03724745863133
42.75607853931553,931997,21798,0.3,0.8,42.9355607567391,42.01008363657905
43.016479536399856,712611,16566,0.3,0.9,41.89559325464476,44.63236966292565
42.86271999196606,1707265,39831,0.4,0.4,42.70541423312443,43.54861825804495
42.79483586869495,1496621,34972,0.4,0.5,42.964174292253105,45.6272063882601
42.90352634742536,1284789,29946,0.4,0.6,42.81303719854981,43.477364774552896
42.77405224593819,1074142,25112,0.4,0.7,42.90042132223565,40.83916270162956
42.70281407035176,849786,19900,0.4,0.8,42.98961639965087,48.36881503339175
42.84078137543485,640384,14948,0.4,0.9,41.97136308750124,41.96627424419614
42.80145626704222,1428413,33373,0.5,0.5,43.05690094239798,44.96279569144839
42.94696704680613,1227682,28586,0.5,0.6,43.598939968959606,46.672076769576776
42.72879824448174,993060,23241,0.5,0.7,42.034075555762804,37.82318237806382
42.7308858387079,775181,18141,0.5,0.8,42.384039279941824,48.247386916207894
42.80968392737054,572922,13383,0.5,0.9,41.841875015181984,38.98992781268786
42.68335405130523,1133115,26547,0.6,0.6,42.427958854235364,45.30315875713687
42.81472233781847,925954,21627,0.6,0.7,42.7394780632527,44.037449174999054
42.87523923444976,716874,16720,0.6,0.8,43.039332430385585,40.78854360673099
42.86441973002802,504900,11779,0.6,0.9,43.73054116324499,47.78508087682629
42.88011608125688,857002,19986,0.7,0.7,42.96952589416172,42.032819482949904
43.19229225210759,645552,14946,0.7,0.8,41.490916046563626,43.38254650507867
42.88717233130669,430287,10033,0.7,0.9,42.23334658983613,38.9931213504909
43.18785151856018,575910,13335,0.8,0.8,41.53841937177834,37.717412403181314
42.54763324192202,356847,8387,0.8,0.9,42.57936972576509,35.44375808647192
42.85935619735259,284929,6648,0.9,0.9,43.240360356343395,36.101163587015
42.84307287152477,2570413,59996,0.1,0.1,42.90322935434718,41.74167704373973
42.84364874212692,2353573,54934,0.1,0.2,42.57538326500111,43.38397786990533
42.84014944159191,2144278,50053,0.1,0.3,42.760840633315915,42.03092531761354
42.82292014700969,1922535,44895,0.1,0.4,43.062712816204105,42.62705270342938
42.96043669871795,1715668,39936,0.1,0.5,42.868464405434565,42.21789414355149
42.7234612971308,1497970,35062,0.1,0.6,42.72786765318378,41.78774834620994
42.85543845694969,1293120,30174,0.1,0.7,43.18737500170906,40.7596732463853
42.84251158003088,1082159,25259,0.1,0.8,43.15040036856121,43.852501581237526
42.92937319956293,864340,20134,0.1,0.9,43.25536202715247,45.09445346162376
42.78342622304791,2279886,53289,0.2,0.2,42.7096870663241,42.084065452544046
42.826222792352894,2069877,48332,0.2,0.3,42.71916822939193,42.299996511926274
42.83253412871401,1866856,43585,0.2,0.4,42.93716148910812,42.97770068475177
42.84143779662335,1651923,38559,0.2,0.5,42.81816533628008,41.926557303071625
42.86182986131956,1427899,33314,0.2,0.6,42.468242806446504,40.574048951046045
42.94203408930835,1219382,28396,0.2,0.7,43.353677208229755,40.31152569235759
42.80792501065189,1004702,23470,0.2,0.8,43.443174984910634,43.28574838058209
42.90061909416748,789972,18414,0.2,0.9,42.996259696628925,42.48303231146419
42.80666923670008,1998729,46692,0.3,0.3,42.77190857033106,41.414789653311914
42.75377149995195,1779754,41628,0.3,0.4,42.58422956761215,42.53381770947063
42.80656455142232,1565008,36560,0.3,0.5,42.6294207795371,43.28859199433438
42.77832512315271,1346020,31465,0.3,0.6,42.99084951638703,38.34847332398537
42.87654689130759,1150292,26828,0.3,0.7,43.25545740986044,42.10475974958466
42.66943771981912,934162,21893,0.3,0.8,43.040116297414414,43.206602447923096
42.779236276849645,716980,16760,0.3,0.9,42.898245148735754,40.63509010174415
42.81220786362387,1712788,40007,0.4,0.4,42.692129340172315,42.163993254004886
42.79468242245199,1506544,35204,0.4,0.5,42.487256359126484,45.179928503321186
42.89377399432482,1284883,29955,0.4,0.6,42.5502456016374,43.55337540666104
42.80812414788676,1067549,24938,0.4,0.7,42.98477705313538,40.115440300530864
42.8164412174259,860953,20108,0.4,0.8,42.86561325853541,44.292159854680335
42.68454301075269,635146,14880,0.4,0.9,44.54781668807735,45.32612573834195
42.89801284924548,1435582,33465,0.5,0.5,43.10706117755653,45.97199515055082
42.8731308826141,1207093,28155,0.5,0.6,43.04766229001694,41.61729082091986
42.74810050077707,990217,23164,0.5,0.7,41.774843234702885,39.91687976867512
42.8264905001092,784410,18316,0.5,0.8,42.79838966156359,37.95918161960936
42.81279461279461,572193,13365,0.5,0.9,43.23649147657935,46.45483444861077
42.873810602628005,1135470,26484,0.6,0.6,41.46917680911206,44.26360164479006
42.8238789341751,922512,21542,0.6,0.7,43.384109000689236,45.28683487326113
42.54972490090516,719218,16903,0.6,0.8,45.75312082006553,43.70118123923917
42.99185946872322,501715,11670,0.6,0.9,42.125621370560026,42.36560089115499
42.96844428836603,856490,19933,0.7,0.7,43.20635063231136,39.51383460695851
42.827798767150526,646143,15087,0.7,0.8,42.157787706520985,47.599279449838235
43.03492127573678,426390,9908,0.7,0.9,44.3227725714685,48.95272149218545
42.57626485314999,569713,13381,0.8,0.8,42.83528232414154,39.32412270138544
42.77357116854751,352497,8241,0.8,0.9,42.79315047682584,34.948024256973376
42.81422222222222,288996,6750,0.9,0.9,44.68042467480982,49.85890476647608
42.79913808943157,2562256,59867,0.1,0.1,42.8354214183512,43.6500519236676
42.840036380172805,2355131,54975,0.1,0.2,43.00457350829924,41.75093686583502
42.79240309148643,2142744,50073,0.1,0.3,42.685872750318055,44.11361899284337
42.90599082406917,1945186,45336,0.1,0.4,42.69193071838967,41.80152015574978
42.84047744163351,1712034,39963,0.1,0.5,43.28799124352729,42.46490207698925
42.86305042208533,1502950,35064,0.1,0.6,42.65257858846529,42.02925084548869
42.841546149518486,1294543,30217,0.1,0.7,42.76857920945291,42.56894729440438
42.915113789548805,1082405,25222,0.1,0.8,42.652345876953035,41.36539001744312
42.768332834480695,857334,20046,0.1,0.9,42.606174308980144,44.37835790329553
42.84935663314042,2287770,53391,0.2,0.2,42.8546975753583,43.021347934282716
42.8350553887566,2068719,48295,0.2,0.3,42.5601653501988,42.82435838137718
42.80501136859512,1863773,43541,0.2,0.4,43.08223356841331,43.1043133512075
42.84542224080268,1639780,38272,0.2,0.5,42.99898348193655,44.53714826317409
42.87453341360626,1424292,33220,0.2,0.6,42.96591985808961,45.002799610581484
42.91322544642857,1230408,28672,0.2,0.7,42.95852520525204,43.05846451312815
42.898505283051286,998763,23282,0.2,0.8,43.62008123839259,41.2695407273737
42.78757723221609,782542,18289,0.2,0.9,41.722389371715465,41.66266459400785
42.84708416876413,2008757,46882,0.3,0.3,42.729289405524156,41.91422485244334
42.835427226212495,1783196,41629,0.3,0.4,43.01710748181404,41.96679323595073
42.89665562734133,1580227,36838,0.3,0.5,42.83769133044464,40.967035122237824
42.85990595611285,1367231,31900,0.3,0.6,42.66638690725293,41.41043490327143
42.90541605675037,1143129,26643,0.3,0.7,42.73360546568701,38.76177852620427
42.894751217735696,942269,21967,0.3,0.8,42.15099747141262,42.08830140064175
42.79998797643381,711935,16634,0.3,0.9,42.74526446890786,43.303551393452935
42.89881161309733,1711062,39886,0.4,0.4,43.10628888905898,42.99101857938294
42.88262082313429,1506638,35134,0.4,0.5,42.57256706626525,42.36679018427242
42.94562545671959,1292921,30106,0.4,0.6,42.27380712564287,44.48157331515166
42.63194278903457,1073046,25170,0.4,0.7,42.27507620804341,42.36178607493276
43.06809874317761,860113,19971,0.4,0.8,42.831890679958306,44.01293933467091
42.78814864412454,639041,14935,0.4,0.9,41.99829242757291,47.23858176780698
42.93509615384615,1428880,33280,0.5,0.5,42.94990117340182,40.55761223279242
42.92136207741304,1226435,28574,0.5,0.6,43.1925911516394,45.103511094628935
42.73030862342791,995488,23297,0.5,0.7,43.27412857612257,41.45588860479298
42.82876786487657,791133,18472,0.5,0.8,43.028326849110954,42.98530026242505
42.758418311202405,582840,13631,0.5,0.9,42.71474515997158,39.28534831110408
42.90768479933927,1142932,26637,0.6,0.6,43.1252744105892,44.69404157214938
42.8559329877823,926031,21608,0.6,0.7,42.63214915360109,46.194318699197396
42.966318585139135,711823,16567,0.6,0.8,43.37723776379872,40.07983581942962
42.68075478142077,499877,11712,0.6,0.9,42.74373106650865,43.16129869916103
42.91619580979049,858281,19999,0.7,0.7,42.84484084650356,40.72530197608853
42.81897694142592,646224,15092,0.7,0.8,43.05402751527619,38.81034798830445
42.83360016009605,428079,9994,0.7,0.9,42.05093172457842,36.19965110022271
42.67214830318433,570868,13378,0.8,0.8,42.47886146385485,43.56675256247388
42.5738075413346,357918,8407,0.8,0.9,44.59486526632508,40.82077371131311
43.03163390663391,280222,6512,0.9,0.9,44.60951001377253,48.883910364322006
42.86545521292217,2568841,59928,0.1,0.1,43.04973175151082,41.504759444889366
42.86208210824349,2361615,55098,0.1,0.2,41.91274847678355,43.415373653585895
42.808633122186365,2149079,50202,0.1,0.3,42.77380279550449,42.43825809510627
42.80988517445076,1934964,45199,0.1,0.4,42.691661843982835,42.72623313040202
42.75800165941719,1700614,39773,0.1,0.5,43.15974461748518,42.03545183233019
42.840991414962495,1502048,35061,0.1,0.6,43.08337768030448,42.989416827617696
42.95015659358966,1289106,30014,0.1,0.7,42.85574123925383,40.427397210750996
42.713737285787786,1079248,25267,0.1,0.8,42.63995099941718,43.872575441862665
42.68577005856149,852819,19979,0.1,0.9,42.52999851500338,45.80920991935389
42.83236432297022,2291146,53491,0.2,0.2,42.93790579857236,42.83835234020097
42.84399411533122,2067694,48261,0.2,0.3,42.95990912257946,43.013341180716345
42.79966734429865,1852712,43288,0.2,0.4,43.438728655805754,43.813765739614965
42.80536109303839,1644796,38425,0.2,0.5,42.93262024793805,41.754105585024426
42.74229539834751,1417420,33162,0.2,0.6,41.911703852897496,42.123848109632995
42.82238811225747,1216113,28399,0.2,0.7,43.32831847396304,41.540258104725005
42.91928947141502,995470,23194,0.2,0.8,42.41928275788903,43.43535921632036
42.85711197578902,793028,18504,0.2,0.9,42.49945614199338,44.92723454929633
42.73949164913486,1990891,46582,0.3,0.3,43.44663663951752,43.024627055756426
42.86340057636888,1784832,41640,0.3,0.4,43.02071249899017,43.43983245795515
42.854151919411926,1574033,36730,0.3,0.5,42.80414673874465,41.143381247768275
42.77314711950484,1347568,31505,0.3,0.6,42.33870955621068,41.50431002248039
42.86858757062147,1138161,26550,0.3,0.7,43.032093187666355,41.34670251238899
42.93738794649014,934017,21753,0.3,0.8,42.86945713998698,40.5918731692362
42.776008555641376,719963,16831,0.3,0.9,44.3456674174866,43.862271326992335
42.886731714620815,1718600,40073,0.4,0.4,42.91362963479557,42.10657014829413
42.80539152759949,1500543,35055,0.4,0.5,42.83884842544987,41.224264494273925
42.87357248421336,1276432,29772,0.4,0.6,42.61511372588885,44.04987636610769
42.64088885323493,1063080,24931,0.4,0.7,42.14329990264937,44.94979997380242
42.86907898006859,862483,20119,0.4,0.8,42.34752444458114,42.46223555308355
42.53903659884288,654378,15383,0.4,0.9,42.62203926350735,43.795478969302906
42.907607715882456,1428051,33282,0.5,0.5,43.80706961850544,43.12291825642419
42.95903825903826,1223903,28490,0.5,0.6,44.686616382966406,42.593595714085424
42.91288106483469,999441,23290,0.5,0.7,41.77824986952938,40.217523252715424
42.75366026234148,785513,18373,0.5,0.8,42.6369297566919,42.02106942042178
42.655583530805686,576021,13504,0.5,0.9,42.70442638318483,40.36535933924941
42.73754478597021,1133186,26515,0.6,0.6,43.28485481500642,41.448233524807996
42.7795293791318,925364,21631,0.6,0.7,42.85052406195571,43.425932247247395
42.84306635328151,710895,16593,0.6,0.8,42.49675236578242,37.08359946656725
42.64598820815176,499086,11703,0.6,0.9,41.72939728814987,46.745746438177754
42.83667564601416,858704,20046,0.7,0.7,43.4555637849648,40.51417062634516
42.76308265177206,643114,15039,0.7,0.8,42.94640325912015,45.699210465464326
42.91223696020744,430281,10027,0.7,0.9,43.08207090729333,52.395766799719084
42.688873934499775,570921,13374,0.8,0.8,42.56832953154269,44.2552569069321
42.90848241450651,352579,8217,0.8,0.9,41.29165415037832,39.10198433971239
42.62944086343877,284381,6671,0.9,0.9,40.180157913007754,55.6769710496115
42.80430003663858,2570227,60046,0.1,0.1,42.82652120432614,42.07324818477695
42.7717949652082,2348086,54898,0.1,0.2,43.46570779598234,44.03151447744059
42.85738288594632,2142612,49994,0.1,0.3,43.1323616521819,43.384903296615875
42.87637551964075,1928708,44983,0.1,0.4,42.61069365757924,43.77335882192606
42.798583929595374,1716694,40111,0.1,0.5,42.736958677091074,41.63275415976287
42.89960674797675,1505433,35092,0.1,0.6,42.9096842138003,42.346028025278166
42.86139240506329,1286699,30020,0.1,0.7,42.89729242572729,41.92249630339833
42.89877632898696,1069252,24925,0.1,0.8,43.103361194392306,42.00477096131849
42.71691547306839,846991,19828,0.1,0.9,41.2054473270911,42.88321195857178
42.780984751746416,2278173,53252,0.2,0.2,42.80852071033474,42.57048666772144
42.83206772065231,2064420,48198,0.2,0.3,42.43511323921577,42.554899768554996
42.82161962737502,1857088,43368,0.2,0.4,43.04635235563398,42.93641945241268
42.81216726107407,1656574,38694,0.2,0.5,42.70368101280559,43.95206583518226
42.74949809726426,1426679,33373,0.2,0.6,42.26175984429376,43.50345325905058
