original average,supression average,total_sum,total_element,m,M,average_laplacian,average_gaussian,difference_laplacian_supression,difference_gaussian_supression
4.165871658716587,4.1682912844036695,116312,27904,0.2,0.8,4.16898167372961,4.172100930033148,0.003110015013023215,0.006229271316560592
4.165871658716587,4.16815538889357,98927,23734,0.2,0.9,4.167329802905045,4.172467038022455,0.0014581441884580215,0.00659537930586751
4.165871658716587,4.169276722850437,195414,46870,0.3,0.3,4.168936499720664,4.166497042294948,0.0030648410040772234,0.0006253835783605055
4.165871658716587,4.180213096977983,177333,42422,0.3,0.4,4.179676130683223,4.1779389585176725,0.013804471966635923,0.01206729980108534
4.165871658716587,4.180335593309076,159693,38201,0.3,0.5,4.1803688367007465,4.176313797899577,0.014497177984159393,0.010442139182989862
4.165871658716587,4.158011760919809,142125,34181,0.3,0.6,4.157832016286312,4.158262523087638,0.008039642430275329,0.007609135628949382
4.165871658716587,4.181261358282291,124242,29714,0.3,0.7,4.181176990897148,4.179312955165472,0.01530533218056096,0.013441296448885254
4.165871658716587,4.174918007184132,106928,25612,0.3,0.8,4.175659811640084,4.175658927672288,0.00978815292349644,0.00978726895570059
4.165871658716587,4.151519454700369,87705,21126,0.3,0.9,4.154395216535822,4.15152946815162,0.011476442180764934,0.014342190564967439
4.165871658716587,4.167446257961784,167498,40192,0.4,0.4,4.166921956459659,4.166808185270588,0.0010502977430721927,0.0009365265540006718
4.165871658716587,4.161596372897484,148698,35731,0.4,0.5,4.162554256046867,4.1622318524485316,0.0033174026697198045,0.003639806268055601
4.165871658716587,4.165878131648303,131196,31493,0.4,0.6,4.165621847476121,4.168901287981631,0.00024981124046608016,0.0030296292650442425
4.165871658716587,4.182352293173723,113898,27233,0.4,0.7,4.1823510866326385,4.183414383214263,0.016479427916051392,0.0175427244976758
4.165871658716587,4.152309289050337,96018,23124,0.4,0.8,4.153592122589949,4.153174581670375,0.012279536126638568,0.012697077046212257
4.165871658716587,4.147301006404391,77061,18581,0.4,0.9,4.147960334356472,4.145342083409187,0.017911324360115444,0.02052957530739974
4.165871658716587,4.165467410205673,138935,33354,0.5,0.5,4.166257727270526,4.170669108337082,0.0003860685539391895,0.004797449620494554
4.165871658716587,4.169261435886861,121313,29097,0.5,0.6,4.169030193891804,4.166983154005303,0.0031585351752170254,0.0011114952887156804
4.165871658716587,4.191331542440159,104536,24941,0.5,0.7,4.189103238433537,4.194194406520904,0.02323157971695,0.028322747804316428
4.165871658716587,4.1849968823444765,87253,20849,0.5,0.8,4.185092146725264,4.183012923941065,0.019220488008676817,0.017141265224477564
4.165871658716587,4.147017522437268,67924,16379,0.5,0.9,4.146502193883336,4.145280328599075,0.019369464833251193,0.020591330117512463
4.165871658716587,4.1733825833893,111855,26802,0.6,0.6,4.171817656707095,4.172543104399764,0.0059459979905076565,0.006671445683176458
4.165871658716587,4.173641002884402,94053,22535,0.6,0.7,4.171206005384566,4.1714988127988795,0.005334346667979162,0.005627154082292307
4.165871658716587,4.179807052561544,75387,18036,0.6,0.8,4.18000435650111,4.179512094909036,0.014132697784522641,0.013640436192448924
4.165871658716587,4.1457521434138735,58509,14113,0.6,0.9,4.14677988605811,4.150210275774393,0.01909177265847717,0.015661382942194102
4.165871658716587,4.136971268954509,82938,20048,0.7,0.7,4.1378921962018405,4.1444242960424225,0.0279794625147467,0.021447362674164694
4.165871658716587,4.183843127300419,65929,15758,0.7,0.8,4.185336266526874,4.1822456550112355,0.019464607810286694,0.016373996294648308
4.165871658716587,4.1922944911618325,48857,11654,0.7,0.9,4.191735244877533,4.20358399780811,0.02586358616094575,0.03771233909152283
4.165871658716587,4.172840431913618,55649,13336,0.8,0.8,4.17390461133328,4.1648792735945905,0.008032952616693123,0.0009923851219966195
4.165871658716587,4.189786669614237,37905,9047,0.8,0.9,4.191659622363052,4.185839614055153,0.025787963646465073,0.01996795533856588
4.165871658716587,4.2002678172890935,28230,6721,0.9,0.9,4.205588588921893,4.227328673296844,0.03971693020530598,0.061457014580256875
4.165871658716587,4.174247469366009,250722,60064,0.1,0.1,4.174722929313378,4.172117898303992,0.008851270596791139,0.006246239587405
4.165871658716587,4.160998870623667,232113,55783,0.1,0.2,4.160554847756817,4.1625970256168525,0.005316810959770102,0.0032746330997346362
4.165871658716587,4.17228486186989,215365,51618,0.1,0.3,4.1730170995765175,4.174398062482264,0.0071454408599302965,0.008526403765676704
4.165871658716587,4.174667486900999,196798,47141,0.1,0.4,4.175770844405996,4.17299842102753,0.009899185689408618,0.00712676231094278
4.165871658716587,4.170623283526509,179195,42966,0.1,0.5,4.171679035864352,4.173617211603675,0.00580737714776447,0.007745552887088003
4.165871658716587,4.16500206996481,160969,38648,0.1,0.6,4.165042026034018,4.1695849559927405,0.0008296326825689704,0.0037132972761533267
4.165871658716587,4.161538908921717,143107,34388,0.1,0.7,4.160997350286877,4.156244461824721,0.004874308429710261,0.009627196891866419
4.165871658716587,4.167498925229009,126021,30239,0.1,0.8,4.168324711721076,4.1672726583489075,0.0024530530044888366,0.001400999632320321
4.165871658716587,4.17277970011534,108534,26010,0.1,0.9,4.173183167339417,4.17156698461519,0.007311508622829699,0.0056953258986025546
4.165871658716587,4.164441268289013,221440,53174,0.2,0.2,4.164496923379794,4.163596082370366,0.0013747353367934423,0.0022755763462214418
4.165871658716587,4.167458941140467,204268,49015,0.2,0.3,4.167496807757513,4.16701720431905,0.0016251490409260327,0.0011455456024629385
4.165871658716587,4.159778507156094,186304,44787,0.2,0.4,4.160405359032253,4.1624384252296265,0.00546629968433443,0.003433233486960674
4.165871658716587,4.178060335305236,170210,40739,0.2,0.5,4.1785565138330885,4.183300425728842,0.012684855116501303,0.017428767012255264
4.165871658716587,4.165754862953139,150767,36192,0.2,0.6,4.165552060475184,4.169086913833489,0.00031959824140326276,0.003215255116901794
4.165871658716587,4.168790798880945,134110,32170,0.2,0.7,4.168946110812659,4.163088776974851,0.0030744520960714894,0.002782881741736354
4.165871658716587,4.172095704814067,115784,27752,0.2,0.8,4.172981509516524,4.174557751728501,0.007109850799936979,0.008686093011913698
4.165871658716587,4.155935191403627,99011,23824,0.2,0.9,4.1559247373977595,4.154918768421099,0.009946921318827684,0.010952890295488515
4.165871658716587,4.177557670868707,194858,46644,0.3,0.3,4.178248207702566,4.177382955648598,0.012376548985979063,0.011511296932011028
4.165871658716587,4.162309829965617,176740,42462,0.3,0.4,4.162534901244,4.164105843523943,0.003336757472586882,0.0017658151926438492
4.165871658716587,4.166749548512053,159199,38207,0.3,0.5,4.166472518210188,4.165335581720749,0.0006008594936011136,0.0005360769958384637
4.165871658716587,4.170093513082982,141362,33899,0.3,0.6,4.169632011502649,4.173414619371466,0.0037603527860614605,0.007542960654879138
4.165871658716587,4.179624936644704,123696,29595,0.3,0.7,4.1797262925621075,4.179638517644851,0.013854633845520326,0.013766858928264014
4.165871658716587,4.171031449998037,106232,25469,0.3,0.8,4.170874538289841,4.1740889618959685,0.005002879573253516,0.008217303179381297
4.165871658716587,4.1784474972667205,87902,21037,0.3,0.9,4.1785107921255005,4.164507213283023,0.012639133408913317,0.0013644454335643985
4.165871658716587,4.163755896818228,165934,39852,0.4,0.4,4.164075810817039,4.1644318378058,0.0017958478995483418,0.001439820910786871
4.165871658716587,4.173974103305901,148606,35603,0.4,0.5,4.174108332398162,4.175497779839577,0.008236673681574658,0.009626121122989773
4.165871658716587,4.17851475721993,131665,31510,0.4,0.6,4.177452060151852,4.176724344455188,0.011580401435264953,0.010852685738600876
4.165871658716587,4.1943079292892245,114362,27266,0.4,0.7,4.195722563327802,4.195953750521651,0.02985090461121498,0.03008209180506416
4.165871658716587,4.156544798504543,95613,23003,0.4,0.8,4.157342855925584,4.14558457281729,0.008528802791003542,0.020287085899297175
4.165871658716587,4.169453734671126,78540,18837,0.4,0.9,4.169431311466996,4.172431482878041,0.003559652750408482,0.006559824161453953
4.165871658716587,4.16280676459103,138584,33291,0.5,0.5,4.163319545887377,4.164950907474418,0.002552112829210529,0.000920751242168727
4.165871658716587,4.170980715685263,121338,29091,0.5,0.6,4.170611569510191,4.17282888563311,0.004739910793603919,0.006957226916522785
4.165871658716587,4.170039347948285,103859,24906,0.5,0.7,4.171032910485571,4.168520443251874,0.005161251768983632,0.002648784535287163
4.165871658716587,4.155404427723918,86154,20733,0.5,0.8,4.152563245546422,4.161795699287483,0.013308413170165068,0.0040759594291044365
4.165871658716587,4.176755741380355,68929,16503,0.5,0.9,4.17725885600348,4.175508489495228,0.011387197286892636,0.00963683077864097
4.165871658716587,4.173016112031321,110852,26564,0.6,0.6,4.17104096450259,4.178421943503171,0.005169305786003164,0.01255028478658371
4.165871658716587,4.162406483790524,93471,22456,0.6,0.7,4.162225889822822,4.15919696965302,0.003645768893765222,0.006674689063567385
4.165871658716587,4.16362740266141,76032,18261,0.6,0.8,4.164861405843161,4.1646286883493975,0.001010252873426154,0.0012429703671896775
4.165871658716587,4.155217203059604,57583,13858,0.6,0.9,4.15489444278725,4.165166102350457,0.010977215929337092,0.0007055563661300113
4.165871658716587,4.172082311120012,83329,19973,0.7,0.7,4.172139259814492,4.171056451274329,0.006267601097905029,0.005184792557741957
4.165871658716587,4.163765271887067,65775,15797,0.7,0.8,4.159636597346873,4.149163119136622,0.006235061369713968,0.016708539579965098
4.165871658716587,4.143597400316178,47179,11386,0.7,0.9,4.148365980890003,4.123984200912262,0.017505677826584076,0.04188745780432512
4.165871658716587,4.153857802680397,54860,13207,0.8,0.8,4.1532846181938,4.147543371824996,0.012587040522786808,0.018328286891590828
4.165871658716587,4.173922676415199,37678,9027,0.8,0.9,4.1767039538739406,4.136844941207056,0.0108322951573534,0.029026717509530897
4.165871658716587,4.181776971894832,27675,6618,0.9,0.9,4.181252400919502,4.190072316943074,0.015380742202914632,0.024200658226487093
4.165871658716587,4.165317150220301,250523,60145,0.1,0.1,4.164791695207622,4.16690570929431,0.0010799635089648874,0.0010340505777231002
4.165871658716587,4.170792478534426,232676,55787,0.1,0.2,4.169570898504005,4.1706453405825785,0.0036992397874175964,0.004773681865991364
4.165871658716587,4.172072631333903,215062,51548,0.1,0.3,4.171929789887992,4.171288677994319,0.006058131171404746,0.00541701927773186
4.165871658716587,4.166856540084388,197509,47400,0.1,0.4,4.166589519138406,4.16829609652945,0.0007178604218189832,0.002424437812862834
4.165871658716587,4.171609579504317,179763,43092,0.1,0.5,4.1720369429266615,4.176643431890216,0.00616528421007434,0.010771773173629207
4.165871658716587,4.177276951672862,161811,38736,0.1,0.6,4.1774600338066215,4.173628197496766,0.011588375090034297,0.007756538780179234
4.165871658716587,4.169854385762164,144327,34612,0.1,0.7,4.169136889513662,4.171369920571983,0.0032652307970746364,0.005498261855396258
4.165871658716587,4.1829938464576,127117,30389,0.1,0.8,4.184759164706939,4.185031576682788,0.01888750599035216,0.01915991796620098
4.165871658716587,4.190288059529745,109245,26071,0.1,0.9,4.189537816255591,4.1939519130863605,0.023666157539003585,0.02808025436977335
4.165871658716587,4.169579894973744,222322,53320,0.2,0.2,4.169239299542286,4.1679318008136494,0.0033676408256990698,0.0020601420970622897
4.165871658716587,4.16897241266732,204313,49008,0.2,0.3,4.169105207622346,4.174260229099126,0.0032335489057588873,0.008388570382538596
4.165871658716587,4.169652382645804,187601,44992,0.2,0.4,4.169686322200423,4.169703832617387,0.0038146634838360782,0.003832173900799596
4.165871658716587,4.162743216982756,169228,40653,0.2,0.5,4.164489039145786,4.1695907588323635,0.0013826195708013245,0.0037191001157763637
4.165871658716587,4.171993410214168,151944,36420,0.2,0.6,4.171566954305026,4.176121957299307,0.005695295588439286,0.01025029858271953
4.165871658716587,4.169470559129144,134824,32336,0.2,0.7,4.169501007809315,4.174937630503038,0.0036293490927281624,0.009065971786450966
4.165871658716587,4.159931823023933,117152,28162,0.2,0.8,4.159054458329828,4.1608880207579,0.006817200386759481,0.004983637958686948
4.165871658716587,4.182011211143197,98478,23548,0.2,0.9,4.182669657489902,4.17906328368362,0.016797998773315115,0.013191624967032745
4.165871658716587,4.159552628202387,194509,46762,0.3,0.3,4.159563129848511,4.1594074001875025,0.006308528868076202,0.00646425852908461
4.165871658716587,4.160515344937231,176643,42457,0.3,0.4,4.160127790734611,4.155761088464033,0.005743867981975903,0.010110570252554574
4.165871658716587,4.153332984512348,158757,38224,0.3,0.5,4.153350045874899,4.153580021305195,0.012521612841688068,0.012291637411392387
4.165871658716587,4.158477671733239,141172,33948,0.3,0.6,4.158381586797211,4.159822314357889,0.007490071919376007,0.006049344358697972
4.165871658716587,4.159880701048892,124135,29841,0.3,0.7,4.15866601087123,4.166966476546175,0.007205647845356822,0.0010948178295882016
4.165871658716587,4.193411140169405,107431,25619,0.3,0.8,4.1928982177361425,4.1931800593729855,0.027026559019555307,0.02730840065639839
4.165871658716587,4.160632523011564,88143,21185,0.3,0.9,4.162163988773385,4.154737859859047,0.003707669943202596,0.011133798857540178
4.165871658716587,4.166624968726545,166540,39970,0.4,0.4,4.16738379130491,4.164527779144057,0.0015121325883225012,0.0013438795725297936
4.165871658716587,4.174703821124646,150114,35958,0.4,0.5,4.173857153523968,4.173962025722205,0.007985494807380533,0.008090367005618049
4.165871658716587,4.165922265513637,131514,31569,0.4,0.6,4.16494443333989,4.169176695564626,0.0009272253766967609,0.0033050368480385117
4.165871658716587,4.169208211143695,113736,27280,0.4,0.7,4.16907200047818,4.173720164017669,0.0032003417615928953,0.007848505301081943
4.165871658716587,4.167016941882908,97154,23315,0.4,0.8,4.167316950970346,4.165826692616498,0.0014452922537584456,4.496610008875024e-05
4.165871658716587,4.170851614949516,78900,18917,0.4,0.9,4.170278366951717,4.1779064628145495,0.004406708235129564,0.012034804097962315
4.165871658716587,4.173432066194987,139209,33356,0.5,0.5,4.174186453334817,4.17577732891844,0.008314794618230259,0.009905670201852956
4.165871658716587,4.173122529644269,121417,29095,0.5,0.6,4.173067564367545,4.1688217018661975,0.007195905650958068,0.0029500431496103374
4.165871658716587,4.155322932665104,102811,24742,0.5,0.7,4.155495589042167,4.149628214920386,0.010376069674419952,0.016243443796200907
4.165871658716587,4.186664100837102,87024,20786,0.5,0.8,4.1875018901028715,4.1884076219540525,0.021630231386284393,0.022535963237465317
4.165871658716587,4.187358224511066,68300,16311,0.5,0.9,4.18686031280711,4.200824487777001,0.020988654090523085,0.03495282906041375
4.165871658716587,4.167712301142729,111603,26778,0.6,0.6,4.1677492569829875,4.171465837873872,0.0018775982664003266,0.005594179157284884
4.165871658716587,4.154024319629415,93262,22451,0.6,0.7,4.153920061326543,4.149390901616313,0.011951597390043922,0.016480757100274523
4.165871658716587,4.189334799340297,76204,18190,0.6,0.8,4.18863001502744,4.195752166358462,0.022758356310852434,0.029880507641874665
4.165871658716587,4.15861037944045,58416,14047,0.6,0.9,4.157025581489427,4.164318046500034,0.00884607722715991,0.0015536122165533683
4.165871658716587,4.156686626746507,83300,20040,0.7,0.7,4.157468873807069,4.155580463727461,0.008402784909518068,0.010291194989125785
4.165871658716587,4.17266692199668,65369,15666,0.7,0.8,4.171745183427656,4.176573458835836,0.005873524711068612,0.01070180011924915
4.165871658716587,4.146290852498703,47956,11566,0.7,0.9,4.14089774404853,4.155367116315624,0.024973914668056985,0.010504542400963324
4.165871658716587,4.19392523364486,55645,13268,0.8,0.8,4.192699550877049,4.192227642639366,0.026827892160461886,0.026355983922778492
4.165871658716587,4.22373926447919,38360,9082,0.8,0.9,4.222712629078425,4.224162757171343,0.05684097036183822,0.058291098454755996
4.165871658716587,4.127859415240115,27248,6601,0.9,0.9,4.125868066970569,4.119124111917392,0.040003591746017975,0.04674754679919513
4.165871658716587,4.171185140722955,250171,59976,0.1,0.1,4.170489534374255,4.174004286195807,0.004617875657667803,0.0081326274792195
4.165871658716587,4.169733599553901,231808,55593,0.1,0.2,4.169066616791377,4.169832356829782,0.0031949580747898665,0.003960698113194994
4.165871658716587,4.160872344134338,214830,51631,0.1,0.3,4.160814770232297,4.157120340162447,0.005056888484290312,0.008751318554140575
4.165871658716587,4.166095238095238,196848,47250,0.1,0.4,4.166381191862441,4.164511442630253,0.00050953314585378,0.0013602160863337431
4.165871658716587,4.168826660495256,180135,43210,0.1,0.5,4.169035021743322,4.166259386891237,0.0031633630267347,0.0003877281746502703
4.165871658716587,4.160536753721733,161537,38826,0.1,0.6,4.160351458183787,4.162876375430585,0.00552020053279989,0.0029952832860020706
4.165871658716587,4.160643965716933,143692,34536,0.1,0.7,4.161168969446871,4.164933877124161,0.004702689269715954,0.000937781592425857
4.165871658716587,4.172378999446669,128188,30723,0.1,0.8,4.172153730423833,4.176479188214543,0.00628207170724604,0.010607529497955959
4.165871658716587,4.168885287649034,108045,25917,0.1,0.9,4.168601470558953,4.16987813683817,0.0027298118423662032,0.004006478121582724
4.165871658716587,4.174015009380863,222475,53300,0.2,0.2,4.173862001459337,4.173713923867868,0.007990342742750123,0.007842265151280614
4.165871658716587,4.161622534752611,204473,49133,0.2,0.3,4.162160033366226,4.161588959183997,0.0037116253503608476,0.004282699532589973
4.165871658716587,4.165070334896331,187424,44999,0.2,0.4,4.165057873494325,4.166756820756244,0.0008137852222622755,0.0008851620396566062
4.165871658716587,4.15595924880324,169293,40735,0.2,0.5,4.156463786725239,4.1576534542690435,0.00940787199134796,0.00821820444754362
4.165871658716587,4.1691532702048,151457,36328,0.2,0.6,4.168417300104098,4.171847348394687,0.0025456413875106776,0.005975689678099805
4.165871658716587,4.150881470367592,132795,31992,0.2,0.7,4.1512467320049184,4.1436841393494745,0.014624926711668707,0.022187519367112607
4.165871658716587,4.156138217198455,116189,27956,0.2,0.8,4.1569677910713905,4.162815114660314,0.008903867645196684,0.0030565440562728696
4.165871658716587,4.14790398918188,98156,23664,0.2,0.9,4.148202398524276,4.149508805437843,0.017669260192310965,0.016362853278744538
4.165871658716587,4.1704691930910025,194127,46548,0.3,0.3,4.17059776192407,4.17027638308763,0.004726103207483234,0.004404724371043223
4.165871658716587,4.15717384129379,176339,42418,0.3,0.4,4.157329501888209,4.152436049077583,0.008542156828378111,0.013435609639004475
4.165871658716587,4.160902373840592,158805,38166,0.3,0.5,4.161033669440389,4.16101718829321,0.004837989276198051,0.004854470423377499
4.165871658716587,4.189209704259481,143493,34253,0.3,0.6,4.188386518499649,4.188389382102829,0.02251485978306178,0.02251772338624214
4.165871658716587,4.180885311871228,124674,29820,0.3,0.7,4.181914370723937,4.17730515469149,0.016042712007349635,0.011433495974903174
4.165871658716587,4.163952353056044,106618,25605,0.3,0.8,4.16439150842437,4.175714870232132,0.0014801502922168197,0.009843211515544681
4.165871658716587,4.178434310328682,89243,21358,0.3,0.9,4.179308411152908,4.182190413199232,0.013436752436320809,0.016318754482644415
4.165871658716587,4.153340169572068,166063,39983,0.4,0.4,4.153029553973297,4.1547073765674725,0.012842104743290506,0.01116428214911469
4.165871658716587,4.181881571974452,149933,35853,0.4,0.5,4.181674738030501,4.179188941077353,0.01580307931391367,0.013317282360765681
4.165871658716587,4.168625951766543,130849,31389,0.4,0.6,4.168721054035912,4.168841258091089,0.0028493953193251542,0.002969599374502252
4.165871658716587,4.164673614920461,113883,27345,0.4,0.7,4.1642740151320305,4.1643438085163345,0.0015976435845566073,0.0015278502002527006
4.165871658716587,4.159021274759418,96377,23173,0.4,0.8,4.15919718510428,4.153886142161113,0.006674473612306997,0.011985516555474085
4.165871658716587,4.172174840085288,78270,18760,0.4,0.9,4.1744626565363765,4.1743202992530595,0.008590997819789337,0.008448640536472318
4.165871658716587,4.165616805810904,138211,33179,0.5,0.5,4.1658513213300505,4.168990003204838,2.033738653661743e-05,0.0031183444882509903
4.165871658716587,4.15119170984456,120177,28950,0.5,0.6,4.151524733706856,4.151986788666471,0.014346925009730782,0.013884870050116405
4.165871658716587,4.164669329782512,103213,24783,0.5,0.7,4.165184000650699,4.166168838844643,0.0006876580658881082,0.0002971801280562403
4.165871658716587,4.16257372135744,86107,20686,0.5,0.8,4.161437060782809,4.161070893828033,0.004434597933777873,0.0048007648885537435
4.165871658716587,4.163010359536868,68315,16410,0.5,0.9,4.164894098006981,4.175416999398273,0.0009775607096065286,0.009545340681685666
4.165871658716587,4.176149940262843,111854,26784,0.6,0.6,4.176638625576503,4.181407875653528,0.01076696685991596,0.015536216936940406
4.165871658716587,4.160450418372797,93477,22468,0.6,0.7,4.160898556960991,4.157955521900842,0.00497310175559651,0.007916136815745212
4.165871658716587,4.139884710403513,75408,18215,0.6,0.8,4.1414357456490505,4.1467450634697585,0.024435913067536674,0.019126595246828693
4.165871658716587,4.184318525451796,58116,13889,0.6,0.9,4.183022306057758,4.174871342709153,0.017150647341170888,0.008999683992565899
4.165871658716587,4.156760772659733,83925,20190,0.7,0.7,4.156078441476347,4.152303255203476,0.009793217240240182,0.013568403513111171
4.165871658716587,4.179060604165364,66819,15989,0.7,0.8,4.181173492080158,4.175666910044913,0.015301833363571049,0.009795251328325705
4.165871658716587,4.203880960668291,48311,11492,0.7,0.9,4.202011875363564,4.192690037181047,0.03614021664697642,0.026818378464460224
4.165871658716587,4.178814382896015,55900,13377,0.8,0.8,4.180007563284056,4.185651033439347,0.014135904567468494,0.019779374722760146
4.165871658716587,4.136472902097903,37857,9152,0.8,0.9,4.13544759786433,4.117460962130468,0.030424060852257462,0.04841069658611907
4.165871658716587,4.187701272810918,27308,6521,0.9,0.9,4.186262841269428,4.174702377806083,0.020391182552840448,0.008830719089496064
4.165871658716587,4.167928114163777,250009,59984,0.1,0.1,4.167902018510664,4.1688571867731925,0.0020303597940767304,0.0029855280566053466
4.165871658716587,4.168152866242038,232312,55735,0.1,0.2,4.168835227456108,4.164151552313898,0.002963568739520639,0.0017201064026890478
4.165871658716587,4.16277123674224,213904,51385,0.1,0.3,4.162647279420344,4.164195513576101,0.003224379296242752,0.001676145140486085
4.165871658716587,4.172053452680022,197626,47369,0.1,0.4,4.17213735348739,4.175323056395403,0.006265694770802632,0.009451397678815532
4.165871658716587,4.162568337792253,178928,42985,0.1,0.5,4.162776238228059,4.16200515666849,0.003095420488528511,0.003866502048096798
4.165871658716587,4.1636082474226805,161548,38800,0.1,0.6,4.164249602441305,4.161774227231261,0.0016220562752824463,0.004097431485326375
4.165871658716587,4.15967867772416,143954,34607,0.1,0.7,4.160019916571005,4.157383903181573,0.0058517421455821506,0.008487755535013797
4.165871658716587,4.165250483908008,126961,30481,0.1,0.8,4.164889040167391,4.170503739875686,0.0009826185491963457,0.004632081159098966
4.165871658716587,4.174443346758872,109863,26318,0.1,0.9,4.174366487430845,4.1766944137170166,0.008494828714257885,0.010822755000429396
4.165871658716587,4.169758185641334,222098,53264,0.2,0.2,4.169570390817767,4.169988496959154,0.003698732101179658,0.0041168382425667005
4.165871658716587,4.1791450406636965,204519,48938,0.2,0.3,4.178116294390683,4.17337245645385,0.012244635674095505,0.007500797737263198
4.165871658716587,4.172732331663885,187460,44925,0.2,0.4,4.172560534401348,4.17310549191656,0.006688875684760731,0.007233833199973283
4.165871658716587,4.172047244094488,169552,40640,0.2,0.5,4.173914135542496,4.170440311564202,0.008042476825909084,0.004568652847614985
4.165871658716587,4.166987249945043,151645,36392,0.2,0.6,4.16682874440808,4.165382408263021,0.0009570856914926651,0.0004892504535662923
4.165871658716587,4.179037939956978,134051,32077,0.2,0.7,4.178841873123838,4.182422569819987,0.012970214407251213,0.016550911103399457
4.165871658716587,4.168471075856648,116663,27987,0.2,0.8,4.1669722583079,4.16969043690673,0.001100599591312701,0.0038187781901424245
4.165871658716587,4.183659660844928,98931,23647,0.2,0.9,4.18298510577129,4.176410805065253,0.017113447054702746,0.01053914634866615
4.165871658716587,4.166584513833823,194417,46661,0.3,0.3,4.167077990449155,4.161440364065124,0.001206331732567456,0.004431294651463524
4.165871658716587,4.153593690970911,175913,42352,0.3,0.4,4.153803722945569,4.1518163746473435,0.012067935771018057,0.014055284069243612
4.165871658716587,4.162615800978453,159961,38428,0.3,0.5,4.163450262065954,4.162181180287493,0.002421396650633234,0.0036904784290943127
4.165871658716587,4.1578993873704055,141169,33952,0.3,0.6,4.1566709785554625,4.152969561153357,0.00920068016112463,0.012902097563229908
4.165871658716587,4.156078140288134,123182,29639,0.3,0.7,4.155847712212389,4.155185509398497,0.010023946504198022,0.010686149318090088
4.165871658716587,4.181991888940883,107243,25644,0.3,0.8,4.181283522939294,4.18193413010383,0.015411864222707017,0.016062471387242816
4.165871658716587,4.144208037825059,87650,21150,0.3,0.9,4.142289428415827,4.1395029250765765,0.02358223030076001,0.02636873364001069
4.165871658716587,4.1616279939187,166977,40123,0.4,0.4,4.160706231834477,4.158523725836098,0.005165426882109969,0.007347932880489516
4.165871658716587,4.1633325882878855,149014,35792,0.4,0.5,4.163682569617238,4.157644602784075,0.0021890890993487844,0.008227055932511718
4.165871658716587,4.169122540165415,131565,31557,0.4,0.6,4.169488693750801,4.170771551007295,0.0036170350342139557,0.0048998922907079745
4.165871658716587,4.172682314732802,113063,27096,0.4,0.7,4.173678163932152,4.1716577173136,0.007806505215564918,0.0057860585970130884
4.165871658716587,4.180751580223396,96567,23098,0.4,0.8,4.18243749235744,4.191538342373524,0.016565833640853178,0.025666683656936584
4.165871658716587,4.166070952253935,78093,18745,0.4,0.9,4.1653498538613025,4.146087033509726,0.0005218048552846355,0.019784625206860973
4.165871658716587,4.155151224483679,138620,33361,0.5,0.5,4.153972513863628,4.150830675144537,0.011899144852959509,0.015040983572050415
4.165871658716587,4.18703499586663,121558,29032,0.5,0.6,4.186844820867955,4.193127109859126,0.020973162151367575,0.02725545114253869
4.165871658716587,4.178704453441296,103214,24700,0.5,0.7,4.178337983174852,4.174175080640677,0.012466324458264566,0.00830342192409006
4.165871658716587,4.1884037015615965,86901,20748,0.5,0.8,4.187974203092684,4.186467258680088,0.02210254437609649,0.020595599963501243
4.165871658716587,4.178223807508615,69112,16541,0.5,0.9,4.178263294098881,4.177801392701672,0.012391635382293487,0.011929733985084567
4.165871658716587,4.161150379595347,111265,26739,0.6,0.6,4.160892178316539,4.157359571388252,0.004979480400048253,0.008512087328335305
4.165871658716587,4.1653204331617255,93853,22532,0.6,0.7,4.168961026615253,4.177692008146623,0.0030893678986654294,0.011820349430036181
4.165871658716587,4.168927048014875,76233,18286,0.6,0.8,4.168935787347166,4.172879998512737,0.0030641286305792548,0.007008339796150231
4.165871658716587,4.127864897466828,58174,14093,0.6,0.9,4.126722274604935,4.13461617561202,0.03914938411165192,0.03125548310456683
4.165871658716587,4.184776640878463,83842,20035,0.7,0.7,4.18577230528988,4.180252295391101,0.01990064657329249,0.014380636674514058
4.165871658716587,4.165451201724904,65685,15769,0.7,0.8,4.167172138932399,4.171109977258438,0.001300480215811639,0.0052383185418509726
4.165871658716587,4.163018933472294,47933,11514,0.7,0.9,4.158163170274932,4.184746891555422,0.00770848844165517,0.018875232838834854
4.165871658716587,4.184341906202723,55317,13220,0.8,0.8,4.185659435902527,4.180744951712958,0.019787777185939603,0.014873292996370857
4.165871658716587,4.200087565674256,38372,9136,0.8,0.9,4.2014615108649345,4.210342841973678,0.03558985214834731,0.044471183257090985
4.165871658716587,4.14519940915805,28063,6770,0.9,0.9,4.14070966713875,4.140010939393593,0.025161991577837384,0.02586071932299383
4.165871658716587,4.165922569467582,250072,60028,0.1,0.1,4.166080034206779,4.164848443246471,0.0002083754901915924,0.001023215470116412
4.165871658716587,4.1615696256991255,232149,55784,0.1,0.2,4.161041445786817,4.159603979558812,0.004830212929769928,0.006267679157775596
4.165871658716587,4.1714445775219255,215939,51766,0.1,0.3,4.171089931692614,4.170494206013023,0.005218272976026839,0.004622547296436075
4.165871658716587,4.171257002206756,196583,47128,0.1,0.4,4.171390947180907,4.177436751496323,0.005519288464319594,0.011565092779735942
4.165871658716587,4.160959777442912,179483,43135,0.1,0.5,4.160132513915324,4.16073118073307,0.005739144801263585,0.005140477983517577
