average,total_sum,total_element,m,M,delta_prima,epsilon_prima,average_laplacian,average_gaussian
42.83823646496816,2152193,50240,0.1,0.3,4.4444444444444454e-08,2.789728043577631,42.70908244479461,42.61915110163682
42.82737962674268,1923035,44902,0.1,0.4,4.4444444444444454e-08,3.7085130668623147,42.8660549672895,43.55096526109988
42.875824476690646,1722622,40177,0.1,0.5,4.4444444444444454e-08,4.620114506958277,43.15077743742312,43.44711584070822
42.88129527299797,1497715,34927,0.1,0.6,4.4444444444444454e-08,5.523137163611585,42.88884095202497,42.947883681853604
42.84472444102804,1281957,29921,0.1,0.7,4.4444444444444454e-08,6.415735221843628,42.88200288107137,43.47628058725104
42.94802511324804,1080830,25166,0.1,0.8,4.4444444444444454e-08,7.2953945291203475,42.941785975614444,42.66889799593998
42.96755,859351,20000,0.1,0.9,4.4444444444444454e-08,8.195987029498756,42.97312897579051,42.97611496653657
42.84663060626549,2281326,53244,0.2,0.2,3.9506172839506184e-08,0.8648397251631903,43.154285601220984,41.19553040711765
42.81939018087855,2071388,48375,0.2,0.3,3.9506172839506184e-08,1.289728043577631,42.82472664756535,42.781029509088775
42.77081031307551,1857964,43440,0.2,0.4,3.9506172839506184e-08,1.7085130668623152,42.77370849949127,41.66894267122826
42.84971325320135,1636302,38187,0.2,0.5,3.9506172839506184e-08,2.1201145069582776,42.93088889475536,42.861556946923265
42.85218906818113,1426078,33279,0.2,0.6,3.9506172839506184e-08,2.523137163611585,42.69215536750796,42.92781779585632
42.76823823084766,1216457,28443,0.2,0.7,3.9506172839506184e-08,2.915735221843628,42.52083239384063,43.14550009978183
42.78055151151837,999097,23354,0.2,0.8,3.9506172839506184e-08,3.335993124944123,42.6926654513869,43.06873432396877
43.08756358913303,796172,18478,0.2,0.9,3.9506172839506184e-08,4.536418382828267,43.12311085088363,42.597497417457106
42.81844324741936,1995211,46597,0.3,0.3,3.45679012345679e-08,0.7897280435776314,43.17533253450775,45.169435556443865
42.87715223065686,1790507,41759,0.3,0.4,3.45679012345679e-08,1.0418464001956487,42.94215461820278,42.17921747619603
42.897682816731866,1568039,36553,0.3,0.5,3.45679012345679e-08,1.2867811736249442,43.424142604399094,41.004564568772246
42.93732095073194,1363904,31765,0.3,0.6,3.45679012345679e-08,1.5238551221072782,42.922670460771954,43.66293504230587
42.87196542653138,1140823,26610,0.3,0.7,3.45679012345679e-08,1.7804540248006577,43.079674318676076,41.90722513268512
42.75607853931553,931997,21798,0.3,0.8,3.45679012345679e-08,2.180266386740503,42.7908358549488,42.632199534438975
43.016479536399856,712611,16566,0.3,0.9,3.45679012345679e-08,3.55575364861844,43.13200454173963,41.19939028105177
42.86271999196606,1707265,39831,0.4,0.4,2.9629629629629632e-08,0.7085130668623151,42.76150975355766,44.688846906883214
42.79483586869495,1496621,34972,0.4,0.5,2.9629629629629632e-08,0.8719887568651667,42.68408445202707,42.18147427302512
42.90352634742536,1284789,29946,0.4,0.6,2.9629629629629632e-08,1.040004453643959,42.97999965496592,43.17964234898852
42.77405224593819,1074142,25112,0.4,0.7,2.9629629629629632e-08,1.2474029062976228,43.041174044436126,41.28121061581226
42.70281407035176,849786,19900,0.4,0.8,2.9629629629629632e-08,1.6219243544110258,43.20459116205515,41.333050479097935
42.84078137543485,640384,14948,0.4,0.9,2.9629629629629632e-08,2.9708773973745735,43.196352397388324,42.058323298758175
42.80145626704222,1428413,33373,0.5,0.5,2.4691358024691362e-08,0.6201145069582775,43.4831881546356,42.80200366030687
42.94696704680613,1227682,28586,0.5,0.6,2.4691358024691362e-08,0.744131224208421,42.89917323680752,41.38946840014492
42.72879824448174,993060,23241,0.5,0.7,2.4691358024691362e-08,0.9109181462991323,42.98519864854501,41.167259371796966
42.7308858387079,775181,18141,0.5,0.8,2.4691358024691362e-08,1.2404784212959301,43.9715588372101,42.756154442548244
42.80968392737054,572922,13383,0.5,0.9,2.4691358024691362e-08,2.41573522184363,42.75173356657268,44.004413183365585
42.68335405130523,1133115,26547,0.6,0.6,1.9753086419753092e-08,0.5231371636115855,42.979066007064105,41.389475047299456
42.81472233781847,925954,21627,0.6,0.7,1.9753086419753092e-08,0.6491258279171364,43.56958845405494,40.601829641111216
42.87523923444976,716874,16720,0.6,0.8,1.9753086419753092e-08,0.9168332207542773,42.57019404442553,45.329447971750156
42.86441973002802,504900,11779,0.6,0.9,1.9753086419753092e-08,1.8573740195087889,42.66335032500156,40.78445489817334
42.88011608125688,857002,19986,0.7,0.7,1.4814814814814819e-08,0.41573522184362866,43.32712105037346,46.12540763563305
43.19229225210759,645552,14946,0.7,0.8,1.4814814814814819e-08,0.6073740195087887,45.85171211580076,43.352710693529794
42.88717233130669,430287,10033,0.7,0.9,1.4814814814814819e-08,1.2953945291203475,41.79015076392899,45.64645360437882
43.18785151856018,575910,13335,0.8,0.8,9.876543209876543e-09,0.29539452912034764,41.47838282782521,27.05748365328134
42.54763324192202,356847,8387,0.8,0.9,9.876543209876543e-09,0.7293182678690191,43.78479922859728,31.791099124154968
42.85935619735259,284929,6648,0.9,0.9,4.938271604938271e-09,0.1585650787404291,49.780708629846124,19.022581093519314
42.84307287152477,2570413,59996,0.1,0.1,4.4444444444444454e-08,0.9347016640011662,43.00203956993002,42.36679520371183
42.84364874212692,2353573,54934,0.1,0.2,4.4444444444444454e-08,1.8648397251631903,42.78936266655571,43.04987518050403
42.84014944159191,2144278,50053,0.1,0.3,4.4444444444444454e-08,2.789728043577631,42.826814432530746,42.65425465512647
42.82292014700969,1922535,44895,0.1,0.4,4.4444444444444454e-08,3.7085130668623147,42.78455059861176,42.37402347850824
42.96043669871795,1715668,39936,0.1,0.5,4.4444444444444454e-08,4.620114506958277,42.98717809011193,43.064745513270914
42.7234612971308,1497970,35062,0.1,0.6,4.4444444444444454e-08,5.523137163611585,42.75882902124836,43.14107214640271
42.85543845694969,1293120,30174,0.1,0.7,4.4444444444444454e-08,6.415735221843628,42.992512001029866,43.215260244233384
42.84251158003088,1082159,25259,0.1,0.8,4.4444444444444454e-08,7.2953945291203475,42.788700386251676,43.13383070573953
42.92937319956293,864340,20134,0.1,0.9,4.4444444444444454e-08,8.195987029498756,42.97271648894437,43.04948409803535
42.78342622304791,2279886,53289,0.2,0.2,3.9506172839506184e-08,0.8648397251631903,42.620343932255686,45.35523161014565
42.826222792352894,2069877,48332,0.2,0.3,3.9506172839506184e-08,1.289728043577631,42.76023316237653,44.36711525765914
42.83253412871401,1866856,43585,0.2,0.4,3.9506172839506184e-08,1.7085130668623152,42.58569065495113,41.35376661879901
42.84143779662335,1651923,38559,0.2,0.5,3.9506172839506184e-08,2.1201145069582776,42.94430652301365,43.235209407810636
42.86182986131956,1427899,33314,0.2,0.6,3.9506172839506184e-08,2.523137163611585,42.9107998904685,42.674964554547856
42.94203408930835,1219382,28396,0.2,0.7,3.9506172839506184e-08,2.915735221843628,42.95865254546897,42.632002213003894
42.80792501065189,1004702,23470,0.2,0.8,3.9506172839506184e-08,3.335993124944123,42.7840351292903,43.16915027700282
42.90061909416748,789972,18414,0.2,0.9,3.9506172839506184e-08,4.536418382828267,43.058245695534744,42.92488728242764
42.80666923670008,1998729,46692,0.3,0.3,3.45679012345679e-08,0.7897280435776314,41.85215620535495,42.43954975691293
42.75377149995195,1779754,41628,0.3,0.4,3.45679012345679e-08,1.0418464001956487,42.68687381573075,42.163852573327866
42.80656455142232,1565008,36560,0.3,0.5,3.45679012345679e-08,1.2867811736249442,42.65794192180302,42.35935427495316
42.77832512315271,1346020,31465,0.3,0.6,3.45679012345679e-08,1.5238551221072782,42.831868743129554,42.38537361272399
42.87654689130759,1150292,26828,0.3,0.7,3.45679012345679e-08,1.7804540248006577,42.8722071119626,45.06716935531925
42.66943771981912,934162,21893,0.3,0.8,3.45679012345679e-08,2.180266386740503,42.28019305703075,43.27335458251024
42.779236276849645,716980,16760,0.3,0.9,3.45679012345679e-08,3.55575364861844,42.919573707338365,42.763953176566005
42.81220786362387,1712788,40007,0.4,0.4,2.9629629629629632e-08,0.7085130668623151,42.79173837028603,42.478551440958796
42.79468242245199,1506544,35204,0.4,0.5,2.9629629629629632e-08,0.8719887568651667,43.073798746263826,45.63400288561487
42.89377399432482,1284883,29955,0.4,0.6,2.9629629629629632e-08,1.040004453643959,42.65581730562767,44.35510192214639
42.80812414788676,1067549,24938,0.4,0.7,2.9629629629629632e-08,1.2474029062976228,42.99183635412537,41.96859833438664
42.8164412174259,860953,20108,0.4,0.8,2.9629629629629632e-08,1.6219243544110258,41.958535549184184,44.479169486298886
42.68454301075269,635146,14880,0.4,0.9,2.9629629629629632e-08,2.9708773973745735,42.4285806519627,41.831552665841855
42.89801284924548,1435582,33465,0.5,0.5,2.4691358024691362e-08,0.6201145069582775,42.89644890950725,42.114511089417896
42.8731308826141,1207093,28155,0.5,0.6,2.4691358024691362e-08,0.744131224208421,42.80555722067989,47.14971940715015
42.74810050077707,990217,23164,0.5,0.7,2.4691358024691362e-08,0.9109181462991323,42.8695066083959,42.287769261830064
42.8264905001092,784410,18316,0.5,0.8,2.4691358024691362e-08,1.2404784212959301,41.9367441245615,39.38519826592713
42.81279461279461,572193,13365,0.5,0.9,2.4691358024691362e-08,2.41573522184363,43.212053799001346,44.318146245360786
42.873810602628005,1135470,26484,0.6,0.6,1.9753086419753092e-08,0.5231371636115855,42.683667741723745,46.68773079464148
42.8238789341751,922512,21542,0.6,0.7,1.9753086419753092e-08,0.6491258279171364,42.511632282056105,41.74942968918993
42.54972490090516,719218,16903,0.6,0.8,1.9753086419753092e-08,0.9168332207542773,41.46069010812053,41.30399018441549
42.99185946872322,501715,11670,0.6,0.9,1.9753086419753092e-08,1.8573740195087889,42.204688474738354,43.13891801923051
42.96844428836603,856490,19933,0.7,0.7,1.4814814814814819e-08,0.41573522184362866,43.95524271061016,47.40631490036893
42.827798767150526,646143,15087,0.7,0.8,1.4814814814814819e-08,0.6073740195087887,42.72247663998573,42.82758989380954
43.03492127573678,426390,9908,0.7,0.9,1.4814814814814819e-08,1.2953945291203475,42.715316079079244,38.234948585309255
42.57626485314999,569713,13381,0.8,0.8,9.876543209876543e-09,0.29539452912034764,40.96917525532068,28.234581201450506
42.77357116854751,352497,8241,0.8,0.9,9.876543209876543e-09,0.7293182678690191,42.29976469468062,44.459717541951896
42.81422222222222,288996,6750,0.9,0.9,4.938271604938271e-09,0.1585650787404291,32.15806324594754,32.68363591880055
42.79913808943157,2562256,59867,0.1,0.1,4.4444444444444454e-08,0.9347016640011662,42.80162911897543,43.80384374858231
42.840036380172805,2355131,54975,0.1,0.2,4.4444444444444454e-08,1.8648397251631903,42.957294707852604,42.95348232818057
42.79240309148643,2142744,50073,0.1,0.3,4.4444444444444454e-08,2.789728043577631,42.67133441701473,42.87513439270462
42.90599082406917,1945186,45336,0.1,0.4,4.4444444444444454e-08,3.7085130668623147,42.8559488187937,42.95335254882785
42.84047744163351,1712034,39963,0.1,0.5,4.4444444444444454e-08,4.620114506958277,42.81439324109123,42.87229789971931
42.86305042208533,1502950,35064,0.1,0.6,4.4444444444444454e-08,5.523137163611585,42.891569245733265,43.145763647800976
42.841546149518486,1294543,30217,0.1,0.7,4.4444444444444454e-08,6.415735221843628,42.83351489874638,42.60520258668036
42.915113789548805,1082405,25222,0.1,0.8,4.4444444444444454e-08,7.2953945291203475,42.855553624270556,43.03417037216631
42.768332834480695,857334,20046,0.1,0.9,4.4444444444444454e-08,8.195987029498756,42.76326138068894,42.81724775279879
42.84935663314042,2287770,53391,0.2,0.2,3.9506172839506184e-08,0.8648397251631903,43.11226189681002,43.30196588650349
42.8350553887566,2068719,48295,0.2,0.3,3.9506172839506184e-08,1.289728043577631,42.965263633776864,43.96561486484716
42.80501136859512,1863773,43541,0.2,0.4,3.9506172839506184e-08,1.7085130668623152,43.199719989833206,43.5943276986091
42.84542224080268,1639780,38272,0.2,0.5,3.9506172839506184e-08,2.1201145069582776,42.900999619300336,42.57414899166817
42.87453341360626,1424292,33220,0.2,0.6,3.9506172839506184e-08,2.523137163611585,42.74788732009837,43.05967552297536
42.91322544642857,1230408,28672,0.2,0.7,3.9506172839506184e-08,2.915735221843628,42.84542578638894,43.02514310430878
42.898505283051286,998763,23282,0.2,0.8,3.9506172839506184e-08,3.335993124944123,42.883153996838296,43.79935867532022
42.78757723221609,782542,18289,0.2,0.9,3.9506172839506184e-08,4.536418382828267,42.71631657562151,41.73571749852204
42.84708416876413,2008757,46882,0.3,0.3,3.45679012345679e-08,0.7897280435776314,43.16133893596987,41.873165804760845
42.835427226212495,1783196,41629,0.3,0.4,3.45679012345679e-08,1.0418464001956487,42.65089081251258,42.89996907066122
42.89665562734133,1580227,36838,0.3,0.5,3.45679012345679e-08,1.2867811736249442,42.78390132520512,44.412947273899434
42.85990595611285,1367231,31900,0.3,0.6,3.45679012345679e-08,1.5238551221072782,42.8868949440499,44.22368485645058
42.90541605675037,1143129,26643,0.3,0.7,3.45679012345679e-08,1.7804540248006577,42.979850537516064,45.49054803038322
42.894751217735696,942269,21967,0.3,0.8,3.45679012345679e-08,2.180266386740503,42.91621868362499,43.115081980251134
42.79998797643381,711935,16634,0.3,0.9,3.45679012345679e-08,3.55575364861844,42.82805155458086,43.0199269647573
42.89881161309733,1711062,39886,0.4,0.4,2.9629629629629632e-08,0.7085130668623151,42.69333902677945,40.18222930422085
42.88262082313429,1506638,35134,0.4,0.5,2.9629629629629632e-08,0.8719887568651667,42.834561856951765,43.83875357013492
42.94562545671959,1292921,30106,0.4,0.6,2.9629629629629632e-08,1.040004453643959,43.304721073586904,42.976718053397235
42.63194278903457,1073046,25170,0.4,0.7,2.9629629629629632e-08,1.2474029062976228,42.95673603305423,40.696366342661946
43.06809874317761,860113,19971,0.4,0.8,2.9629629629629632e-08,1.6219243544110258,42.60597489794476,42.06961459189393
42.78814864412454,639041,14935,0.4,0.9,2.9629629629629632e-08,2.9708773973745735,42.912312569132936,41.08546326536649
42.93509615384615,1428880,33280,0.5,0.5,2.4691358024691362e-08,0.6201145069582775,42.82783227176864,43.5307101995986
42.92136207741304,1226435,28574,0.5,0.6,2.4691358024691362e-08,0.744131224208421,42.56366936628855,39.55828303089131
42.73030862342791,995488,23297,0.5,0.7,2.4691358024691362e-08,0.9109181462991323,42.87394996578356,41.421444566445224
42.82876786487657,791133,18472,0.5,0.8,2.4691358024691362e-08,1.2404784212959301,42.92925211089454,45.65398079275898
42.758418311202405,582840,13631,0.5,0.9,2.4691358024691362e-08,2.41573522184363,43.36753589915386,44.15516574745204
42.90768479933927,1142932,26637,0.6,0.6,1.9753086419753092e-08,0.5231371636115855,42.37327569565778,37.80840341673312
42.8559329877823,926031,21608,0.6,0.7,1.9753086419753092e-08,0.6491258279171364,40.863637299754025,41.97006497405179
42.966318585139135,711823,16567,0.6,0.8,1.9753086419753092e-08,0.9168332207542773,42.390963680557256,35.690672910160245
42.68075478142077,499877,11712,0.6,0.9,1.9753086419753092e-08,1.8573740195087889,43.55284284033717,37.34647317024085
42.91619580979049,858281,19999,0.7,0.7,1.4814814814814819e-08,0.41573522184362866,42.38122480286596,40.73046473897562
42.81897694142592,646224,15092,0.7,0.8,1.4814814814814819e-08,0.6073740195087887,42.74667387364817,48.35133883642838
42.83360016009605,428079,9994,0.7,0.9,1.4814814814814819e-08,1.2953945291203475,42.9178554615788,44.93117751535922
42.67214830318433,570868,13378,0.8,0.8,9.876543209876543e-09,0.29539452912034764,43.807674224258115,53.552725557828175
42.5738075413346,357918,8407,0.8,0.9,9.876543209876543e-09,0.7293182678690191,44.641907292678496,36.91651048695739
43.03163390663391,280222,6512,0.9,0.9,4.938271604938271e-09,0.1585650787404291,50.79405101835787,25.188603750927637
42.86545521292217,2568841,59928,0.1,0.1,4.4444444444444454e-08,0.9347016640011662,42.89322356322562,43.186977700747306
42.86208210824349,2361615,55098,0.1,0.2,4.4444444444444454e-08,1.8648397251631903,42.865196445958304,42.52081694889473
42.808633122186365,2149079,50202,0.1,0.3,4.4444444444444454e-08,2.789728043577631,42.96780348780489,43.09176082991179
42.80988517445076,1934964,45199,0.1,0.4,4.4444444444444454e-08,3.7085130668623147,42.897332664679666,43.00781875654265
42.75800165941719,1700614,39773,0.1,0.5,4.4444444444444454e-08,4.620114506958277,42.77433569250215,42.499711673914675
42.840991414962495,1502048,35061,0.1,0.6,4.4444444444444454e-08,5.523137163611585,42.859288129022524,42.54435046453943
42.95015659358966,1289106,30014,0.1,0.7,4.4444444444444454e-08,6.415735221843628,42.95579206823948,42.62222704325287
42.713737285787786,1079248,25267,0.1,0.8,4.4444444444444454e-08,7.2953945291203475,42.759307691903125,42.89799133119922
42.68577005856149,852819,19979,0.1,0.9,4.4444444444444454e-08,8.195987029498756,42.642015223422774,42.143035850973014
42.83236432297022,2291146,53491,0.2,0.2,3.9506172839506184e-08,0.8648397251631903,42.896719042768744,43.744460464219685
42.84399411533122,2067694,48261,0.2,0.3,3.9506172839506184e-08,1.289728043577631,42.855109557199675,42.12457525435793
42.79966734429865,1852712,43288,0.2,0.4,3.9506172839506184e-08,1.7085130668623152,42.846728610639225,42.06222708551009
42.80536109303839,1644796,38425,0.2,0.5,3.9506172839506184e-08,2.1201145069582776,42.7794594977302,43.52333443686793
42.74229539834751,1417420,33162,0.2,0.6,3.9506172839506184e-08,2.523137163611585,42.72194418848153,42.80016339257027
42.82238811225747,1216113,28399,0.2,0.7,3.9506172839506184e-08,2.915735221843628,42.71305340944367,43.41941397561647
42.91928947141502,995470,23194,0.2,0.8,3.9506172839506184e-08,3.335993124944123,43.04699686148386,42.99327491553013
42.85711197578902,793028,18504,0.2,0.9,3.9506172839506184e-08,4.536418382828267,42.961450163228115,43.00584398319733
42.73949164913486,1990891,46582,0.3,0.3,3.45679012345679e-08,0.7897280435776314,42.906177328994964,42.9379447246707
42.86340057636888,1784832,41640,0.3,0.4,3.45679012345679e-08,1.0418464001956487,42.87582419118539,43.76651379746678
42.854151919411926,1574033,36730,0.3,0.5,3.45679012345679e-08,1.2867811736249442,42.95837965138138,41.36040526256754
42.77314711950484,1347568,31505,0.3,0.6,3.45679012345679e-08,1.5238551221072782,42.91150203251271,42.53312761673267
42.86858757062147,1138161,26550,0.3,0.7,3.45679012345679e-08,1.7804540248006577,42.56650297640908,43.598604325907765
42.93738794649014,934017,21753,0.3,0.8,3.45679012345679e-08,2.180266386740503,42.970001283836154,44.85541142488651
42.776008555641376,719963,16831,0.3,0.9,3.45679012345679e-08,3.55575364861844,42.764555000442215,43.29897912238948
42.886731714620815,1718600,40073,0.4,0.4,2.9629629629629632e-08,0.7085130668623151,42.75525084349078,45.64084154468452
42.80539152759949,1500543,35055,0.4,0.5,2.9629629629629632e-08,0.8719887568651667,43.370815862886744,40.05662673813957
42.87357248421336,1276432,29772,0.4,0.6,2.9629629629629632e-08,1.040004453643959,42.62290662133611,41.30510497105566
42.64088885323493,1063080,24931,0.4,0.7,2.9629629629629632e-08,1.2474029062976228,42.63437372453846,42.62005404432263
42.86907898006859,862483,20119,0.4,0.8,2.9629629629629632e-08,1.6219243544110258,43.221477459291044,44.19624559640101
42.53903659884288,654378,15383,0.4,0.9,2.9629629629629632e-08,2.9708773973745735,42.61364987247514,42.61137041736243
42.907607715882456,1428051,33282,0.5,0.5,2.4691358024691362e-08,0.6201145069582775,42.69873884012395,46.547353191050746
42.95903825903826,1223903,28490,0.5,0.6,2.4691358024691362e-08,0.744131224208421,42.964177652401226,41.09135683604732
42.91288106483469,999441,23290,0.5,0.7,2.4691358024691362e-08,0.9109181462991323,43.321607306813014,47.600061836339734
42.75366026234148,785513,18373,0.5,0.8,2.4691358024691362e-08,1.2404784212959301,42.94238548750072,42.88932721197943
42.655583530805686,576021,13504,0.5,0.9,2.4691358024691362e-08,2.41573522184363,42.71771965645844,39.79120254682317
42.73754478597021,1133186,26515,0.6,0.6,1.9753086419753092e-08,0.5231371636115855,47.24025463808285,43.70650874439171
42.7795293791318,925364,21631,0.6,0.7,1.9753086419753092e-08,0.6491258279171364,42.80351563885018,50.695770008133046
42.84306635328151,710895,16593,0.6,0.8,1.9753086419753092e-08,0.9168332207542773,42.84812344181523,42.10508463675044
42.64598820815176,499086,11703,0.6,0.9,1.9753086419753092e-08,1.8573740195087889,43.4008407274536,42.54966739330482
42.83667564601416,858704,20046,0.7,0.7,1.4814814814814819e-08,0.41573522184362866,43.62048691589198,41.915313428950704
42.76308265177206,643114,15039,0.7,0.8,1.4814814814814819e-08,0.6073740195087887,43.730823055603864,47.156813182514945
42.91223696020744,430281,10027,0.7,0.9,1.4814814814814819e-08,1.2953945291203475,43.23264658317315,37.54508468643877
42.688873934499775,570921,13374,0.8,0.8,9.876543209876543e-09,0.29539452912034764,47.292224273991664,39.14060420036558
42.90848241450651,352579,8217,0.8,0.9,9.876543209876543e-09,0.7293182678690191,43.530932482168666,54.20823779000115
42.62944086343877,284381,6671,0.9,0.9,4.938271604938271e-09,0.1585650787404291,47.48424306664339,36.95150815993405
42.80430003663858,2570227,60046,0.1,0.1,4.4444444444444454e-08,0.9347016640011662,42.91829898088038,42.13169365186556
42.7717949652082,2348086,54898,0.1,0.2,4.4444444444444454e-08,1.8648397251631903,42.62869011184284,42.063630038757005
42.85738288594632,2142612,49994,0.1,0.3,4.4444444444444454e-08,2.789728043577631,42.74471534475017,42.96557323217177
42.87637551964075,1928708,44983,0.1,0.4,4.4444444444444454e-08,3.7085130668623147,42.88542026304878,42.77266029196088
42.798583929595374,1716694,40111,0.1,0.5,4.4444444444444454e-08,4.620114506958277,42.7817395351578,42.87966471491464
42.89960674797675,1505433,35092,0.1,0.6,4.4444444444444454e-08,5.523137163611585,42.87752237800608,42.84775673722844
42.86139240506329,1286699,30020,0.1,0.7,4.4444444444444454e-08,6.415735221843628,42.92664052402686,42.89657589773006
42.89877632898696,1069252,24925,0.1,0.8,4.4444444444444454e-08,7.2953945291203475,42.87646383273966,42.93668836535606
42.71691547306839,846991,19828,0.1,0.9,4.4444444444444454e-08,8.195987029498756,42.680037586278274,42.828259812065255
42.780984751746416,2278173,53252,0.2,0.2,3.9506172839506184e-08,0.8648397251631903,42.769082437863574,44.34444671029331
42.83206772065231,2064420,48198,0.2,0.3,3.9506172839506184e-08,1.289728043577631,42.70916441752752,43.09841240809845
42.82161962737502,1857088,43368,0.2,0.4,3.9506172839506184e-08,1.7085130668623152,42.84155411107227,42.855890326181004
42.81216726107407,1656574,38694,0.2,0.5,3.9506172839506184e-08,2.1201145069582776,42.84118735939667,41.880938867408524
42.74949809726426,1426679,33373,0.2,0.6,3.9506172839506184e-08,2.523137163611585,42.76184866273729,43.06769825409833
42.875856681225805,1207427,28161,0.2,0.7,3.9506172839506184e-08,2.915735221843628,43.185107762125575,42.51190050351227
42.86107302022626,1000206,23336,0.2,0.8,3.9506172839506184e-08,3.335993124944123,42.952254071723395,41.80803330117971
42.84536420224965,784670,18314,0.2,0.9,3.9506172839506184e-08,4.536418382828267,43.12304662381359,43.534742254977566
42.79028418230563,1995097,46625,0.3,0.3,3.45679012345679e-08,0.7897280435776314,42.60122022045317,40.38906852448215
42.83900091000527,1788871,41758,0.3,0.4,3.45679012345679e-08,1.0418464001956487,42.71433837410733,40.20547635692893
42.90403738520893,1579126,36806,0.3,0.5,3.45679012345679e-08,1.2867811736249442,43.319199803767674,43.1658242040983
42.82060083133896,1359811,31756,0.3,0.6,3.45679012345679e-08,1.5238551221072782,42.723816465463116,43.60634944509669
42.8899440711685,1142631,26641,0.3,0.7,3.45679012345679e-08,1.7804540248006577,42.892897313215116,41.06461780610483
42.89156346028494,921225,21478,0.3,0.8,3.45679012345679e-08,2.180266386740503,42.47645043052069,43.404289245432146
42.72763300108082,711586,16654,0.3,0.9,3.45679012345679e-08,3.55575364861844,42.58684848542833,43.61315105163959
42.852563299857245,1711060,39929,0.4,0.4,2.9629629629629632e-08,0.7085130668623151,42.593861221527206,42.784487429723534
42.825602064220185,1493757,34880,0.4,0.5,2.9629629629629632e-08,0.8719887568651667,42.633072162391315,43.977501456512506
42.77952755905512,1287621,30099,0.4,0.6,2.9629629629629632e-08,1.040004453643959,42.92275006501414,42.14665991478465
42.807814319559895,1066043,24903,0.4,0.7,2.9629629629629632e-08,1.2474029062976228,42.78531998019485,42.862782553120006
42.74624918460535,851890,19929,0.4,0.8,2.9629629629629632e-08,1.6219243544110258,42.610731965168114,40.99797146718223
42.9823955357736,647014,15053,0.4,0.9,2.9629629629629632e-08,2.9708773973745735,42.76794175212587,40.831229315469166
42.81275330991624,1426050,33309,0.5,0.5,2.4691358024691362e-08,0.6201145069582775,42.87134664403384,45.972436121588416
42.78785958240907,1215218,28401,0.5,0.6,2.4691358024691362e-08,0.744131224208421,41.441570507639064,41.35516043299923
42.8935366115525,998776,23285,0.5,0.7,2.4691358024691362e-08,0.9109181462991323,42.89239978841225,42.97851843200474
42.806621643880746,779637,18213,0.5,0.8,2.4691358024691362e-08,1.2404784212959301,43.757469965047875,42.98034494259007
42.5801618219958,568360,13348,0.5,0.9,2.4691358024691362e-08,2.41573522184363,42.376149103816154,42.38015513893328
42.9523010993106,1152625,26835,0.6,0.6,1.9753086419753092e-08,0.5231371636115855,42.9934077360749,45.634151096972865
42.85980536173338,933658,21784,0.6,0.7,1.9753086419753092e-08,0.6491258279171364,42.54490953392854,47.13654772804189
42.69637003039876,716317,16777,0.6,0.8,1.9753086419753092e-08,0.9168332207542773,42.45836682602767,35.1371223791459
42.73976256022024,496807,11624,0.6,0.9,1.9753086419753092e-08,1.8573740195087889,42.74874377641009,41.079569524375536
42.87412517496501,857654,20004,0.7,0.7,1.4814814814814819e-08,0.41573522184362866,42.26957566194852,36.876130838977126
42.80087073007368,639017,14930,0.7,0.8,1.4814814814814819e-08,0.6073740195087887,42.62379165174015,35.111548284565316
42.745360207543406,428394,10022,0.7,0.9,1.4814814814814819e-08,1.2953945291203475,42.79960147407446,46.03160545668908
42.776549985167605,576799,13484,0.8,0.8,9.876543209876543e-09,0.29539452912034764,42.34737239658089,73.12085741711444
43.06338535414166,358718,8330,0.8,0.9,9.876543209876543e-09,0.7293182678690191,43.11878649174573,38.57788124342339
42.59905588548805,279748,6567,0.9,0.9,4.938271604938271e-09,0.1585650787404291,44.477947873817484,25.201584200442596
42.7522250981047,2560217,59885,0.1,0.1,4.4444444444444454e-08,0.9347016640011662,42.73296282478047,42.416950843342676
42.78464276633613,2355808,55062,0.1,0.2,4.4444444444444454e-08,1.8648397251631903,42.789722586860925,42.044626051670875
42.875699776071656,2144471,50016,0.1,0.3,4.4444444444444454e-08,2.789728043577631,42.85955865432847,42.89853136678883
42.82222963209959,1926358,44985,0.1,0.4,4.4444444444444454e-08,3.7085130668623147,42.826559255966096,43.2744584201537
42.85371594551282,1711406,39936,0.1,0.5,4.4444444444444454e-08,4.620114506958277,42.80033365001453,42.657099916002814
42.82088316729941,1500144,35033,0.1,0.6,4.4444444444444454e-08,5.523137163611585,42.84720047057703,42.63457584294803
42.824391858348505,1293939,30215,0.1,0.7,4.4444444444444454e-08,6.415735221843628,42.82994277571839,42.866252555218104
42.774972296976415,1080838,25268,0.1,0.8,4.4444444444444454e-08,7.2953945291203475,42.77639417866511,42.62150118940616
42.83217517372394,856772,20003,0.1,0.9,4.4444444444444454e-08,8.195987029498756,42.884666935061865,42.96381438510136
42.80253538507563,2289208,53483,0.2,0.2,3.9506172839506184e-08,0.8648397251631903,42.90313518403529,42.6478653790623
42.79974701393497,2063975,48224,0.2,0.3,3.9506172839506184e-08,1.289728043577631,42.63171551154169,42.65873025645406
42.7935141373341,1854029,43325,0.2,0.4,3.9506172839506184e-08,1.7085130668623152,42.68840933642489,42.29239114478681
42.826119811345336,1643538,38377,0.2,0.5,3.9506172839506184e-08,2.1201145069582776,42.844029303575795,44.20759331278269
