m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.04,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0044064911624935,0.0233378471935824
0.04,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.004183043531911,0.0245365732495649
0.04,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.0044424176336719,0.0237532813343739
0.04,0.06,0.75,2.2500450006750092e-10,42.82262322623226,0.0044063305337925,0.0221872801070284
0.04,0.05,0.75,2.2500450006750092e-10,42.82262322623226,0.0042756986500141,0.0226920999363934
0.04,0.04,0.75,2.2500450006750092e-10,42.82262322623226,0.0046774449807452,0.0224601904570787
0.05,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0044100140521665,0.0219373527497786
0.05,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0044397025059275,0.0235598626172341
0.05,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.00459631586354,0.0245589836954614
0.05,0.06,0.75,2.2500450006750092e-10,42.82262322623226,0.0042766733535471,0.0220573081626308
0.05,0.05,0.75,2.2500450006750092e-10,42.82262322623226,0.0046845729657104,0.0230222891924508
0.06,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0044342730660175,0.0237760762018386
0.06,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0043521281545214,0.0228880610520181
0.06,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.0045407543730796,0.0231341250701996
0.06,0.06,0.75,2.2500450006750092e-10,42.82262322623226,0.0044085758465515,0.0223922974940467
0.07,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0044837076007904,0.023428861717169
0.07,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0045670735326306,0.0239634941303998
0.07,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.0048272131575478,0.0230667871892888
0.08,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0043602486768277,0.0230133362583515
0.08,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0047233462131197,0.0245921457114565
0.09,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0048221703842564,0.0218922340567857
