m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.02,0.06,0.5,2.2500450006750092e-10,4.165871658716587,0.0006009812190517,0.0032094150217466
0.02,0.05,0.5,2.2500450006750092e-10,4.165871658716587,0.0006277515541465,0.0030783848653124
0.02,0.04,0.5,2.2500450006750092e-10,4.165871658716587,0.0006231231701372,0.0034482307823485
0.02,0.03,0.5,2.2500450006750092e-10,4.165871658716587,0.0006488684856702,0.0032574126347352
0.02,0.02,0.5,2.2500450006750092e-10,4.165871658716587,0.000656740827743,0.0032995077488157
0.03,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0006342248066371,0.0032468374398373
0.03,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0006318550606059,0.0031309855159296
0.03,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0006023626100066,0.0033287431117914
0.03,0.06,0.5,2.2500450006750092e-10,4.165871658716587,0.0005813642868613,0.0029375106543672
0.03,0.05,0.5,2.2500450006750092e-10,4.165871658716587,0.0006085738219697,0.0031980401488765
0.03,0.04,0.5,2.2500450006750092e-10,4.165871658716587,0.0006482061998626,0.0031221007657725
0.03,0.03,0.5,2.2500450006750092e-10,4.165871658716587,0.0006007510588794,0.0032032892804185
0.04,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0005951274297589,0.0031391132668095
0.04,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0006615805785401,0.00331982428664
0.04,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0005564993723054,0.0033165125612775
0.04,0.06,0.5,2.2500450006750092e-10,4.165871658716587,0.0006133313610488,0.0033313846083974
0.04,0.05,0.5,2.2500450006750092e-10,4.165871658716587,0.0005973171746345,0.0031559017313663
0.04,0.04,0.5,2.2500450006750092e-10,4.165871658716587,0.0006305318489929,0.0032467661481171
0.05,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.000590279016381,0.0032913547844378
0.05,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0005826175582847,0.0030873005879916
0.05,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0006217007278454,0.0031312054196131
0.05,0.06,0.5,2.2500450006750092e-10,4.165871658716587,0.0006337722136056,0.0031439111517985
0.05,0.05,0.5,2.2500450006750092e-10,4.165871658716587,0.0006085925990587,0.0032522905492232
0.06,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0006278207742147,0.003233179473688
0.06,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0006569362854122,0.0031890203886919
0.06,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0006525390551223,0.0033260631153514
0.06,0.06,0.5,2.2500450006750092e-10,4.165871658716587,0.0006507786904462,0.0031416361262798
0.07,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0006286437740682,0.0032184007554436
0.07,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0006267651785996,0.0030480923771531
0.07,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0006353841145403,0.0033440463706435
0.08,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0006051512751747,0.003187868174255
0.08,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0006137991784573,0.0030740358694234
0.09,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.000653566558953,0.0033960064728814
