m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.7,0.8,42.822623226232274,0.0857495450738796,0.0997306708385585
0.7,0.7,42.822623226232274,0.0848032809489936,0.1018569186111464
0.8,0.9,42.822623226232274,0.1147428110971777,0.1494355775817938
0.8,0.8,42.822623226232274,0.1135884531735972,0.1443234446609045
0.9,0.9,42.822623226232274,0.1736331873585941,0.2459684111002741
0.01,0.09,42.822623226232274,0.010133060959365,0.019313708695329
0.01,0.08,42.822623226232274,0.0100137724855117,0.0202620547224701
0.01,0.07,42.822623226232274,0.0089432964897076,0.0196262059316157
0.01,0.06,42.822623226232274,0.0083371029905331,0.0201639983407342
0.01,0.05,42.822623226232274,0.0085393004379779,0.0198638567946426
0.01,0.04,42.822623226232274,0.0077625186750361,0.0187010208578781
0.01,0.03,42.822623226232274,0.0071632758924107,0.0185751531920552
0.01,0.02,42.822623226232274,0.0070269027867341,0.0186149650446198
0.01,0.01,42.822623226232274,0.0063993990793823,0.0177573880164847
0.02,0.09,42.822623226232274,0.0104493462559975,0.020674034835992
0.02,0.08,42.822623226232274,0.0110269076066739,0.020839324075034
0.02,0.07,42.822623226232274,0.0099257726617187,0.0214634800991525
0.02,0.06,42.822623226232274,0.0102890689679173,0.0189719958300673
0.02,0.05,42.822623226232274,0.0094922847565276,0.0197341722527222
0.02,0.04,42.822623226232274,0.0097107568486825,0.020598294396165
0.02,0.03,42.822623226232274,0.0082441959280011,0.0198744299250298
0.02,0.02,42.822623226232274,0.0089786689902482,0.0195990404901681
0.03,0.09,42.822623226232274,0.0114589882789962,0.0214092938850669
0.03,0.08,42.822623226232274,0.0125696760285538,0.021687990892203
0.03,0.07,42.822623226232274,0.0110960833665446,0.0220016126094787
0.03,0.06,42.822623226232274,0.0109033693980498,0.0202415612918188
0.03,0.05,42.822623226232274,0.0108960649019324,0.0205045126332756
0.03,0.04,42.822623226232274,0.011117992318147,0.0199150895422281
0.03,0.03,42.822623226232274,0.0102957268699911,0.0194469605666469
0.04,0.09,42.822623226232274,0.0129852008096776,0.022490645526334
0.04,0.08,42.822623226232274,0.0124706375035213,0.0214529222722343
0.04,0.07,42.822623226232274,0.012907775548062,0.0218658982322956
0.04,0.06,42.822623226232274,0.0117718544251097,0.0217545203967042
0.04,0.05,42.822623226232274,0.0114038175467935,0.0206326259264434
0.04,0.04,42.822623226232274,0.0117209923453219,0.0215784592092187
0.05,0.09,42.822623226232274,0.013972090592643,0.0225091083436442
0.05,0.08,42.822623226232274,0.0123497865265718,0.0210071475399074
0.05,0.07,42.822623226232274,0.0133552717145535,0.0230592440151472
0.05,0.06,42.822623226232274,0.0135349695340135,0.0220765271932726
0.05,0.05,42.822623226232274,0.0126729610624886,0.022296205394627
0.06,0.09,42.822623226232274,0.0149767726395091,0.0231882331515673
0.06,0.08,42.822623226232274,0.0143362504081782,0.021994112462857
0.06,0.07,42.822623226232274,0.0141847294682448,0.0235068452065249
0.06,0.06,42.822623226232274,0.014261208815577,0.0231880897508285
0.07,0.09,42.822623226232274,0.0155433277684593,0.0252045933693007
0.07,0.08,42.822623226232274,0.0155764923880009,0.0245280742852903
0.07,0.07,42.822623226232274,0.0158212388466694,0.0239345603933064
0.08,0.09,42.822623226232274,0.0172833269415793,0.0246402530147924
0.08,0.08,42.822623226232274,0.0160904192810853,0.0236743042052265
0.09,0.09,42.822623226232274,0.0172609909065326,0.0261120173587532
