m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements
0.02,0.06,4.165871658716587,4.16917671459749,269358,64607
0.2,0.7,4.165871658716587,4.170846000868631,182462,43747
0.07,0.09,4.165871658716587,4.166461139055655,256779,61630
0.02,0.08,4.165871658716587,4.167014874177554,267264,64138
0.02,0.03,4.165871658716587,4.163718104122873,271362,65173
0.01,0.08,4.165871658716587,4.168034750885004,269626,64689
0.02,0.02,4.165871658716587,4.165697140407813,272120,65324
0.05,0.09,4.165871658716587,4.166855646230257,260916,62617
0.07,0.07,4.165871658716587,4.167678202479339,258196,61952
0.2,0.6,4.165871658716587,4.168247847330251,190243,45641
0.5,0.8,4.165871658716587,4.17498923805424,116382,27876
0.5,0.5,4.165871658716587,4.164405762304922,138758,33320
0.6,0.9,4.165871658716587,4.186359728722896,87654,20938
0.01,0.07,4.165871658716587,4.166859434035007,270200,64845
0.06,0.07,4.165871658716587,4.170000640122904,260575,62488
0.01,0.02,4.165871658716587,4.165494401993104,274202,65827
0.05,0.05,4.165871658716587,4.164180048046529,263476,63272
0.08,0.08,4.165871658716587,4.163125997849533,255541,61382
0.3,0.6,4.165871658716587,4.166382294154926,170930,41026
0.7,0.9,4.165871658716587,4.151707408098526,66747,16077
0.09,0.09,4.165871658716587,4.16088499958722,252004,60565
0.2,0.8,4.165871658716587,4.151299504950496,174421,42016
0.3,0.8,4.165871658716587,4.185607180286459,155759,37213
0.01,0.04,4.165871658716587,4.166381287264945,272523,65410
0.03,0.06,4.165871658716587,4.1645275486175,267042,64123
0.06,0.06,4.165871658716587,4.166802239341595,261246,62697
0.2,0.3,4.165871658716587,4.169560061431987,214478,51439
0.7,0.7,4.165871658716587,4.159346424823864,83241,20013
0.2,0.4,4.165871658716587,4.16787244361814,206243,49484
0.3,0.7,4.165871658716587,4.173499081070043,163501,39176
0.07,0.08,4.165871658716587,4.164263495560884,257035,61724
0.03,0.05,4.165871658716587,4.16656027651061,267614,64229
0.04,0.09,4.165871658716587,4.166198301182821,262408,62985
0.05,0.07,4.165871658716587,4.164219658690056,262071,62934
0.06,0.09,4.165871658716587,4.166561900617314,258506,62043
0.05,0.08,4.165871658716587,4.1671042790534845,261865,62841
0.03,0.03,4.165871658716587,4.163602344245311,269256,64669
0.5,0.9,4.165871658716587,4.179064639665777,108033,25851
0.02,0.09,4.165871658716587,4.16535174741052,266620,64009
0.2,0.9,4.165871658716587,4.159260549363057,167169,40192
0.04,0.04,4.165871658716587,4.163275829739359,266433,63996
0.02,0.04,4.165871658716587,4.16627187990279,270866,65014
0.1,0.5,4.165871658716587,4.162099891463717,218581,52517
0.4,0.6,4.165871658716587,4.154681027340514,150441,36210
0.8,0.9,4.165871658716587,4.190321732269659,47799,11407
0.7,0.8,4.165871658716587,4.166266406031835,74597,17905
0.1,0.7,4.165871658716587,4.174797502009522,202557,48519
0.1,0.6,4.165871658716587,4.169039145907473,210870,50580
0.04,0.08,4.165871658716587,4.160387649597648,263157,63253
0.4,0.5,4.165871658716587,4.172588965408887,159347,38189
0.6,0.6,4.165871658716587,4.161638496420943,111045,26683
0.1,0.4,4.165871658716587,4.164965892584625,226520,54387
0.6,0.7,4.165871658716587,4.170340762273902,103291,24768
0.3,0.9,4.165871658716587,4.194366357157055,147713,35217
0.1,0.2,4.165871658716587,4.155647714757709,241493,58112
0.1,0.8,4.165871658716587,4.16119850187266,194432,46725
0.3,0.5,4.165871658716587,4.161846600215265,177869,42738
0.04,0.07,4.165871658716587,4.166019448127802,263909,63348
0.04,0.05,4.165871658716587,4.16262238583849,265721,63835
0.4,0.8,4.165871658716587,4.188994108393226,135803,32419
0.3,0.4,4.165871658716587,4.16515892693605,186470,44769
0.9,0.9,4.165871658716587,4.120119225037258,27646,6710
0.5,0.7,4.165871658716587,4.177333378603199,123035,29453
0.1,0.3,4.165871658716587,4.161174249171684,233600,56138
0.06,0.08,4.165871658716587,4.167411144675108,259363,62236
0.01,0.05,4.165871658716587,4.166227074771514,271688,65212
0.05,0.06,4.165871658716587,4.163519224985357,263022,63173
0.04,0.06,4.165871658716587,4.165964735833045,265097,63634
0.01,0.06,4.165871658716587,4.164470548440167,270853,65039
0.5,0.6,4.165871658716587,4.163895036357888,131704,31630
0.02,0.07,4.165871658716587,4.164460103369601,268312,64429
0.2,0.2,4.165871658716587,4.165515169720637,221872,53264
0.4,0.7,4.165871658716587,4.157192982456141,142176,34200
0.1,0.1,4.165871658716587,4.159430640446453,250431,60208
0.01,0.09,4.165871658716587,4.1664287487586895,268518,64448
0.4,0.4,4.165871658716587,4.181450505554862,167488,40055
0.01,0.01,4.165871658716587,4.165924512298558,275051,66024
0.6,0.8,4.165871658716587,4.174376446948849,95564,22893
0.03,0.08,4.165871658716587,4.167797142408541,265447,63690
0.08,0.09,4.165871658716587,4.166126391617551,254467,61080
0.01,0.03,4.165871658716587,4.166194004818101,273244,65586
0.03,0.04,4.165871658716587,4.163210183172928,268194,64420
0.03,0.09,4.165871658716587,4.168238252396669,265225,63630
0.2,0.5,4.165871658716587,4.173726676752396,198636,47592
0.8,0.8,4.165871658716587,4.169187215972585,55963,13423
0.03,0.07,4.165871658716587,4.1659180191883305,266173,63893
0.3,0.3,4.165871658716587,4.1664701468538965,194345,46645
0.1,0.9,4.165871658716587,4.161642668102095,185551,44586
0.4,0.9,4.165871658716587,4.14776777036221,128025,30866
0.02,0.05,4.165871658716587,4.166411458091659,269371,64653
0.02,0.06,4.165871658716587,4.164127992562175,268732,64535
0.2,0.7,4.165871658716587,4.160448186942333,182315,43821
0.07,0.09,4.165871658716587,4.166491077361946,257060,61697
0.02,0.08,4.165871658716587,4.167265935092225,267726,64245
0.02,0.03,4.165871658716587,4.167850295268042,271723,65195
0.01,0.08,4.165871658716587,4.16715071371192,269748,64732
0.02,0.02,4.165871658716587,4.165577408739573,272158,65335
0.05,0.09,4.165871658716587,4.167068478278224,260996,62633
0.07,0.07,4.165871658716587,4.164201231106384,258422,62058
0.2,0.6,4.165871658716587,4.173542522506774,190998,45764
0.5,0.8,4.165871658716587,4.167100694444445,115212,27648
0.5,0.5,4.165871658716587,4.170408406973967,139692,33496
0.6,0.9,4.165871658716587,4.162218535197915,87802,21095
0.01,0.07,4.165871658716587,4.165494152858773,269999,64818
0.06,0.07,4.165871658716587,4.168129685397578,260208,62428
0.01,0.02,4.165871658716587,4.165419821792415,273943,65766
0.05,0.05,4.165871658716587,4.167717767556546,263679,63267
0.08,0.08,4.165871658716587,4.16779564188362,255340,61265
0.3,0.6,4.165871658716587,4.177981383108339,171456,41038
0.7,0.9,4.165871658716587,4.1624520138931205,68310,16411
0.09,0.09,4.165871658716587,4.166658431740698,252987,60717
0.2,0.8,4.165871658716587,4.170397474530062,174381,41814
0.3,0.8,4.165871658716587,4.175681138329695,154947,37107
0.01,0.04,4.165871658716587,4.1676782192597575,272612,65411
0.03,0.06,4.165871658716587,4.166913958173895,266795,64027
0.06,0.06,4.165871658716587,4.167390263367917,261087,62650
0.2,0.3,4.165871658716587,4.160317953900571,214065,51454
0.7,0.7,4.165871658716587,4.173000453012533,82905,19867
0.2,0.4,4.165871658716587,4.157622425675539,205715,49479
0.3,0.7,4.165871658716587,4.1711384505205,163079,39097
0.07,0.08,4.165871658716587,4.162918710638367,257131,61767
0.03,0.05,4.165871658716587,4.161778206544572,267465,64267
0.04,0.09,4.165871658716587,4.164943720613612,263087,63167
0.05,0.07,4.165871658716587,4.166222095201804,262397,62982
0.06,0.09,4.165871658716587,4.16602490776394,258581,62069
0.05,0.08,4.165871658716587,4.169027324145622,261669,62765
0.03,0.03,4.165871658716587,4.166215484569572,269325,64645
0.5,0.9,4.165871658716587,4.17079188834914,108182,25938
0.02,0.09,4.165871658716587,4.169966584428969,267053,64042
0.2,0.9,4.165871658716587,4.18214196762142,167913,40150
0.04,0.04,4.165871658716587,4.166768183167003,266794,64029
0.02,0.04,4.165871658716587,4.166381950536343,270719,64977
0.1,0.5,4.165871658716587,4.167590317850273,218836,52509
0.4,0.6,4.165871658716587,4.166606901497807,151052,36253
0.8,0.9,4.165871658716587,4.110796209370295,46415,11291
0.7,0.8,4.165871658716587,4.163132317207864,75386,18108
0.1,0.7,4.165871658716587,4.166560712015258,203174,48763
0.1,0.6,4.165871658716587,4.171430836934544,210432,50446
0.04,0.08,4.165871658716587,4.168507021784118,263879,63303
0.4,0.5,4.165871658716587,4.157309849557058,158618,38154
0.6,0.6,4.165871658716587,4.162802852129764,111509,26787
0.1,0.4,4.165871658716587,4.166678943685316,226259,54302
0.6,0.7,4.165871658716587,4.169604863221885,102885,24675
0.3,0.9,4.165871658716587,4.148501131221719,146691,35360
0.1,0.2,4.165871658716587,4.164897186612751,242043,58115
0.1,0.8,4.165871658716587,4.165979094970395,194897,46783
0.3,0.5,4.165871658716587,4.164211509279794,178374,42835
0.04,0.07,4.165871658716587,4.162461538461539,263796,63375
0.04,0.05,4.165871658716587,4.1676146602109085,265973,63819
0.4,0.8,4.165871658716587,4.158313788421182,134746,32404
0.3,0.4,4.165871658716587,4.166655481735007,186262,44703
0.9,0.9,4.165871658716587,4.172184451670115,28229,6766
0.5,0.7,4.165871658716587,4.16320706641753,122544,29435
0.1,0.3,4.165871658716587,4.163503649635037,233864,56170
0.06,0.08,4.165871658716587,4.165604175030109,259413,62275
0.01,0.05,4.165871658716587,4.165287102608909,271735,65238
0.05,0.06,4.165871658716587,4.166772201994617,263215,63170
0.04,0.06,4.165871658716587,4.1684674058347095,265052,63585
0.01,0.06,4.165871658716587,4.166202556962415,270799,64999
0.5,0.6,4.165871658716587,4.170946650241637,132048,31659
0.02,0.07,4.165871658716587,4.1657434560660365,268478,64449
0.2,0.2,4.165871658716587,4.171300381084683,222201,53269
0.4,0.7,4.165871658716587,4.177309325135412,142676,34155
0.1,0.1,4.165871658716587,4.1659628448865815,249587,59911
0.01,0.09,4.165871658716587,4.161657516826401,268352,64482
0.4,0.4,4.165871658716587,4.161247528222072,166246,39951
0.01,0.01,4.165871658716587,4.166085347729823,274720,65942
0.6,0.8,4.165871658716587,4.164930479884932,95556,22943
0.03,0.08,4.165871658716587,4.164715666582977,265409,63728
0.08,0.09,4.165871658716587,4.162035749914141,254496,61147
0.01,0.03,4.165871658716587,4.164371864660049,273112,65583
0.03,0.04,4.165871658716587,4.164575416828228,268511,64475
0.03,0.09,4.165871658716587,4.163814411889731,264473,63517
0.2,0.5,4.165871658716587,4.158174873197103,199214,47909
0.8,0.8,4.165871658716587,4.150184808025949,55019,13257
0.03,0.07,4.165871658716587,4.164477906303317,266056,63887
0.3,0.3,4.165871658716587,4.177161563643366,195228,46737
0.1,0.9,4.165871658716587,4.165540691691647,186208,44702
0.4,0.9,4.165871658716587,4.159317912997766,126593,30436
0.02,0.05,4.165871658716587,4.166475990229121,269496,64682
0.02,0.06,4.165871658716587,4.163479123399771,268636,64522
0.2,0.7,4.165871658716587,4.168475534680104,182821,43858
0.07,0.09,4.165871658716587,4.164539905188649,256519,61596
0.02,0.08,4.165871658716587,4.166261455021507,267324,64164
0.02,0.03,4.165871658716587,4.167589963937696,271581,65165
0.01,0.08,4.165871658716587,4.163968894454493,269338,64683
0.02,0.02,4.165871658716587,4.164242182954093,271950,65306
0.05,0.09,4.165871658716587,4.165733964700818,261279,62721
0.07,0.07,4.165871658716587,4.162918629412144,258051,61988
0.2,0.6,4.165871658716587,4.16384328602263,190983,45867
0.5,0.8,4.165871658716587,4.171401788289588,115698,27736
0.5,0.5,4.165871658716587,4.162449545153322,138185,33198
0.6,0.9,4.165871658716587,4.18324383405408,88028,21043
0.01,0.07,4.165871658716587,4.16575156544002,270099,64838
0.06,0.07,4.165871658716587,4.168204718112755,260617,62525
0.01,0.02,4.165871658716587,4.162976797862002,274157,65856
0.05,0.05,4.165871658716587,4.167394973891369,264167,63389
0.08,0.08,4.165871658716587,4.166405689306453,255434,61308
0.3,0.6,4.165871658716587,4.152350913225262,169827,40899
0.7,0.9,4.165871658716587,4.155141570538524,67359,16211
0.09,0.09,4.165871658716587,4.167491830874344,252525,60594
0.2,0.8,4.165871658716587,4.162745982386593,175364,42127
0.3,0.8,4.165871658716587,4.169646950939936,154598,37077
0.01,0.04,4.165871658716587,4.166162172078518,272517,65412
0.03,0.06,4.165871658716587,4.168386330237939,266635,63966
0.06,0.06,4.165871658716587,4.163403181498754,260679,62612
0.2,0.3,4.165871658716587,4.171891408346622,214527,51422
0.7,0.7,4.165871658716587,4.162217659137577,83107,19967
0.2,0.4,4.165871658716587,4.171174628825371,206494,49505
0.3,0.7,4.165871658716587,4.171451152355701,163621,39224
0.07,0.08,4.165871658716587,4.164757466912597,257407,61806
0.03,0.05,4.165871658716587,4.16670037808654,267798,64271
0.04,0.09,4.165871658716587,4.164677917756121,262812,63105
0.05,0.07,4.165871658716587,4.165575749872903,262198,62944
0.06,0.09,4.165871658716587,4.165255737599382,258804,62134
0.05,0.08,4.165871658716587,4.165053335456138,261607,62810
0.03,0.03,4.165871658716587,4.165686153083973,269070,64592
0.5,0.9,4.165871658716587,4.165359553630653,106754,25629
0.02,0.09,4.165871658716587,4.166497477784199,266785,64031
0.2,0.9,4.165871658716587,4.160851596743894,166122,39925
0.04,0.04,4.165871658716587,4.1643180005317735,266254,63937
0.02,0.04,4.165871658716587,4.165592425831123,270147,64852
0.1,0.5,4.165871658716587,4.164782336063237,219180,52627
0.4,0.6,4.165871658716587,4.167932396233189,150925,36211
0.8,0.9,4.165871658716587,4.157617752828699,47401,11401
0.7,0.8,4.165871658716587,4.1775783759831615,75422,18054
0.1,0.7,4.165871658716587,4.164286738644978,203263,48811
0.1,0.6,4.165871658716587,4.166165532520968,210608,50552
0.04,0.08,4.165871658716587,4.165268987341772,263245,63200
0.4,0.5,4.165871658716587,4.174642094439611,158340,37929
0.6,0.6,4.165871658716587,4.162457849381791,111096,26690
0.1,0.4,4.165871658716587,4.163944723618091,225386,54128
0.6,0.7,4.165871658716587,4.177409010742344,104218,24948
0.3,0.9,4.165871658716587,4.168512725120487,147903,35481
0.1,0.2,4.165871658716587,4.161277005641943,241920,58136
0.1,0.8,4.165871658716587,4.16633215185549,195126,46834
0.3,0.5,4.165871658716587,4.171516043843043,178495,42789
0.04,0.07,4.165871658716587,4.165491844733848,263559,63272
0.04,0.05,4.165871658716587,4.164118422705011,265271,63704
0.4,0.8,4.165871658716587,4.148300720906282,132924,32043
0.3,0.4,4.165871658716587,4.156014743661342,186044,44765
0.9,0.9,4.165871658716587,4.13960410775413,27814,6719
0.5,0.7,4.165871658716587,4.168806531386565,123059,29519
0.1,0.3,4.165871658716587,4.171828580577446,234511,56213
0.06,0.08,4.165871658716587,4.1663907417825286,259212,62215
0.01,0.05,4.165871658716587,4.164995400183993,271641,65220
0.05,0.06,4.165871658716587,4.166247687710477,263511,63249
0.04,0.06,4.165871658716587,4.1652288690897095,265071,63639
0.01,0.06,4.165871658716587,4.165048543689321,270699,64993
0.5,0.6,4.165871658716587,4.166234751279944,131828,31642
0.02,0.07,4.165871658716587,4.167856198784034,268039,64311
0.2,0.2,4.165871658716587,4.16955712970444,221908,53221
0.4,0.7,4.165871658716587,4.161993587875255,142798,34310
0.1,0.1,4.165871658716587,4.16540864783804,249987,60015
0.01,0.09,4.165871658716587,4.168496124031008,268868,64500
0.4,0.4,4.165871658716587,4.159648020113137,165450,39775
0.01,0.01,4.165871658716587,4.166608569133539,274917,65981
0.6,0.8,4.165871658716587,4.183879757405292,95200,22754
0.03,0.08,4.165871658716587,4.164610990804381,265394,63726
0.08,0.09,4.165871658716587,4.163521909744931,254641,61160
0.01,0.03,4.165871658716587,4.166676817199062,273659,65678
0.03,0.04,4.165871658716587,4.165751682640116,268616,64482
0.03,0.09,4.165871658716587,4.165023777280887,264504,63506
0.2,0.5,4.165871658716587,4.167245114743064,198115,47541
0.8,0.8,4.165871658716587,4.180026769779893,56213,13448
0.03,0.07,4.165871658716587,4.16807814530142,266261,63881
0.3,0.3,4.165871658716587,4.161411764705882,194546,46750
0.1,0.9,4.165871658716587,4.16741181204453,186425,44734
0.4,0.9,4.165871658716587,4.160672413223686,125981,30279
0.02,0.05,4.165871658716587,4.164935084983868,269792,64777
0.02,0.06,4.165871658716587,4.1664989394478935,269110,64589
0.2,0.7,4.165871658716587,4.16066538882804,182337,43824
0.07,0.09,4.165871658716587,4.163370426162593,257034,61737
0.02,0.08,4.165871658716587,4.1670433820205455,267320,64151
0.02,0.03,4.165871658716587,4.168311823671868,271949,65242
0.01,0.08,4.165871658716587,4.167448485129968,269188,64593
0.02,0.02,4.165871658716587,4.165785886065285,271955,65283
0.05,0.09,4.165871658716587,4.164175047567274,260440,62543
0.07,0.07,4.165871658716587,4.165745856353591,258622,62083
0.2,0.6,4.165871658716587,4.1651297963464735,190613,45764
0.5,0.8,4.165871658716587,4.164213115347054,115128,27647
0.5,0.5,4.165871658716587,4.1737822136153735,140093,33565
0.6,0.9,4.165871658716587,4.154404784507309,87525,21068
0.01,0.07,4.165871658716587,4.167415296750791,269986,64785
0.06,0.07,4.165871658716587,4.162647124851673,259591,62362
0.01,0.02,4.165871658716587,4.16569440646553,274211,65826
0.05,0.05,4.165871658716587,4.169466879514454,263798,63269
0.08,0.08,4.165871658716587,4.164986564612002,255751,61405
0.3,0.6,4.165871658716587,4.161756111814552,170915,41068
0.7,0.9,4.165871658716587,4.168740758994579,67667,16232
0.09,0.09,4.165871658716587,4.162535025548046,252541,60670
0.2,0.8,4.165871658716587,4.169112375125472,174444,41842
0.3,0.8,4.165871658716587,4.183737042805736,155794,37238
0.01,0.04,4.165871658716587,4.168702698570446,272654,65405
0.03,0.06,4.165871658716587,4.167227571593282,267461,64182
0.06,0.06,4.165871658716587,4.165067454298715,260879,62635
0.2,0.3,4.165871658716587,4.172213900830626,214481,51407
0.7,0.7,4.165871658716587,4.147176096502297,82168,19813
0.2,0.4,4.165871658716587,4.167669021190717,206508,49550
0.3,0.7,4.165871658716587,4.150460173814956,161897,39007
0.07,0.08,4.165871658716587,4.163886147025033,257324,61799
0.03,0.05,4.165871658716587,4.166944103050764,267847,64279
0.04,0.09,4.165871658716587,4.165205813824476,262787,63091
0.05,0.07,4.165871658716587,4.166295424171069,261860,62852
0.06,0.09,4.165871658716587,4.167391444401495,258745,62088
0.05,0.08,4.165871658716587,4.159838807301456,261163,62782
0.03,0.03,4.165871658716587,4.166383596331409,269840,64766
0.5,0.9,4.165871658716587,4.167639403738465,105683,25358
0.02,0.09,4.165871658716587,4.166046875,266627,64000
0.2,0.9,4.165871658716587,4.168248511571133,167326,40143
0.04,0.04,4.165871658716587,4.16675268615399,266418,63939
0.02,0.04,4.165871658716587,4.165030618210912,270702,64994
0.1,0.5,4.165871658716587,4.16507699379453,217467,52212
0.4,0.6,4.165871658716587,4.183351303530452,151316,36171
0.8,0.9,4.165871658716587,4.174699324027741,47554,11391
0.7,0.8,4.165871658716587,4.182336971577373,75487,18049
0.1,0.7,4.165871658716587,4.172916494589907,202086,48428
0.1,0.6,4.165871658716587,4.165395311879221,209686,50340
0.04,0.08,4.165871658716587,4.169449529701407,264193,63364
0.4,0.5,4.165871658716587,4.17262154233026,159294,38176
0.6,0.6,4.165871658716587,4.164002121533565,109913,26396
0.1,0.4,4.165871658716587,4.172495761774895,226433,54268
0.6,0.7,4.165871658716587,4.154906862349811,103050,24802
0.3,0.9,4.165871658716587,4.165325983011757,148094,35554
0.1,0.2,4.165871658716587,4.169107535753575,242542,58176
0.1,0.8,4.165871658716587,4.171820862117201,193852,46467
0.3,0.5,4.165871658716587,4.175193907111485,178715,42804
0.04,0.07,4.165871658716587,4.166538007089406,264471,63475
0.04,0.05,4.165871658716587,4.16443100260131,265749,63814
0.4,0.8,4.165871658716587,4.170677791961144,133958,32119
0.3,0.4,4.165871658716587,4.165495549755739,186735,44829
0.9,0.9,4.165871658716587,4.188184135552556,27931,6669
0.5,0.7,4.165871658716587,4.151397541960304,121939,29373
0.1,0.3,4.165871658716587,4.162099602941439,233756,56163
0.06,0.08,4.165871658716587,4.165706213782365,259511,62297
0.01,0.05,4.165871658716587,4.167659626606222,272119,65293
0.05,0.06,4.165871658716587,4.164040148581364,263438,63265
0.04,0.06,4.165871658716587,4.167328177211616,265638,63743
0.01,0.06,4.165871658716587,4.168542954692258,271047,65022
0.5,0.6,4.165871658716587,4.158276149554287,129680,31186
0.02,0.07,4.165871658716587,4.168824113739368,268589,64428
0.2,0.2,4.165871658716587,4.170832628035133,221759,53169
0.4,0.7,4.165871658716587,4.17193013151372,143068,34293
0.1,0.1,4.165871658716587,4.164855344652009,249479,59901
0.01,0.09,4.165871658716587,4.162014553691952,268246,64451
0.4,0.4,4.165871658716587,4.161337716021714,167111,40158
0.01,0.01,4.165871658716587,4.16504780810086,274864,65993
0.6,0.8,4.165871658716587,4.182987098184999,95644,22865
0.03,0.08,4.165871658716587,4.163434989959839,265394,63744
0.08,0.09,4.165871658716587,4.162120592325943,254368,61115
0.01,0.03,4.165871658716587,4.167608573125961,273591,65647
0.03,0.04,4.165871658716587,4.165102898528248,268570,64481
0.03,0.09,4.165871658716587,4.169520655944497,264431,63420
0.2,0.5,4.165871658716587,4.161818181818182,199143,47850
0.8,0.8,4.165871658716587,4.1834038054968286,55405,13244
0.03,0.07,4.165871658716587,4.161146935453578,265864,63892
0.3,0.3,4.165871658716587,4.165042918454936,194091,46600
0.1,0.9,4.165871658716587,4.1675545010967365,186198,44678
0.4,0.9,4.165871658716587,4.173155369905035,127878,30643
0.02,0.05,4.165871658716587,4.164377430705599,269835,64796
0.02,0.06,4.165871658716587,4.161310278697145,269062,64658
0.2,0.7,4.165871658716587,4.160755213651939,183352,44067
0.07,0.09,4.165871658716587,4.162400663058847,256125,61533
0.02,0.08,4.165871658716587,4.162502922153823,267087,64165
0.02,0.03,4.165871658716587,4.162717534759523,271251,65162
0.01,0.08,4.165871658716587,4.165640184457305,269192,64622
0.02,0.02,4.165871658716587,4.16756971867634,272284,65334
0.05,0.09,4.165871658716587,4.162551834130782,260992,62700
0.07,0.07,4.165871658716587,4.168566132022246,258597,62035
0.2,0.6,4.165871658716587,4.15496680062904,190231,45784
0.5,0.8,4.165871658716587,4.153851710065369,115016,27689
0.5,0.5,4.165871658716587,4.189362470651978,139179,33222
0.6,0.9,4.165871658716587,4.177331759149941,88455,21175
0.01,0.07,4.165871658716587,4.162672342000556,269916,64842
0.06,0.07,4.165871658716587,4.170247562852745,260090,62368
0.01,0.02,4.165871658716587,4.164611553179858,274248,65852
0.05,0.05,4.165871658716587,4.166379949811399,263986,63361
0.08,0.08,4.165871658716587,4.16251424849373,255620,61410
0.3,0.6,4.165871658716587,4.161895504252734,171262,41150
0.7,0.9,4.165871658716587,4.179731485491555,67557,16163
0.09,0.09,4.165871658716587,4.173025512393148,252877,60598
0.2,0.8,4.165871658716587,4.159818767139621,174442,41935
0.3,0.8,4.165871658716587,4.161445262959066,154219,37059
0.01,0.04,4.165871658716587,4.167413273808614,272578,65407
0.03,0.06,4.165871658716587,4.16531622250324,266801,64053
0.06,0.06,4.165871658716587,4.164067980358396,261187,62724
0.2,0.3,4.165871658716587,4.168521803543928,213841,51299
0.7,0.7,4.165871658716587,4.164515012118514,84194,20217
0.2,0.4,4.165871658716587,4.170544984446329,206467,49506
0.3,0.7,4.165871658716587,4.165833032537513,161576,38786
0.07,0.08,4.165871658716587,4.169427966444147,257950,61867
0.03,0.05,4.165871658716587,4.166106390263641,267689,64254
0.04,0.09,4.165871658716587,4.167112913702689,263024,63119
0.05,0.07,4.165871658716587,4.160527360813279,261926,62955
0.06,0.09,4.165871658716587,4.172245253496363,258650,61993
0.05,0.08,4.165871658716587,4.164396669962681,261116,62702
0.03,0.03,4.165871658716587,4.167563805104408,269433,64650
0.5,0.9,4.165871658716587,4.163232104121475,107478,25816
0.02,0.09,4.165871658716587,4.163633236388654,266281,63954
0.2,0.9,4.165871658716587,4.167962014244658,166781,40015
0.04,0.04,4.165871658716587,4.168744142455482,266883,64020
0.02,0.04,4.165871658716587,4.166674360986719,270763,64983
0.1,0.5,4.165871658716587,4.1693440683786775,218532,52414
0.4,0.6,4.165871658716587,4.173048193437725,150839,36146
0.8,0.9,4.165871658716587,4.162836099032745,46911,11269
0.7,0.8,4.165871658716587,4.179086406164006,75934,18170
0.1,0.7,4.165871658716587,4.153417648393819,201312,48469
0.1,0.6,4.165871658716587,4.162419940116198,209915,50431
0.04,0.08,4.165871658716587,4.165075055640616,263870,63353
0.4,0.5,4.165871658716587,4.155651555461897,157761,37963
0.6,0.6,4.165871658716587,4.166162238911931,111499,26763
0.1,0.4,4.165871658716587,4.168732985063645,226629,54364
0.6,0.7,4.165871658716587,4.182173352666345,103835,24828
0.3,0.9,4.165871658716587,4.145546398735606,146885,35432
0.1,0.2,4.165871658716587,4.1639468429387865,241892,58092
0.1,0.8,4.165871658716587,4.166145677214919,194584,46706
0.3,0.5,4.165871658716587,4.159245458779693,178598,42940
0.04,0.07,4.165871658716587,4.167645715545616,264633,63497
0.04,0.05,4.165871658716587,4.16635347176548,266055,63858
0.4,0.8,4.165871658716587,4.167875069715561,134514,32274
0.3,0.4,4.165871658716587,4.172478582772273,186539,44707
0.9,0.9,4.165871658716587,4.113394330283485,27424,6667
0.5,0.7,4.165871658716587,4.154712768116923,122805,29558
0.1,0.3,4.165871658716587,4.16521476319158,234285,56248
0.06,0.08,4.165871658716587,4.166720303800727,258945,62146
0.01,0.05,4.165871658716587,4.166413618587532,271671,65205
0.05,0.06,4.165871658716587,4.161356157448425,263031,63208
0.04,0.06,4.165871658716587,4.163740577889447,265147,63680
0.01,0.06,4.165871658716587,4.165555179937921,271086,65078
0.5,0.6,4.165871658716587,4.172074104674442,131291,31469
0.02,0.07,4.165871658716587,4.165599353394678,267998,64336
0.2,0.2,4.165871658716587,4.163503512880562,222227,53375
0.4,0.7,4.165871658716587,4.162294275880022,143903,34573
0.1,0.1,4.165871658716587,4.165989340439707,250126,60040
0.01,0.09,4.165871658716587,4.167193700396825,268834,64512
0.4,0.4,4.165871658716587,4.172266493467562,167020,40031
0.01,0.01,4.165871658716587,4.167350896062778,275091,66011
0.6,0.8,4.165871658716587,4.168867512024487,95342,22870
0.03,0.08,4.165871658716587,4.16757358591165,265762,63769
0.08,0.09,4.165871658716587,4.166500579942169,255044,61213
0.01,0.03,4.165871658716587,4.164840857495467,273351,65633
0.03,0.04,4.165871658716587,4.168952038220512,268764,64468
0.03,0.09,4.165871658716587,4.165418266507207,264704,63548
0.2,0.5,4.165871658716587,4.167177849670182,198366,47602
0.8,0.8,4.165871658716587,4.14696223316913,55561,13398
0.03,0.07,4.165871658716587,4.165487445995868,266108,63884
0.3,0.3,4.165871658716587,4.158742396984494,194180,46692
0.1,0.9,4.165871658716587,4.155012431184514,187175,45048
0.4,0.9,4.165871658716587,4.1500996960088905,126964,30593
0.02,0.05,4.165871658716587,4.165590833281858,269747,64756
0.02,0.06,4.165871658716587,4.16708488228005,269027,64560
0.2,0.7,4.165871658716587,4.163561831017991,182822,43910
0.07,0.09,4.165871658716587,4.169316633136479,256980,61636
0.02,0.08,4.165871658716587,4.16895923231505,267618,64193
0.02,0.03,4.165871658716587,4.164296683046683,271179,65120
0.01,0.08,4.165871658716587,4.164394795067382,269149,64631
0.02,0.02,4.165871658716587,4.165983230307853,272272,65356
0.05,0.09,4.165871658716587,4.164869864761418,261154,62704
0.07,0.07,4.165871658716587,4.164558393512012,257782,61899
0.2,0.6,4.165871658716587,4.179566157677436,191328,45777
0.5,0.8,4.165871658716587,4.168329403228732,114900,27565
0.5,0.5,4.165871658716587,4.166969904852805,139706,33527
0.6,0.9,4.165871658716587,4.18033100545298,87394,20906
0.01,0.07,4.165871658716587,4.16800406610501,270616,64927
