m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.03,0.04,2.1825436506547587e-10,1.062002093656161,4.165871658716587,0.0002770267478555,0.0014962576442795
0.03,0.03,2.1825436506547587e-10,0.734044379987102,4.165871658716587,0.0004305397240054,0.0021760826118871
0.04,0.09,2.1600432006480083e-10,1.9513484654550628,4.165871658716587,0.0001580156699589,0.0008038684358585
0.04,0.08,2.1600432006480083e-10,1.706872562716082,4.165871658716587,0.0001916140356319,0.000897132023668
0.04,0.07,2.1600432006480083e-10,1.462366311895554,4.165871658716587,0.0002192332948509,0.0011038337598747
0.04,0.06,2.1600432006480083e-10,1.217830044622758,4.165871658716587,0.0002729325838078,0.0013010041335147
0.04,0.05,2.1600432006480083e-10,0.9732640871206666,4.165871658716587,0.0003110742009455,0.0015850323832769
0.04,0.04,2.1600432006480083e-10,0.7286687603228275,4.165871658716587,0.0004351546574236,0.002143358692793
0.05,0.09,2.1375427506412579e-10,1.501348465455063,4.165871658716587,0.0002041307902694,0.001155695478547
0.05,0.08,2.1375427506412579e-10,1.3068725627160815,4.165871658716587,0.0002436701918413,0.0012102376202616
0.05,0.07,2.1375427506412579e-10,1.1123663118955545,4.165871658716587,0.0002625027048252,0.0014682512157506
0.05,0.06,2.1375427506412579e-10,0.9178300446227584,4.165871658716587,0.0003401072734443,0.0017457263054433
0.05,0.05,2.1375427506412579e-10,0.7232640871206666,4.165871658716587,0.0004241043486826,0.0022348918601428
0.06,0.09,2.115042300634508e-10,1.201348465455063,4.165871658716587,0.0002663774970663,0.0012763552380183
0.06,0.08,2.115042300634508e-10,1.0402058960494147,4.165871658716587,0.000293620948218,0.0015312752571096
0.06,0.07,2.115042300634508e-10,0.8790329785622212,4.165871658716587,0.0003396982674734,0.0018910351915597
0.06,0.06,2.115042300634508e-10,0.7178300446227582,4.165871658716587,0.0004619327169881,0.0021575421502593
0.07,0.09,2.0925418506277583e-10,0.9870627511693488,4.165871658716587,0.0003113562749291,0.0015411799369136
0.07,0.08,2.0925418506277583e-10,0.8497297055732245,4.165871658716587,0.0003539013790712,0.0018081732869931
0.07,0.07,2.0925418506277583e-10,0.7123663118955542,4.165871658716587,0.0004314178231869,0.0021741520414001
0.08,0.09,2.0700414006210086e-10,0.8263484654550631,4.165871658716587,0.0003989728469371,0.0018532641590712
0.08,0.08,2.0700414006210086e-10,0.7068725627160817,4.165871658716587,0.0004304291858098,0.0022617723084579
0.09,0.09,2.0475409506142587e-10,0.7013484654550635,4.165871658716587,0.0004577987854337,0.0022524589489111
