m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.4,0.4,2.0,2.2500450006750092e-10,42.822623226232274,0.0443103882097772,
0.5,0.9,2.0,2.2500450006750092e-10,42.822623226232274,0.0664351733510598,
0.5,0.8,2.0,2.2500450006750092e-10,42.822623226232274,0.059835536177058,
0.5,0.7,2.0,2.2500450006750092e-10,42.822623226232274,0.0579557172787989,
0.5,0.6,2.0,2.2500450006750092e-10,42.822623226232274,0.0578326834010647,
0.5,0.5,2.0,2.2500450006750092e-10,42.822623226232274,0.0547044171436258,
0.6,0.9,2.0,2.2500450006750092e-10,42.822623226232274,0.0769951351429444,
0.6,0.8,2.0,2.2500450006750092e-10,42.822623226232274,0.0670447259507378,
0.6,0.7,2.0,2.2500450006750092e-10,42.822623226232274,0.0666620514342551,
0.6,0.6,2.0,2.2500450006750092e-10,42.822623226232274,0.0651422033704478,
0.7,0.9,2.0,2.2500450006750092e-10,42.822623226232274,0.0905930835200433,
0.7,0.8,2.0,2.2500450006750092e-10,42.822623226232274,0.0846165291204153,
0.7,0.7,2.0,2.2500450006750092e-10,42.822623226232274,0.0859460129542482,
0.8,0.9,2.0,2.2500450006750092e-10,42.822623226232274,0.1125149901411995,
0.8,0.8,2.0,2.2500450006750092e-10,42.822623226232274,0.1115638381616786,
0.9,0.9,2.0,2.2500450006750092e-10,42.822623226232274,0.1706871123648704,
0.01,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0098099607214796,
0.01,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0093213454787814,
0.01,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0084346800432204,
0.01,0.06,2.0,2.2500450006750092e-10,42.822623226232274,0.0077903747262821,
0.01,0.05,2.0,2.2500450006750092e-10,42.822623226232274,0.0078300560124831,
0.01,0.04,2.0,2.2500450006750092e-10,42.822623226232274,0.0072736221612914,
0.01,0.03,2.0,2.2500450006750092e-10,42.822623226232274,0.0064679325185183,
0.01,0.02,2.0,2.2500450006750092e-10,42.822623226232274,0.0064579736925046,
0.01,0.01,2.0,2.2500450006750092e-10,42.822623226232274,0.005688288520914,
0.02,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0099897126719644,
0.02,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0104523638369684,
0.02,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0095504076942758,
0.02,0.06,2.0,2.2500450006750092e-10,42.822623226232274,0.0096908303635233,
0.02,0.05,2.0,2.2500450006750092e-10,42.822623226232274,0.0092537898764009,
0.02,0.04,2.0,2.2500450006750092e-10,42.822623226232274,0.0093311121395598,
0.02,0.03,2.0,2.2500450006750092e-10,42.822623226232274,0.0079468410944266,
0.02,0.02,2.0,2.2500450006750092e-10,42.822623226232274,0.0081138148017413,
0.03,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.011252551528445,
0.03,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0117904557452025,
0.03,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0106336670746518,
0.03,0.06,2.0,2.2500450006750092e-10,42.822623226232274,0.0104727021914587,
0.03,0.05,2.0,2.2500450006750092e-10,42.822623226232274,0.009954710109932,
0.03,0.04,2.0,2.2500450006750092e-10,42.822623226232274,0.0101975964805872,
0.03,0.03,2.0,2.2500450006750092e-10,42.822623226232274,0.0098844543718385,
0.04,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0126895408445703,
0.04,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0122505247969331,
0.04,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0122407962005514,
0.04,0.06,2.0,2.2500450006750092e-10,42.822623226232274,0.0108367184421393,
0.04,0.05,2.0,2.2500450006750092e-10,42.822623226232274,0.0113497498025671,
0.04,0.04,2.0,2.2500450006750092e-10,42.822623226232274,0.0114814202720874,
0.05,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0140016925435661,
0.05,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0120242346055062,
0.05,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0126982204231029,
0.05,0.06,2.0,2.2500450006750092e-10,42.822623226232274,0.0130192477174372,
0.05,0.05,2.0,2.2500450006750092e-10,42.822623226232274,0.0119530554773009,
0.06,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0146490095725667,
0.06,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0141077636718523,
0.06,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0138060941803674,
0.06,0.06,2.0,2.2500450006750092e-10,42.822623226232274,0.0134587782116429,
0.07,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.015377534997432,
0.07,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0150208368584609,
0.07,0.07,2.0,2.2500450006750092e-10,42.822623226232274,0.0156385879415354,
0.08,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0167665968092912,
0.08,0.08,2.0,2.2500450006750092e-10,42.822623226232274,0.0161347033748126,
0.09,0.09,2.0,2.2500450006750092e-10,42.822623226232274,0.0167713820069165,
