m,M,delta prima,epsilon prima,average weight,average_laplacian weight,average_gaussian weight,average volume,average_laplacian volume,average_gaussian volume,L2_laplacian_prima,L2_gaussian_prima
0.2,0.6,7.952215139228376e-07,2.523137163611585,100.13666576832377,100.17301128354484,100.26113289689776,79.74453919520111,79.8681391022227,79.26815102968995,0.2175320679726743,0.7770413793268004
0.2,0.5,7.952215139228376e-07,2.1201145069582776,100.13666576832377,100.59706786977829,99.30778538569938,79.74453919520111,79.52855193955878,80.32333353532474,0.7607583813638645,0.7640063136630183
0.2,0.4,7.952215139228376e-07,1.7085130668623152,100.13666576832377,100.67779340875188,100.50382965115114,79.74453919520111,79.51632622947129,79.05695131182955,0.8326729377402244,1.06919836589806
0.2,0.3,7.952215139228376e-07,1.289728043577631,100.13666576832377,100.25869197295052,99.35692823814566,79.74453919520111,80.04634701371968,78.82878001677014,0.2628109254764015,1.3361502684995448
0.2,0.2,7.952215139228376e-07,0.8648397251631903,100.13666576832377,100.26148964529824,100.22395426665167,79.74453919520111,79.67546493886331,82.76529711574157,0.4167731283386678,2.774351032562419
0.3,0.9,6.958188246824828e-07,3.55575364861844,100.13666576832377,100.4342997401462,99.73371990619889,79.74453919520111,79.8510816902344,79.89153073660027,0.4591219089462955,0.2875250762232915
0.3,0.8,6.958188246824828e-07,2.180266386740503,100.13666576832377,99.99134394941736,100.92496724984152,79.74453919520111,79.63394848926302,80.11915490513624,0.3661538416082985,0.932610478547946
0.3,0.7,6.958188246824828e-07,1.7804540248006575,100.13666576832377,100.2508880979572,99.19933407658992,79.74453919520111,79.83273864326546,81.27896356597745,0.3015314231606086,1.5089114367675278
0.3,0.6,6.958188246824828e-07,1.5238551221072782,100.13666576832377,100.04510760257637,99.4383914191824,79.74453919520111,79.67406763268428,80.57872352731223,0.3290389093621186,0.8064273799373876
0.3,0.5,6.958188246824828e-07,1.2867811736249442,100.13666576832377,99.75530547609344,100.1948145046329,79.74453919520111,79.52935421861936,81.12989584647246,0.5304553341811709,1.1465676234270228
0.3,0.4,6.958188246824828e-07,1.041846400195649,100.13666576832377,99.70472751920796,98.46747228214626,79.74453919520111,79.75810608302447,78.99235420134806,0.3817047353424461,1.834118660700797
0.3,0.3,6.958188246824828e-07,0.7897280435776314,100.13666576832377,99.92979139258914,100.3229776444986,79.74453919520111,80.26494955029901,79.10174361611239,0.2740939852645785,0.9545570124621786
0.4,0.9,5.964161354421281e-07,2.970877397374573,100.13666576832377,100.17355999354352,100.55661714034396,79.74453919520111,79.42560996300128,79.13702627129926,0.6000391536910108,1.0269110464652431
0.4,0.8,5.964161354421281e-07,1.6219243544110258,100.13666576832377,100.0808734703872,100.93831422065963,79.74453919520111,79.71432050103913,80.02000504302974,0.2969062046152013,0.9385274521497738
0.4,0.7,5.964161354421281e-07,1.2474029062976228,100.13666576832377,99.95426169876592,98.39787665629268,79.74453919520111,79.90391747507735,79.52546280783537,0.1064135508067053,1.6709233241532837
0.4,0.6,5.964161354421281e-07,1.040004453643959,100.13666576832377,100.0205593851603,101.55782594319048,79.74453919520111,80.10573452397178,80.39445309065464,0.1077147987869241,1.606989393245723
0.4,0.5,5.964161354421281e-07,0.8719887568651667,100.13666576832377,100.30273619219864,98.87980351096915,79.74453919520111,79.7979299414889,80.74927515722395,0.3639800964525509,1.3476844717032157
0.4,0.4,5.964161354421281e-07,0.7085130668623151,100.13666576832377,99.7075380884572,101.5549570737564,79.74453919520111,79.65406889599056,81.41614991274817,0.4529926030571025,2.1031814179004398
0.5,0.9,4.970134462017734e-07,2.41573522184363,100.13666576832377,100.03541751758752,100.45479995519642,79.74453919520111,79.89004631367273,79.15261951736946,0.1155171575525452,0.961715488899828
0.5,0.8,4.970134462017734e-07,1.24047842129593,100.13666576832377,99.7263290199486,101.25585279334672,79.74453919520111,79.73136668927965,81.19597756124534,0.3834835862861197,1.7342227554611171
0.5,0.7,4.970134462017734e-07,0.9109181462991324,100.13666576832377,100.00137200347736,101.13641391391872,79.74453919520111,80.48320055879043,80.36830904076548,0.48320250662525,1.1946079412333053
0.5,0.6,4.970134462017734e-07,0.744131224208421,100.13666576832377,100.48743339287692,100.73681787465324,79.74453919520111,79.47557587666655,79.64800055663132,0.7159692546649953,0.8165807911899359
0.5,0.5,4.970134462017734e-07,0.6201145069582775,100.13666576832377,100.44876713183396,99.2707529144376,79.74453919520111,79.77910296373047,81.40596810880614,0.5001874041268494,1.58383952305186
0.6,0.9,3.976107569614188e-07,1.8573740195087889,100.13666576832377,99.96618992510872,98.45157904107796,79.74453919520111,79.93815358829066,79.4006761230198,0.0704847487437882,1.6603603752040128
0.6,0.8,3.976107569614188e-07,0.9168332207542772,100.13666576832377,99.79343113097865,102.80508903836224,79.74453919520111,79.89108856744501,78.28489717839668,0.233521728731913,3.287871986834597
0.6,0.7,3.976107569614188e-07,0.6491258279171364,100.13666576832377,99.6020887369723,99.55408479040126,79.74453919520111,78.90109987215996,81.3646952989997,1.1687236047120595,1.4356997016310142
0.6,0.6,3.976107569614188e-07,0.5231371636115855,100.13666576832377,99.52702728945202,96.31427145398344,79.74453919520111,79.6459945326815,77.42985510541529,0.5907817328036573,4.493355059872426
0.7,0.9,2.982080677210641e-07,1.2953945291203477,100.13666576832377,100.21513184446324,98.74263184650962,79.74453919520111,79.78321839840426,79.08978359585582,0.3054111544992519,1.552246299974639
0.7,0.8,2.982080677210641e-07,0.6073740195087887,100.13666576832377,100.3483409682046,100.84120463736764,79.74453919520111,79.70037215035343,81.50333544287285,0.45947609123169,1.722684734862001
0.7,0.7,2.982080677210641e-07,0.4157352218436286,100.13666576832377,98.29962664804204,95.57309756432436,79.74453919520111,79.92519690359967,75.65139902023921,1.702017931538866,6.205464983074793
0.8,0.9,1.9880537848070934e-07,0.7293182678690191,100.13666576832377,100.19558945628226,99.93757413346005,79.74453919520111,79.36485679310162,81.69226136616176,0.6645766537262243,1.6934123892947426
0.8,0.8,1.9880537848070934e-07,0.2953945291203476,100.13666576832377,101.41795253585364,91.82706774269631,79.74453919520111,79.72919443347497,89.60594301606355,1.443580634670152,12.612333761454895
0.9,0.9,9.94026892403547e-08,0.1585650787404291,100.13666576832377,100.84935829108856,112.25663529939288,79.74453919520111,78.33359444206813,83.11185646460473,1.870378835997424,12.645503529659305
