average weight,total_sum weight,average volume,total_sum volume,total_element,m,M,average_laplacian weight,average_gaussian weight,average_laplacian volume,average_gaussian volume,L2_laplacian_supression,L2_gaussian_supression
139.23669650776174,41492.53555931299,118.93868595371303,35443.72841420649,298,0.7,0.8,140.0960084098255,141.10909968533286,118.90259846991805,121.10725975324567,1.1015932702152054,1.5672033285962368
139.62181217049053,36999.78022517999,120.30612781805516,31881.12387178462,265,0.7,0.9,141.37562679342636,128.48148611345735,122.69861614193664,122.02326058875113,3.029006133422891,11.694859792424595
141.36316315312806,27989.90630431936,119.47519050962654,23656.087720906056,198,0.8,0.8,134.52643383604297,145.7698723955289,121.29154193020537,119.89468557924432,5.623878297820277,5.770833439625981
140.03381426638836,24645.95131088436,118.63828960978232,20880.33897132169,176,0.8,0.9,137.9484188490199,131.88350681279996,118.65344385074961,133.0172089337269,2.4540168463441447,15.34031258097969
139.57040936538127,14096.611345903508,119.88519919209884,12108.405118401985,101,0.9,0.9,139.7647320722197,120.10961622436368,116.78225521303857,117.87844413494663,3.2263342219707365,20.003208893341064
139.82957866684356,126405.93911482656,119.45545723235556,107987.73333804942,904,0.1,0.1,140.5344494287917,138.6238527921721,119.41125827657537,117.89518515655809,0.7951433888530951,2.5147617507004383
139.78967725892412,123853.65405140676,119.78716974722204,106131.43239603874,886,0.1,0.2,139.57777750557244,141.47331907262108,119.80583384100913,121.80426421845544,0.46472823466828034,2.329385854629429
140.0097875301617,121108.46621358988,119.41209907266644,103291.46569785647,865,0.1,0.3,140.2407507722038,139.48625123509103,119.30508149218717,120.00602386201706,0.7354404576969734,0.5137840795111216
139.87311849304933,120011.13566703632,119.74452790152522,102740.80493950864,858,0.1,0.4,139.64140052527398,137.19641145073987,119.92108406604434,117.59495067279589,0.3671802117569397,3.6938287751095675
139.52726905555213,119016.76050438597,119.4422732595786,101884.25909042054,853,0.1,0.5,139.66129950948715,136.5575890158989,118.8362339249591,119.69524317076237,1.2120517726936169,3.4558747240643424
139.65326023304368,115353.59295249407,119.66980436147408,98847.2584025776,826,0.1,0.6,139.33766486557315,141.30202304130404,119.14256108303903,122.49067824127962,1.0834617328800522,2.8104700855320246
139.96059173278493,114627.72462915086,119.3335457953298,97734.1740063751,819,0.1,0.7,140.33865049746453,138.64798563310373,119.59582162852065,117.50371378810824,0.5272990758617626,2.838906074524978
139.57000484894792,110679.0138452157,119.54623556006231,94800.16479912944,793,0.1,0.8,139.45123310591347,142.1295002567049,119.65122354956222,120.86568847864099,0.650223128183973,2.2987361495739203
139.42278741240207,109307.46533132324,119.5750252844655,93746.81982302095,784,0.1,0.9,139.36094645908827,138.6367788602538,120.51129237126823,120.11719330493257,0.8184187907599068,1.3682492998616704
140.18270144409442,113127.4400653842,119.5979635398928,96515.55657669347,807,0.2,0.2,139.59654187977472,141.30825006805037,119.73740655095922,119.63923666250429,0.48138734326408006,1.3570808473465545
139.63519964837462,108915.45572573222,119.68353154501511,93353.1546051118,780,0.2,0.3,140.00435584802312,138.37576069108258,119.59451072082803,117.13160616706283,0.40551267419823933,3.2963368325255473
139.4999777653025,108112.48276810945,119.78708488335634,92834.99078460116,775,0.2,0.4,138.94734008188607,147.63619134264607,119.97353081221195,117.05562204046095,1.052992650072064,8.184178626479396
139.95658254853498,108186.43831001756,119.98334170254108,92747.12313606424,773,0.2,0.5,140.43128453156743,137.25242151818463,120.09518946095879,119.19536723941805,0.44166433028597785,2.8629742215284737
140.04450474375588,106013.6900910232,119.69955910940776,90612.56624582168,757,0.2,0.6,139.93850201945816,139.69669762669554,119.37450674952973,119.57500544775051,0.6285091948369491,0.5221232604413069
139.74999604782607,100340.49716233912,119.677628825858,85928.53749696605,718,0.2,0.7,139.35060904671948,141.867302597665,120.43949092917406,121.45873341068993,0.7841306568607382,2.36954049442282
139.8149361917388,99408.4196323263,119.55217513819863,85001.59652325924,711,0.2,0.8,139.39386495078284,139.50078717012872,118.92408651737487,120.09721213019027,1.234904660281114,0.5085898620344538
139.84383367052527,99428.96573974346,120.1078091875744,85396.6523323654,711,0.2,0.9,139.6643470243851,137.747087199949,119.63688476531551,120.90640225353243,0.494485180464592,2.4284112357346612
139.9306253902102,97251.78464619609,119.32353426381243,82929.85631334965,695,0.3,0.3,139.829874588779,142.93538225604536,119.64205950206822,120.1259101182661,0.39631307775893776,2.9380814057795814
139.96702546193532,95317.54433957796,119.62161521304452,81462.31996008332,681,0.3,0.4,140.06135120806843,142.20153458368418,119.29514847596606,119.00253689420936,0.7075165310184812,2.4169582475853795
140.2014055957439,94635.94877712712,119.2462544842638,80491.22177687807,675,0.3,0.5,140.65154633275918,136.6843036462727,119.64573262944816,121.46606973887184,0.7416319798725322,3.6253555397169364
140.17222722409,92513.6699678994,119.59725478143876,78934.18815574958,660,0.3,0.6,140.468210068593,142.79738261821768,119.65358427211069,123.21464376156017,0.5824298454414488,4.261371143944649
139.81391585745897,89061.46440120136,119.73943663436218,76274.0211360887,637,0.3,0.7,140.1640290135202,135.34037616970295,120.29200641877975,120.21741552597084,0.3349227760021501,4.664693317979793
139.6566695206007,90357.86517982866,119.2593167847044,77160.77795970374,647,0.3,0.8,138.1545891642964,142.29260758553357,119.38307035964355,121.01248114997676,1.9458014630692941,2.506225772013438
140.3283871618659,87143.92842751872,119.77475624474238,74380.12362798501,621,0.3,0.9,140.72356920019385,138.83181659889814,120.02343831734906,117.28831535319198,0.7239487151651859,2.952606658927711
140.08466801437484,85451.64748876865,119.71127971407442,73023.8806255854,610,0.4,0.4,140.46248080622823,141.07224184708193,121.65720387009927,117.43038752339176,1.720527001590355,2.7843510659711006
140.8514662054069,82257.25626395762,119.37974498910724,69717.77107363864,584,0.4,0.5,141.15085348197817,139.24849657789161,120.743266740074,116.93131613995668,1.3700033517774795,3.1593635476676307
139.42607179825748,77520.89591983116,120.39065598148416,66937.2047257052,556,0.4,0.6,139.39714240575424,140.79852399193808,120.0720901130996,114.95379148510106,0.6071525865435325,5.108998036948073
139.91866233639757,78774.20689539182,119.55715482497328,67310.67816645995,563,0.4,0.7,137.62115952207725,140.3654463972439,119.69948715225031,122.59167098161552,2.3977468571695315,2.6173096007554206
139.4483996585338,78648.89740741305,119.87037217796782,67606.88990837385,564,0.4,0.8,139.3806719377464,140.6733934129557,118.8597929140514,125.90022411682993,1.2975513275174146,5.938527032643169
139.28624775084987,74657.42879445553,119.6775353340378,64147.15893904427,536,0.4,0.9,138.76048065980785,138.55642881921338,120.26241808484224,119.71044952304717,1.2669930725787895,1.4723237526784945
140.05697554846435,71429.05752971683,119.56729151677123,60979.31867355334,510,0.5,0.5,140.1156314430029,146.97397898203775,119.61387241086037,116.25217060985216,0.4030696536651214,7.917234869546326
139.95218858702543,65497.62425872791,119.09743002679856,55737.59725254173,468,0.5,0.6,140.62749995222376,141.6105195336086,119.24203485900695,123.45316965456895,0.9840057647196145,3.8102695221428506
139.580503352376,62671.646005216826,119.66941538948444,53731.56750987851,449,0.5,0.7,139.93475062272034,137.86367094703033,117.41504560544819,116.70235599032289,2.5857777752831206,3.9291675755968525
139.6504816557678,66333.97878648971,119.93370165793884,56968.50828752095,475,0.5,0.8,141.64194108027448,139.6592888625603,119.4806292818448,113.3245796281247,1.7221255627769911,6.684109605656037
140.22917689066148,65487.02560793892,119.3276276227169,55726.00209980879,467,0.5,0.9,141.704070707612,134.90132998240907,119.52291388794386,119.81135625670603,1.7695954720947165,5.102158602999782
139.3821736237997,58401.13074837208,120.1694387383105,50350.9948313521,419,0.6,0.6,138.9426144451538,138.07022514269332,120.1500844140406,120.92738372401448,1.067983868293586,2.1410445047826503
139.371121171674,56863.41743804299,119.29480349977852,48672.27982790963,408,0.6,0.7,139.1560725742138,142.38640504759246,118.61516939012851,117.76554913765247,1.621718014338856,3.2692047515290925
139.43681549896155,50615.56402612304,119.30560983166797,43307.93636889547,363,0.6,0.8,139.65500896043622,140.2672159015386,120.75919243684284,116.07573847187545,0.8339016569947947,3.933348812291314
140.83864521339598,49716.04176032878,120.79621107365134,42641.06250899892,353,0.6,0.9,143.18686577644021,142.81782472748552,121.57282645843974,118.15599022615591,3.5538565735569536,3.3675671100753672
140.50008255962888,40745.02394229238,119.84843307230749,34756.04559096917,290,0.7,0.7,139.84550404768015,141.32157952227053,118.87891235005003,110.31154849413073,1.1316830466846999,9.778172887368338
140.21660020607467,44729.09546573782,119.23994910189458,38037.54376350437,319,0.7,0.8,140.28192255912307,145.64865933656012,120.63686931556444,117.17750166107216,0.6964788973472356,6.3145743462056245
138.28503232554675,38858.09408347864,119.52418990783268,33586.29736410098,281,0.7,0.9,136.8710307434701,137.54797253190335,117.1484084032196,125.97840621443083,4.233441064091696,6.461716456874726
138.55243051279874,26463.51422794456,119.04287188214944,22737.188529490544,191,0.8,0.8,137.57439894755112,147.14033662237563,121.59300261696939,107.53071782995735,2.901930013510395,14.368973690454794
138.80434962914774,27066.84817768381,120.02877012153154,23405.61017369865,195,0.8,0.9,141.60999974762763,127.52892061967576,124.17368818176571,117.09325709484014,4.47345193625368,12.805349476958668
139.40565703625225,14079.97136066148,118.1511169811343,11933.262815094564,101,0.9,0.9,140.96002926027293,137.29570582899348,118.1515468473575,108.76106808119685,2.08289107686749,11.559705776482032
139.95310017076943,126797.5087547171,119.5680246468248,108328.63033002328,906,0.1,0.1,140.25501519076084,140.22950760415802,119.68253869490252,115.93760374485672,0.40720317748390134,4.06887417772638
139.89967294787428,123671.31088592087,119.54178869799618,105674.94120902862,884,0.1,0.2,139.9807047839907,138.7908334975352,119.09310257825295,121.49333813806032,0.9071026617380675,1.921494841332764
139.6615035977117,121226.18512281374,119.45561679672151,103687.4753795543,868,0.1,0.3,139.91159046621738,141.78222588572413,119.10983440627442,116.02376140546312,0.8945451525308726,4.357384819869573
139.8573767501571,119298.342367884,119.55308344467244,101978.7801783056,853,0.1,0.4,139.30116112194304,141.2130292766476,120.10672801577572,120.615933322271,0.7069417563246162,1.3604462074951749
139.6373093250647,116876.42790507917,119.64529270597144,100143.10999489808,837,0.1,0.5,139.28419587335407,140.8272576367919,121.39430717080897,117.3537544282742,1.5673123601543724,2.772538696485393
139.72209761195066,114991.2863346354,119.30776508006936,98190.2906608971,823,0.1,0.6,139.48081839197337,140.48695004499098,118.36667559767234,119.98732986229014,1.7138547620356048,0.4871148516585189
139.62284792811255,115328.47238862095,119.71746336881972,98886.62474264509,826,0.1,0.7,138.89545654054055,140.65116258457934,119.45597719106154,122.26836666069399,1.2312502062862551,2.3599788174693486
139.7005681817919,112039.85568179713,119.44391096177668,95794.0165913449,802,0.1,0.8,138.94008980526087,137.0928237227186,119.58392136179026,118.61351962519879,1.1386531755044713,3.2208697174671013
139.64289698889505,109619.6741362826,119.3602187629529,93697.77172891804,785,0.1,0.9,140.81907387892394,141.43500583687296,118.67418875836375,119.04429828198684,1.5584150498453737,1.7241251479149564
139.79693856734704,112256.94166957968,119.8054703899059,96203.79272309443,803,0.2,0.2,139.38929719276504,142.5593461146376,120.21526228796984,118.04182727393963,0.6475305177261274,3.222528969551291
139.1977500367855,111497.39777946516,119.54056282748913,95751.9908248188,801,0.2,0.3,138.98262477874457,139.38119746130934,119.22157209362385,120.47485116250688,1.2810161381691112,0.7800001336052064
139.66991751899278,107266.49665458646,119.23886181455477,91575.44587357806,768,0.2,0.4,139.00529283615774,140.12096796416486,119.67990927667657,120.1792764999978,1.04494038727424,0.21627138462046167
139.81094810054307,104718.40012730676,119.9509400404134,89843.25409026963,749,0.2,0.5,140.68276195573938,137.55634626815862,120.08883568251551,123.4950984822729,0.6885170053768168,4.2646403086225915
139.77685522682395,107488.40166942762,119.51930424828872,91910.34496693403,769,0.2,0.6,139.72679916999604,144.50745202766763,121.47772539213723,116.88493724374645,1.5027677891417501,5.479118520083587
139.6247072066965,99831.665652788,119.77485831550136,85639.02369558347,715,0.2,0.7,139.4903191627032,142.74983531532587,119.89457793778381,118.86643290825907,0.5204693719225755,2.974318176135718
139.95467453487169,98947.95489615428,119.61170732854896,84565.47708128412,707,0.2,0.8,139.50253020395837,138.9284839270818,118.82201565332319,123.09307431466044,1.278719405885938,3.2734164737372176
140.34629922515848,97540.67796148514,119.8297597778052,83281.68304557461,695,0.2,0.9,139.60442973102658,145.49539294527008,120.26929460002772,120.0816801382949,0.47853465841022425,5.495999933398478
139.99684434996476,99397.759488475,119.65967431301628,84958.36876224155,710,0.3,0.3,140.88969401526356,138.90730683518672,119.97913083657902,117.41975839374577,0.8899387410252931,2.802075141582591
140.12300979216607,94863.27762929644,119.54655893745,80933.02040065365,677,0.3,0.4,139.05967681737556,135.52650345730314,118.51664201125256,120.40428741302888,1.7562911519909827,4.491727911378246
139.7549102519665,92657.5054970538,119.97688403607228,79544.67411591593,663,0.3,0.5,139.02041343071863,139.1858065608755,119.73848780192773,124.98638685337123,1.0138927341967818,5.052421677550955
139.95396372479414,93489.24776816247,119.59295739636252,79888.09554077015,668,0.3,0.6,140.26791193479,137.39557632243088,119.12924976854067,115.78337384688805,0.9110339018880618,4.956103187726249
139.71964617869574,91935.5271855818,119.28700222077428,78490.84746126947,658,0.3,0.7,140.08081551132634,142.58163877049523,119.17565935136516,117.64491832114483,0.8282926124641301,3.494462541708442
140.03383033975842,88501.38077472732,119.49930692834548,75523.56197871434,632,0.3,0.8,140.71551688462728,145.94059999410518,118.75269292977758,121.7094489928293,1.4379636085845702,6.181661924518972
139.68843821494497,83952.75136718192,119.96844607197752,72101.03608925849,601,0.3,0.9,139.1009464796202,138.85319701889094,119.88009170963714,114.59750713145482,0.9070144599757191,5.522869387570394
139.89874113000454,89255.39684094289,119.6155327921428,76314.70992138711,638,0.4,0.4,139.10949965553326,145.53803984294507,119.40607940594118,122.00534751261614,1.0703889646023852,5.889932423076072
139.96833590037912,77402.48975290965,119.74242874431474,66217.56309560605,553,0.4,0.5,140.1789270899889,139.24704540507022,120.45620617595414,119.80555127020541,0.49003977237627205,0.7776573349133863
140.17997095610306,80182.94338689095,120.13038793499464,68714.58189881693,572,0.4,0.6,140.20844651410923,139.53791342059915,119.97082028983802,116.8657252126245,0.2104789888074945,3.1681544232628767
140.29107784462838,79965.91437143818,119.5247770396027,68129.12291257354,570,0.4,0.7,141.50584561967264,138.7529700222846,120.23191289880474,120.61421384387452,1.523599233039744,1.3900871955845155
139.75947823389737,75749.63720277237,119.45976331894688,64747.19171886921,542,0.4,0.8,138.67579146767594,138.1027401325445,119.32580733196377,119.07761067759469,1.4859555816758652,2.1095964227179906
139.637733845043,74287.27440556287,119.6581428131869,63658.13197661544,532,0.4,0.9,139.02163374065879,139.77928089898901,120.14593105216055,121.67595519950753,0.9891897742101894,1.6904267959031565
139.67057870061905,72209.68918822004,119.4788566032724,61770.56886389184,517,0.5,0.5,139.02365853277402,131.476033738012,119.72712919289181,121.28707134929971,1.0137559558379188,8.620588929632229
140.2130488258379,70246.73746174478,118.78866704248516,59513.122188285066,501,0.5,0.6,139.33192493819718,140.51640213660184,119.31750537778188,116.12084789870975,0.9550514109509998,3.913373505254957
139.880131135022,65184.14110892025,119.46410400672414,55670.27246713345,466,0.5,0.7,138.68356013817282,144.60799301928827,119.34736139127949,119.08109264309284,1.469336946857391,4.698722208897601
140.19161454534157,66030.25045085588,119.05285719778,56073.89574015439,471,0.5,0.8,139.68426580264415,137.34863773773543,120.1427865549312,120.88154023367844,0.34651996140058966,2.7940714073470865
141.0849993577322,62923.90971354855,120.15392895867184,53588.65231556763,446,0.5,0.9,141.1140977138086,137.10857631475483,119.87741411673588,115.27019118683987,1.1208215802210466,5.5435929086328155
140.06456715090772,54625.18118885401,119.43828000654794,46580.9292025537,390,0.6,0.6,142.13240181970403,146.5742561874262,118.91148535450951,115.6096782967176,2.3941599057131384,7.905426558777454
140.38177613412947,56995.00111045656,119.51406720436655,48522.71128497283,406,0.6,0.7,140.5336661058748,141.64050354062618,119.51231594347021,118.52309794476562,0.7229351641419322,2.207372090872441
139.55690803071363,52892.06814364046,119.49900466834214,45290.12276930167,379,0.6,0.8,141.23358223631146,139.23592826668866,119.3198548090179,111.83612594422362,1.4086598647506328,8.199551525066722
139.36100219722627,51284.84880857926,119.81677233698944,44092.57222001211,368,0.6,0.9,139.26540735860138,148.28381319233785,120.02235559840283,121.18286930993216,0.7349327326884759,8.36783967400965
139.91869716671906,39876.82869251493,119.603492114509,34086.99525263507,285,0.7,0.7,142.76967172366997,149.38227952357872,118.8684141560336,117.93896151945714,2.9919171076689537,9.60599024967457
140.6880318985627,41221.59334627888,118.80380584214598,34809.51511174877,293,0.7,0.8,140.49515517052248,152.102746287706,118.17096711822485,120.15308666920464,1.8948720076854404,12.103714439496226
139.96200797654956,33450.91990639534,119.65465797946555,28597.46325709227,239,0.7,0.9,135.64343228385064,121.945087637306,118.37922123266546,118.53206356699958,4.64829066195707,18.114488615356784
138.24521660925336,28063.778971678432,119.64490649273937,24287.916018026088,203,0.8,0.8,134.7369477546567,129.89171832268423,121.3283957162157,131.52108960354087,5.428107784124523,15.326867394245157
139.47179383204946,25941.7536527612,119.21655688252966,22174.27958015052,186,0.8,0.9,138.78423194749203,140.71880231188555,116.75779685116764,126.46528489122471,3.462654071055537,6.505119944187851
138.29760259006406,12170.189027925637,119.25778887437124,10494.685420944668,88,0.9,0.9,146.1286971869412,140.28708572987625,107.77468161012919,129.33965049344832,13.675501414680717,9.344061726897355
139.95332838591443,126937.6688460244,119.67857660979996,108548.46898508856,907,0.1,0.1,139.3721022346933,141.82461182383216,119.73767415522548,120.97488901692624,0.6804928012211543,2.0687234960215255
139.7304189573207,123661.42077722878,119.48514320121868,105744.35173307854,885,0.1,0.2,139.51567187835622,137.7890466773883,119.74357025042889,117.87218503004725,0.5480236727369535,3.0685356672397806
139.54141782804112,121540.57492822382,119.93910112664685,104466.9570813094,871,0.1,0.3,139.0561253389503,137.2397941711485,119.84360731674262,122.54805980947148,0.9567434594227119,3.7565070225236665
139.89855635663707,122691.03392477072,119.56062341730188,104854.66673697376,877,0.1,0.4,140.16002177786586,139.63630252695665,119.0261870153212,119.9454184528721,0.9868731927255838,0.36777030492549206
139.9873213688251,119409.1851276078,119.58072235145173,102002.35616578833,853,0.1,0.5,141.11033769584307,142.2485803188985,119.45076886992697,120.2681678959744,1.2387512393743116,2.264514842293813
139.3266240564066,115919.75121493028,119.67491626120008,99569.53032931848,832,0.1,0.6,141.24345851361687,141.42748744735175,119.54279284337468,119.83921940383635,1.324849976093779,1.4365134223005216
139.86971066539633,113574.2050603018,119.58761452360606,97105.14299316812,812,0.1,0.7,139.67628779781998,141.5218421507125,119.95726596602842,114.93922754470367,0.32652073058187586,5.284640136846718
139.67151169838905,109921.47970663216,119.86422902590056,94333.14824338374,787,0.1,0.8,140.22718375771979,140.9274999857132,119.67119513909427,119.39241280918424,0.39965622268009476,1.1087914221986923
139.80482892327504,110725.42450723384,119.67254596071726,94780.65640088808,792,0.1,0.9,138.97039981460148,140.96511880345503,119.22710957898347,122.13268420651384,1.2874145193649846,2.340896458516704
139.8217194871952,112416.66246770494,119.64512913233943,96194.68382240093,804,0.2,0.2,139.74068184818083,143.7882432131031,119.37130781439645,117.13441854400665,0.6800733549418666,4.749983549714112
140.06393221806044,113031.5932999748,119.787054235025,96668.15276766516,807,0.2,0.3,141.14417635634973,137.473337344341,118.96939990936276,119.86235548514493,1.5398948279837905,2.530409094982771
139.72837924794652,108429.2222964065,119.65878561124669,92855.21763432742,776,0.2,0.4,139.60806272260035,137.7574426225735,119.28033175431624,117.40099630143716,0.8194737416543588,3.432766204709157
140.0426007276609,106712.4617544776,119.62964916704016,91157.7926652846,762,0.2,0.5,140.5477709446552,135.98254352959924,119.25643452184285,121.16653478605441,0.9235489310889473,4.183390956943893
139.6180160807818,103875.80396410164,119.43143549133475,88856.98800555307,744,0.2,0.6,139.89548237617143,136.25648582284614,118.83259341854864,119.33457462347047,1.172075961747668,3.8021953298431908
139.63949343940206,107103.49146802138,119.31695298899258,91516.1029425573,767,0.2,0.7,139.51817102469857,137.81665015732597,119.56767414220671,114.0625196949355,0.6473521520445604,6.326190710730551
