m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.8,0.8,1503.489986337656,200.1541735914337,3.938571627837642,3.833551974523161,4.860376174579238,5.092553612584708
0.9,0.9,1503.489986337656,200.1541735914337,3.571188480217735,4.1218502380224455,4.6850085055003605,5.158943193804943
0.01,0.09,1503.489986337656,200.1541735914337,3.97824694426262,3.711997738178362,5.097143358623178,4.888494368700994
0.01,0.08,1503.489986337656,200.1541735914337,3.894106198184207,3.8226891936880496,4.80532307194402,4.976121661887859
0.01,0.07,1503.489986337656,200.1541735914337,3.934568562243393,3.844837093428049,4.984576562258531,4.883632853949036
0.01,0.06,1503.489986337656,200.1541735914337,4.131923678455038,3.781018083387779,5.154058082467974,5.08255893481253
0.01,0.05,1503.489986337656,200.1541735914337,3.799082869514779,4.028045111249438,4.973707795082724,5.154644194304974
0.01,0.04,1503.489986337656,200.1541735914337,4.063420484677367,3.890831128748663,5.2101247085671725,5.044608263203127
0.01,0.03,1503.489986337656,200.1541735914337,3.899575351411295,3.94612101150394,5.033419113379656,5.100342401558589
0.01,0.02,1503.489986337656,200.1541735914337,3.9136991003888513,4.11486562893406,4.9122383453015415,5.198447296663375
0.01,0.01,1503.489986337656,200.1541735914337,4.008149195022358,4.144560904022363,5.155928238216122,4.960677308616787
0.02,0.09,1503.489986337656,200.1541735914337,3.777768785012833,3.8871873194314506,4.768283078419599,5.144563138881869
0.02,0.08,1503.489986337656,200.1541735914337,3.8914267567977,3.8861059496341945,5.15274374961836,4.918593342384873
0.02,0.07,1503.489986337656,200.1541735914337,3.947869346693441,3.85523956070093,4.862263224013582,4.812885117054488
0.02,0.06,1503.489986337656,200.1541735914337,3.892697220054007,4.125316904459529,4.983126177654026,5.084570549350873
0.02,0.05,1503.489986337656,200.1541735914337,3.934439900946359,3.8984862730581074,5.021778618775582,5.137653916772586
0.02,0.04,1503.489986337656,200.1541735914337,3.842727033551352,3.7293923214843696,4.95643391497236,4.9843103950909695
0.02,0.03,1503.489986337656,200.1541735914337,3.9108008609932368,3.7953988854763847,4.962035547769817,4.763310225230188
0.02,0.02,1503.489986337656,200.1541735914337,3.8038874905963858,3.92099773009922,4.954316763226538,5.105139894529628
0.03,0.09,1503.489986337656,200.1541735914337,4.093238280388428,3.638870152516796,5.1507881341202495,4.777143587213636
0.03,0.08,1503.489986337656,200.1541735914337,4.006662593681468,3.7073661909550792,4.940537221791044,4.805740563743679
0.03,0.07,1503.489986337656,200.1541735914337,3.760107602862552,3.783722391998879,4.974988832804068,4.806133174128205
0.03,0.06,1503.489986337656,200.1541735914337,4.022009173143547,3.7644760924276506,5.01270289264489,4.973643646431668
0.03,0.05,1503.489986337656,200.1541735914337,3.9212889460073193,3.7615764350150096,4.984526797266793,4.981872758959067
0.03,0.04,1503.489986337656,200.1541735914337,4.125020722184996,3.922824116511888,5.2787078800569125,5.25716709285856
0.03,0.03,1503.489986337656,200.1541735914337,4.170167489825995,3.892132029675485,5.33793031592363,5.086222324076334
0.04,0.09,1503.489986337656,200.1541735914337,3.78703900379611,3.90421524707334,4.736764204870009,5.069949956225374
0.04,0.08,1503.489986337656,200.1541735914337,3.72950014905316,3.978264047072318,4.745245752972565,5.038593274124464
0.04,0.07,1503.489986337656,200.1541735914337,4.026857097444251,4.0744445203432536,4.976790983559989,4.990673070835439
0.04,0.06,1503.489986337656,200.1541735914337,4.064198614941691,3.925763506843553,5.143637544575149,5.022575771253894
0.04,0.05,1503.489986337656,200.1541735914337,4.235775302143393,3.88301047413464,5.080124035498864,4.9357142773373
0.04,0.04,1503.489986337656,200.1541735914337,3.865439398469518,4.040368448474904,4.748380461250678,4.9588545302112
0.05,0.09,1503.489986337656,200.1541735914337,3.948859263304431,4.0112817540265375,5.09151509091947,5.087251470035555
0.05,0.08,1503.489986337656,200.1541735914337,3.7168829987186975,3.746085727789621,5.107918370766267,4.838881373515847
0.05,0.07,1503.489986337656,200.1541735914337,3.904466862186694,3.756582796980119,5.059058091575711,4.906672600349242
0.05,0.06,1503.489986337656,200.1541735914337,3.9236491003342295,4.088613513477036,5.029397979314735,5.0225015067083625
0.05,0.05,1503.489986337656,200.1541735914337,3.940285803799607,4.215765212829874,4.792823083787198,5.093213753652479
0.06,0.09,1503.489986337656,200.1541735914337,3.806639066597813,3.971174984091221,4.621945429374046,4.9556439144674895
0.06,0.08,1503.489986337656,200.1541735914337,3.752762508014035,4.023451361801128,4.7456572247470765,5.201152599908534
0.06,0.07,1503.489986337656,200.1541735914337,3.907612505768238,3.9740953444022513,5.033944368435678,5.099869714693988
0.06,0.06,1503.489986337656,200.1541735914337,3.815869945567582,3.865998676336069,4.724553741670839,5.141150793084182
0.07,0.09,1503.489986337656,200.1541735914337,4.197881713783335,3.86307545537152,5.2493144530857245,5.1707859030866326
0.07,0.08,1503.489986337656,200.1541735914337,3.927845164150247,3.966649826197212,4.873028867668156,4.984011423733587
0.07,0.07,1503.489986337656,200.1541735914337,3.8453963604686265,3.580334023915095,4.786797610717627,4.521464199516282
0.08,0.09,1503.489986337656,200.1541735914337,3.8946655821705622,3.8785138656670353,4.951328533752235,5.009569424094749
0.08,0.08,1503.489986337656,200.1541735914337,3.947927634290423,4.064009781357537,5.2557686167672815,5.066830614653551
0.09,0.09,1503.489986337656,200.1541735914337,4.1083179967403165,4.045109076843793,5.12472455169231,4.805637553746772
